node_name,regime
c261,0
c409,0
c3833,0
c4589,0
c5201,0
c5202,0
c4590,0
c5377,0
c5378,0
c868,0
c1646,0
c4294,0
c5409,0
c5410,0
c1862,0
c4433,0
c5283,0
c5284,0
c4630,0
c5033,0
c5034,0
c1439,0
c2491,0
c2963,0
c3499,0
c4664,0
c5501,0
c5502,0
c4016,0
c4713,0
c5441,0
c5442,0
c4714,0
c5475,0
c5476,0
c4051,0
c4753,0
c5537,0
c5538,0
c4754,0
c5493,0
c5494,0
c4059,0
c4729,0
c5443,0
c5444,0
c4730,0
c5491,0
c5492,0
c1738,0
c4740,0
c5439,0
c5440,0
c3454,0
c4764,0
c5525,0
c5526,0
c4728,0
c5423,0
c5424,0
c271,0
c337,0
c3091,0
c4244,0
c5017,0
c5018,0
c4506,0
c5379,0
c5380,0
c2869,0
c3734,0
c4227,0
c5295,0
c5296,0
c4228,0
c5235,0
c5236,0
c4484,0
c5079,0
c5080,0
c445,0
c1564,0
c2804,0
c4416,0
c5211,0
c5212,0
c4582,0
c5415,0
c5416,0
c2835,0
c3945,0
c4649,0
c4937,0
c4938,0
c4650,0
c4927,0
c4928,0
c4460,0
c5363,0
c5364,0
c852,0
c1722,0
c1885,0
c2329,0
c3267,0
c3589,0
c4317,0
c5099,0
c5100,0
c4318,0
c5009,0
c5010,0
c3590,0
c4471,0
c5321,0
c5322,0
c4472,0
c4983,0
c4984,0
c3636,0
c4571,0
c5207,0
c5208,0
c4572,0
c4921,0
c4922,0
c3266,0
c4218,0
c5103,0
c5104,0
c4296,0
c5243,0
c5244,0
c1886,0
c4628,0
c5299,0
c5300,0
c4276,0
c5329,0
c5330,0
c2264,0
c4583,0
c5343,0
c5344,0
c3707,0
c4595,0
c5345,0
c5346,0
c4596,0
c5051,0
c5052,0
c172,0
c618,0
c2703,0
c4260,0
c5145,0
c5146,0
c3666,0
c4515,0
c5257,0
c5258,0
c4516,0
c5303,0
c5304,0
c2586,0
c3659,0
c4261,0
c5383,0
c5384,0
c4262,0
c5047,0
c5048,0
c4406,0
c5045,0
c5046,0
c212,0
c1340,0
c1643,0
c2199,0
c4636,0
c5171,0
c5172,0
c2858,0
c4183,0
c4951,0
c4952,0
c3711,0
c4443,0
c5003,0
c5004,0
c4444,0
c5215,0
c5216,0
c4222,0
c5279,0
c5280,0
c2884,0
c3159,0
c4378,0
c5183,0
c5184,0
c3890,0
c4255,0
c5057,0
c5058,0
c4256,0
c4919,0
c4920,0
c3160,0
c4387,0
c5213,0
c5214,0
c3588,0
c4527,0
c5309,0
c5310,0
c4528,0
c5369,0
c5370,0
c769,0
c1486,0
c4543,0
c5073,0
c5074,0
c2747,0
c4479,0
c5395,0
c5396,0
c3371,0
c3713,0
c4197,0
c5023,0
c5024,0
c4198,0
c5385,0
c5386,0
c3714,0
c4341,0
c5333,0
c5334,0
c4342,0
c5137,0
c5138,0
c4225,0
c5085,0
c5086,0
c56,0
c137,0
c2221,0
c3575,0
c4467,0
c4911,0
c4912,0
c4468,0
c5039,0
c5040,0
c4555,0
c5189,0
c5190,0
c166,0
c244,0
c547,0
c3767,0
c4493,0
c5393,0
c5394,0
c4494,0
c5271,0
c5272,0
c711,1
c945,1
c1398,1
c2616,1
c4196,1
c5097,1
c5098,1
c4237,1
c4969,1
c4970,1
c4314,1
c5001,1
c5002,1
c1816,1
c2714,1
c4266,1
c4925,1
c4926,1
c4240,1
c5253,1
c5254,1
c4254,1
c5327,1
c5328,1
c946,1
c2801,1
c3059,1
c3655,1
c4521,1
c5083,1
c5084,1
c4522,1
c5177,1
c5178,1
c3656,1
c4613,1
c5277,1
c5278,1
c4614,1
c5093,1
c5094,1
c4475,1
c5135,1
c5136,1
c4360,1
c4993,1
c4994,1
c776,0
c1705,0
c4600,0
c5381,0
c5382,0
c2248,0
c4601,0
c4935,0
c4936,0
c4653,0
c5285,0
c5286,0
c2775,0
c4463,0
c4913,0
c4914,0
c4535,0
c5005,0
c5006,0
c324,0
c951,0
c1171,0
c1415,0
c1697,0
c3758,0
c4487,0
c5323,0
c5324,0
c4488,0
c4939,0
c4940,0
c4503,0
c5311,0
c5312,0
c2673,0
c3941,0
c4435,0
c4953,0
c4954,0
c4436,0
c5223,0
c5224,0
c3374,0
c4489,0
c5041,0
c5042,0
c5308,0
c3355,0
c3881,0
c4563,0
c4955,0
c4956,0
c4564,0
c5095,0
c5096,0
c4470,0
c5173,0
c5174,0
c1799,0
c3885,0
c4643,0
c5339,0
c5340,0
c4644,0
c5227,0
c5228,0
c4251,0
c5077,0
c5078,0
c1343,0
c2328,0
c3413,0
c3735,0
c4447,0
c5071,0
c5072,0
c4448,0
c5273,0
c5274,0
c3736,0
c4355,0
c5117,0
c5118,0
c4356,0
c5233,0
c5234,0
c4451,0
c5015,0
c5016,0
c1578,0
c4549,0
c5297,0
c5298,0
c2310,0
c2753,0
c4203,0
c5351,0
c5352,0
c3900,0
c4439,0
c5401,0
c5402,0
c4440,0
c5169,0
c5170,0
c4431,0
c5053,0
c5054,0
c70,0
c694,0
c1828,0
c3681,0
c4411,0
c5131,0
c5132,0
c4412,0
c5143,0
c5144,0
c3377,0
c4508,0
c5029,0
c5030,0
c4617,0
c5265,0
c5266,0
c4391,0
c5319,0
c5320,0
c90,0
c129,0
c157,0
c203,1
c294,1
c367,1
c1847,1
c4524,1
c5155,1
c5156,1
c3201,1
c4417,1
c5241,1
c5242,1
c4206,1
c4995,1
c4996,1
c4552,1
c5081,1
c5082,1
c1228,1
c3741,1
c4637,1
c5193,1
c5194,1
c4638,1
c5163,1
c5164,1
c1516,1
c3416,1
c3809,1
c4465,1
c5191,1
c5192,1
c4466,1
c5403,1
c5404,1
c4414,1
c4963,1
c4964,1
c1988,1
c4546,1
c5203,1
c5204,1
c4269,1
c5059,1
c5060,1
c4421,1
c5089,1
c5090,1
c863,0
c2234,0
c4554,0
c5305,0
c5306,0
c3616,0
c4651,0
c5239,0
c5240,0
c4652,0
c5275,0
c5276,0
c3417,0
c4215,0
c4915,0
c4916,0
c3592,0
c4389,0
c4949,0
c4950,0
c4390,0
c5373,0
c5374,0
c844,0
c1438,0
c2975,0
c4075,0
c4743,0
c5431,0
c5432,0
c4744,0
c5429,0
c5430,0
c4741,0
c5479,0
c5480,0
c2974,0
c4064,0
c4671,0
c5539,0
c5540,0
c4672,0
c5477,0
c5478,0
c4750,0
c5499,0
c5500,0
c3781,0
c4509,0
c5365,0
c5366,0
c4510,0
c5237,0
c5238,0
c108,0
c168,0
c447,0
c1124,0
c3218,0
c3729,0
c4393,0
c5357,0
c5358,0
c4394,0
c5127,0
c5128,0
c3730,0
c4429,0
c5159,0
c5160,0
c4430,0
c5185,0
c5186,0
c1907,0
c3863,0
c4647,0
c5355,0
c5356,0
c4648,0
c4985,0
c4986,0
c2829,0
c4340,0
c5289,0
c5290,0
c4322,0
c5325,0
c5326,0
c648,0
c3433,0
c4530,0
c5055,0
c5056,0
c4186,0
c5133,0
c5134,0
c4326,0
c5115,0
c5116,0
c1348,0
c3098,0
c4362,0
c5341,0
c5342,0
c4611,0
c5217,0
c5218,0
c1506,0
c3952,0
c4615,0
c5317,0
c5318,0
c4616,0
c5011,0
c5012,0
c2652,0
c3193,0
c4492,0
c5371,0
c5372,0
c4631,0
c4999,0
c5000,0
c3692,0
c4335,0
c4907,0
c4908,0
c4336,0
c4981,0
c4982,0
c140,0
c1314,0
c2837,0
c3896,0
c4499,0
c4971,0
c4972,0
c4500,0
c4979,0
c4980,0
c4292,0
c5249,0
c5250,0
c4578,0
c5027,0
c5028,0
c2671,0
c3934,0
c4645,0
c5359,0
c5360,0
c4646,0
c5347,0
c5348,0
c3787,0
c4279,0
c5153,0
c5154,0
c4280,0
c5007,0
c5008,0
