node_name	is_leaf	regime	infer_mu	infer_var
c0	False	0	1.403812091457552	4.537664346818736
c6	False	0	1.4132828320133055	4.47228042084273
c20	False	0	1.18689225596358	4.443173171208355
c31	False	0	1.0871765745296984	4.432327736643984
c124	False	0	1.3287825224949346	4.257892399155648
c183	False	0	1.0322603131317125	4.135801851411245
c802	False	1	1.4315275612592107	3.6355570436882116
c4297	False	1	1.1098200607306306	1.202767324293386
c5101	True	1	1.1106010313033714	0.8534673842390849
c5102	True	1	1.1149702837458053	0.8609828727295836
c1114	False	1	1.5689524504071983	3.1086458518930007
c1483	False	1	1.7007228692085894	2.7708979212610836
c3122	False	1	1.177729056556481	1.5524095131766025
c4345	False	1	0.6707198412528684	1.0856815560435253
c5025	True	1	0.7500286941590851	0.8037156701902871
c5026	True	1	0.4753469189440652	0.883703498760036
c3856	False	1	1.3621773656757394	1.1305299317050852
c4187	False	1	1.5675045393559568	0.9185312810312357
c5375	True	1	1.49650109302534	0.7515930911502764
c5376	True	1	1.889647107562365	0.6715223720714459
c4188	False	1	1.4106119288329955	0.9352063004951657
c5387	True	1	1.5659943357493935	0.7126809284081639
c5388	True	1	1.367433756094764	0.7765170106288584
c1982	False	1	1.9094497663160728	2.7400391399204755
c4290	False	1	2.3532210206804836	1.1333282454940505
c5231	True	1	2.3029048167688875	0.8113535921141969
c5232	True	1	2.456665761839704	0.7621123938468475
c4332	False	1	2.6109964356594317	1.1445312318362795
c5315	True	1	2.79477808126817	0.7508500111726787
c5316	True	1	2.5087002652141717	0.854767517247537
c2255	False	1	1.6857259296925935	2.0251978287672325
c2601	False	1	1.4986104133475102	1.6868823533949562
c4224	False	1	2.515137130388814	1.0825884972345652
c5061	True	1	2.459506083001943	0.8164754195586773
c5062	True	1	2.8489714780657045	0.7613709126867979
c3344	False	1	1.025970913387995	1.3779060610282896
c4273	False	1	0.10929826672221406	1.0802499213851797
c5179	True	1	-0.014008051620011074	0.8661972206295926
c5180	True	1	-0.027796030820560695	0.8579934073108775
c3974	False	1	1.1046822930121343	1.0892010844329993
c4383	False	1	1.226804571308426	0.9321017863268853
c5113	True	1	1.2306306527692463	0.7660018216002049
c5114	True	1	1.4299087887000814	0.7468316690441162
c4384	False	1	1.1600573710098008	0.9225983210064888
c5087	True	1	0.9029303910082722	0.8107712086532273
c5088	True	1	1.5650072467381289	0.666099714373219
c3840	False	1	2.4031248529790386	1.2189270816261537
c4207	False	1	2.6854294369838345	0.9508996762371675
c4899	True	1	2.7239047584229326	0.7437111225306889
c4900	True	1	2.8471144273455096	0.7306966570010036
c4208	False	1	2.3125675370463705	0.9716730738998379
c4931	True	1	2.2466192486451506	0.7748081468588817
c4932	True	1	2.2484915222951116	0.7798104844225627
c226	False	0	0.8958976988081948	4.106120240086023
c283	False	0	0.7640503308090749	4.080712036707795
c795	False	0	1.3308299252037359	4.076134078573552
c3643	False	0	2.136079046608743	1.2856334439042962
c4323	False	0	1.8604709683893998	0.97233332306113
c5141	True	0	1.9945814048104062	0.664131245376391
c5142	True	0	1.3965106667768883	0.8397640904342147
c4324	False	0	2.4495215561411503	0.9563606714076951
