ID	gene	hypothesis	regime	r	alpha	sigma	theta
34	Gene_35	h1	0	560.196	7.3689623	8.643424	1.0668753385543823
34	Gene_35	h1	1	560.196	7.3689623	8.643424	3.1484618186950684
35	Gene_36	h0	shared	75.7184	10.756295	9.792669	-0.02071491815149784
35	Gene_36	h1	0	121.2885	18.552464	11.077123	-0.3610038459300995
35	Gene_36	h1	1	121.2885	18.552464	11.077123	1.79702627658844
36	Gene_37	h0	shared	36.994728	4.7570076	8.181462	1.2476263046264648
36	Gene_37	h1	0	264.22748	9.747092	9.992276	0.7459824085235596
36	Gene_37	h1	1	264.22748	9.747092	9.992276	4.171539783477783
37	Gene_38	h0	shared	132.68787	6.214871	9.442406	-0.3727990686893463
37	Gene_38	h1	0	348.62018	8.503841	10.1589155	-0.7932619452476501
37	Gene_38	h1	1	348.62018	8.503841	10.1589155	1.8278021812438965
38	Gene_39	h0	shared	65.48723	4.092194	7.3550816	1.109785556793213
38	Gene_39	h1	0	200.33646	4.153345	7.4023714	0.9138919711112976
38	Gene_39	h1	1	200.33646	4.153345	7.4023714	2.1908047199249268
39	Gene_40	h0	shared	80.46518	3.2256691	7.78495	0.33523136377334595
39	Gene_40	h1	0	266.5173	3.718051	7.8753276	-0.23984426259994507
39	Gene_40	h1	1	266.5173	3.718051	7.8753276	3.764450788497925
40	Gene_41	h0	shared	117.376816	5.999748	8.688217	0.7182205319404602
40	Gene_41	h1	0	456.99844	9.693763	10.011659	0.3638360798358917
40	Gene_41	h1	1	456.99844	9.693763	10.011659	2.59304141998291
41	Gene_42	h0	shared	71.17119	4.951005	8.840744	1.551802635192871
41	Gene_42	h1	0	317.3448	5.771186	9.085604	1.1089218854904175
41	Gene_42	h1	1	317.3448	5.771186	9.085604	3.8551275730133057
42	Gene_43	h0	shared	125.47788	4.5862026	8.458967	0.6079735159873962
42	Gene_43	h1	0	439.06406	7.49096	9.628556	0.12179695069789886
42	Gene_43	h1	1	439.06406	7.49096	9.628556	3.1174628734588623
43	Gene_44	h0	shared	23.140026	7.658415	10.148358	0.8063459992408752
43	Gene_44	h1	0	15.009228	12.454512	11.383301	0.4168073236942291
43	Gene_44	h1	1	15.009228	12.454512	11.383301	2.917961835861206
44	Gene_45	h0	shared	218.18358	5.9885	8.134536	0.4021335542201996
44	Gene_45	h1	0	830.61115	8.950811	8.80636	-0.0071808891370892525
44	Gene_45	h1	1	830.61115	8.950811	8.80636	2.5804402828216553
45	Gene_46	h0	shared	108.98022	5.861008	9.808661	0.8500006794929504
45	Gene_46	h1	0	387.22015	9.700846	11.117303	0.3278890550136566
45	Gene_46	h1	1	387.22015	9.700846	11.117303	3.491621971130371
46	Gene_47	h0	shared	34.47107	4.900427	8.802894	1.3362137079238892
46	Gene_47	h1	0	35.214935	5.651507	9.049238	0.9379655718803406
46	Gene_47	h1	1	35.214935	5.651507	9.049238	3.25456166267395
47	Gene_48	h0	shared	28.771908	6.105294	8.449075	0.8673832416534424
47	Gene_48	h1	0	26.61912	9.689463	9.380029	0.40072396397590637
47	Gene_48	h1	1	26.61912	9.689463	9.380029	3.2999093532562256
48	Gene_49	h0	shared	68.49814	6.735227	9.665918	2.604490280151367
48	Gene_49	h1	0	161.31651	6.872458	9.7976465	2.443772792816162
48	Gene_49	h1	1	161.31651	6.872458	9.7976465	3.3685202598571777
49	Gene_50	h0	shared	57.59228	6.9760876	8.8730955	1.811227798461914
49	Gene_50	h1	0	206.76868	10.438097	9.740383	1.3376377820968628
49	Gene_50	h1	1	206.76868	10.438097	9.740383	4.0329999923706055
50	Gene_51	h0	shared	73.8006	5.342725	8.653136	1.3669730424880981
50	Gene_51	h1	0	310.13925	6.7343097	9.216027	0.9944904446601868
50	Gene_51	h1	1	310.13925	6.7343097	9.216027	3.325779438018799
51	Gene_52	h0	shared	96.840355	10.496534	9.602652	0.15587307512760162
51	Gene_52	h1	0	488.94864	13.84896	10.268494	-0.13499408960342407
51	Gene_52	h1	1	488.94864	13.84896	10.268494	1.5483238697052002
52	Gene_53	h0	shared	20.308138	7.6217995	10.129939	3.1151371002197266
52	Gene_53	h1	0	17.469915	9.627328	10.510883	2.6565744876861572
52	Gene_53	h1	1	17.469915	9.627328	10.510883	4.957418918609619
53	Gene_54	h0	shared	157.57744	6.236694	8.372209	1.308606505393982
53	Gene_54	h1	0	401.08826	8.48198	8.974456	0.9283052682876587
53	Gene_54	h1	1	401.08826	8.48198	8.974456	3.1363749504089355
54	Gene_55	h0	shared	180.94646	4.7161036	7.819356	1.2388554811477661
54	Gene_55	h1	0	406.43512	7.0688105	8.502237	0.7785706520080566
54	Gene_55	h1	1	406.43512	7.0688105	8.502237	3.8245790004730225
55	Gene_56	h0	shared	81.53862	6.779818	9.519934	1.366479754447937
55	Gene_56	h1	0	222.5395	7.4622335	9.802821	1.1253855228424072
55	Gene_56	h1	1	222.5395	7.4622335	9.802821	2.512808322906494
56	Gene_57	h0	shared	40.2291	5.621046	8.886484	2.0699005126953125
56	Gene_57	h1	0	223.2894	6.2960715	9.282847	1.7532087564468384
56	Gene_57	h1	1	223.2894	6.2960715	9.282847	3.638157606124878
57	Gene_58	h0	shared	13.810601	12.736218	11.72853	3.0947623252868652
57	Gene_58	h1	0	5.694186	24.400784	12.0562525	2.7426867485046387
57	Gene_58	h1	1	5.694186	24.400784	12.0562525	5.024949550628662
58	Gene_59	h0	shared	34.094112	6.0830092	9.293676	2.5713999271392822
58	Gene_59	h1	0	46.20715	7.507053	9.863885	2.2126762866973877
58	Gene_59	h1	1	46.20715	7.507053	9.863885	4.377189636230469
59	Gene_60	h0	shared	65.95039	4.9769316	9.155208	-1.1764771938323975
59	Gene_60	h1	0	396.32703	9.600153	10.364951	-1.6979517936706543
59	Gene_60	h1	1	396.32703	9.600153	10.364951	2.1414098739624023
60	Gene_61	h0	shared	55.378674	7.463756	9.015243	0.7999776601791382
60	Gene_61	h1	0	436.85812	7.5376225	9.078732	0.6347523927688599
60	Gene_61	h1	1	436.85812	7.5376225	9.078732	1.5318365097045898
61	Gene_62	h0	shared	27.559338	7.213602	10.022788	3.0467302799224854
61	Gene_62	h1	0	37.902843	12.177083	11.54314	2.4967293739318848
61	Gene_62	h1	1	37.902843	12.177083	11.54314	5.542835235595703
62	Gene_63	h0	shared	189.45789	10.090085	9.456211	-0.03624459356069565
62	Gene_63	h1	0	230.91562	12.899529	9.934894	-0.3385164439678192
62	Gene_63	h1	1	230.91562	12.899529	9.934894	1.3331650495529175
63	Gene_64	h0	shared	126.47787	7.058155	8.685206	0.9399646520614624
63	Gene_64	h1	0	503.9687	7.4183173	8.727874	0.705852746963501
63	Gene_64	h1	1	503.9687	7.4183173	8.727874	2.102592706680298
64	Gene_65	h0	shared	192.32071	10.26972	9.550414	-0.5489466786384583
64	Gene_65	h1	0	218.81915	12.60311	9.979997	-0.754527747631073
64	Gene_65	h1	1	218.81915	12.60311	9.979997	0.5986170172691345
65	Gene_66	h0	shared	140.49652	8.62939	8.814594	1.1170841455459595
65	Gene_66	h1	0	409.71683	9.83047	9.068448	0.8583707809448242
65	Gene_66	h1	1	409.71683	9.83047	9.068448	2.2602691650390625
66	Gene_67	h0	shared	68.644035	4.2388577	8.281769	1.3984397649765015
66	Gene_67	h1	0	273.2004	6.8588114	9.139102	0.7399423718452454
66	Gene_67	h1	1	273.2004	6.8588114	9.139102	4.378122329711914
67	Gene_68	h0	shared	313.9193	3.78464	7.182635	-0.20831139385700226
67	Gene_68	h1	0	477.81668	8.096271	8.1858015	-0.8672971129417419
67	Gene_68	h1	1	477.81668	8.096271	8.1858015	3.0925843715667725
68	Gene_69	h0	shared	89.422165	6.8380146	9.01468	-0.07572510838508606
68	Gene_69	h1	0	359.73248	6.796115	8.883966	-0.3356393575668335
68	Gene_69	h1	1	359.73248	6.796115	8.883966	1.1869078874588013
69	Gene_70	h0	shared	67.24676	9.570955	9.567175	-0.6499401330947876
69	Gene_70	h1	0	316.46365	11.290586	9.804718	-0.9408416748046875
69	Gene_70	h1	1	316.46365	11.290586	9.804718	0.7424398064613342
70	Gene_71	h0	shared	191.33548	7.9685125	9.678763	-0.6151989102363586
70	Gene_71	h1	0	393.78058	14.464755	10.907706	-1.0330697298049927
70	Gene_71	h1	1	393.78058	14.464755	10.907706	1.6699973344802856
71	Gene_72	h0	shared	21.459846	7.4514155	9.373341	1.2748100757598877
71	Gene_72	h1	0	13.719574	9.664493	9.586069	0.9476742744445801
71	Gene_72	h1	1	13.719574	9.664493	9.586069	2.9623498916625977
72	Gene_73	h0	shared	59.7026	5.5737076	8.664213	1.1683800220489502
72	Gene_73	h1	0	381.59442	8.303692	9.581923	0.6803425550460815
72	Gene_73	h1	1	381.59442	8.303692	9.581923	3.4870266914367676
73	Gene_74	h0	shared	12.00222	5.3431582	9.185343	3.761155843734741
73	Gene_74	h1	0	10.922121	7.96263	10.22494	3.3088266849517822
73	Gene_74	h1	1	10.922121	7.96263	10.22494	5.998011112213135
74	Gene_75	h0	shared	47.205593	16.369774	9.821528	0.49150776863098145
74	Gene_75	h1	0	324.39716	18.60525	10.143193	0.27448734641075134
74	Gene_75	h1	1	324.39716	18.60525	10.143193	1.4235243797302246
75	Gene_76	h0	shared	135.41824	7.250546	8.247615	0.47868847846984863
75	Gene_76	h1	0	464.2591	7.4030027	8.233497	0.2792556583881378
75	Gene_76	h1	1	464.2591	7.4030027	8.233497	1.4230453968048096
76	Gene_77	h0	shared	107.5387	5.703423	8.805265	0.4424152970314026
76	Gene_77	h1	0	418.28833	5.631151	8.742825	0.28856247663497925
76	Gene_77	h1	1	418.28833	5.631151	8.742825	1.2317054271697998
77	Gene_78	h0	shared	33.031338	6.9134264	8.5295	2.2527472972869873
77	Gene_78	h1	0	22.271763	10.349262	9.319318	1.883650302886963
77	Gene_78	h1	1	22.271763	10.349262	9.319318	4.003844738006592
78	Gene_79	h0	shared	161.36267	6.199868	8.571382	0.49567389488220215
78	Gene_79	h1	0	522.94995	7.216954	8.804672	0.15527713298797607
78	Gene_79	h1	1	522.94995	7.216954	8.804672	2.1466763019561768
79	Gene_80	h0	shared	211.43356	8.990487	8.709725	0.2040964961051941
79	Gene_80	h1	0	353.9349	9.096887	8.716738	0.1071518063545227
79	Gene_80	h1	1	353.9349	9.096887	8.716738	0.6391500234603882
80	Gene_81	h0	shared	52.640232	6.4526196	8.921846	1.9780187606811523
80	Gene_81	h1	0	299.6296	8.486117	9.658081	1.5673785209655762
80	Gene_81	h1	1	299.6296	8.486117	9.658081	3.725368022918701
81	Gene_82	h0	shared	29.81774	4.5780425	8.44758	0.88874751329422
81	Gene_82	h1	0	30.060568	5.56901	8.841816	0.5724914073944092
81	Gene_82	h1	1	30.060568	5.56901	8.841816	2.929983139038086
82	Gene_83	h0	shared	63.978188	5.4042273	8.102643	1.7135614156723022
82	Gene_83	h1	0	314.77997	8.338644	9.196135	1.3757553100585938
82	Gene_83	h1	1	314.77997	8.338644	9.196135	3.744281768798828
83	Gene_84	h0	shared	43.73852	5.9157667	8.78368	1.7249027490615845
