ID	gene	h0_r	h0_alpha	h0_sigma	h0_theta	h1_r	h1_alpha	h1_sigma	h1_theta_0	h1_theta_1	h0	h1	lrt	p	q	signif
397	Gene_398	34.4327	6.5276546	8.354274	0.8003988265991211	29.084589	9.643376	9.251483	0.5080416202545166	2.5281178951263428	332.86832	321.51077	22.715088	1.8788680447023864e-06	0.0009394340223511932	True
225	Gene_226	21.500956	12.164548	10.437439	0.7264130711555481	15.955178	14.405865	10.502723	0.47412562370300293	1.9765464067459106	415.3435	405.00598	20.675049	5.442055048043848e-06	0.001360513762010962	True
204	Gene_205	55.70426	5.069993	8.577266	1.6394174098968506	110.87311	6.4455714	9.1295185	2.0372517108917236	-0.69548499584198	19.808441	10.339569	18.937744	1.3505406995295566e-05	0.002250901165882594	True
67	Gene_68	295.45685	11.720955	9.241732	-0.2897622883319855	689.5126	14.279108	9.553685	0.003497467841953039	-1.4579412937164307	567.8179	558.8114	18.01294	2.194085368101284e-05	0.002742606710126605	True
64	Gene_65	70.57579	7.1015005	8.673541	1.7663319110870361	803.5146	9.2787485	9.47065	1.4849895238876343	3.200066566467285	74.19034	66.12558	16.129517	5.915486931540315e-05	0.005915486931540315	True
100	Gene_101	95.41039	5.7965884	8.090725	0.31660011410713196	472.09705	6.799435	8.394217	0.6412220001220703	-1.3804007768630981	436.09348	428.30383	15.579285	7.911665035120752e-05	0.00659305419593396	True
126	Gene_127	209.68358	5.938364	8.929572	-0.8582043051719666	316.04984	6.9568896	9.244434	-1.1807146072387695	0.7833513617515564	470.2135	463.14648	14.134033	0.00017023581598296644	0.01056505805355853	True
189	Gene_190	254.64009	12.23259	10.226623	-1.1778514385223389	327.41852	14.664894	10.658945	-1.3878122568130493	-0.12043657898902893	512.68036	505.6602	14.040344	0.00017893018607106903	0.01056505805355853	True
297	Gene_298	36.944805	9.324597	9.2664	0.939538300037384	69.07661	9.920475	9.357451	0.694413423538208	2.054412841796875	376.88275	370.10712	13.55127	0.00023213435437186014	0.01056505805355853	True
352	Gene_353	76.14644	4.559149	7.5728364	1.6694799661636353	427.52466	5.5673943	7.9771023	1.3264403343200684	3.513103723526001	16.285675	9.523239	13.524872	0.0002354224680505279	0.01056505805355853	True
261	Gene_262	43.95799	5.747883	8.426647	1.9073320627212524	36.578045	6.8696504	8.730149	2.198831558227539	0.3600260317325592	-12.504059	-19.132019	13.25592	0.00027172033809397256	0.01056505805355853	True
131	Gene_132	116.69437	5.9117527	8.533796	0.7403155565261841	480.5964	7.351149	9.11048	1.0620763301849365	-0.7247279286384583	328.97595	322.3582	13.235535	0.00027469150939252174	0.01056505805355853	True
408	Gene_409	93.62755	6.5272613	8.753149	-1.1062967777252197	314.8953	8.352182	9.443548	-1.37039315700531	0.3721006512641907	474.77814	468.16037	13.235535	0.00027469150939252174	0.01056505805355853	True
316	Gene_317	274.7666	7.7144294	8.667883	-0.705322802066803	416.84494	9.4186945	9.126635	-0.4193611443042755	-1.9734898805618286	517.2838	511.4939	11.579834	0.0006667089356281464	0.023451496704300172	True
372	Gene_373	24.958338	15.571085	11.785976	-1.687324047088623	9.4433975	18.572325	12.003619	-1.37746000289917	-2.6550540924072266	445.01376	439.27383	11.479858	0.0007035449011290051	0.023451496704300172	True
