ID	gene	h0_r	h0_alpha	h0_sigma	h0_theta	h1_r	h1_alpha	h1_sigma	h1_theta_0	h1_theta_1	h0	h1	lrt	p	q	signif
109	Gene_110	33.03175	11.710349	9.160481	-0.2524171769618988	5.5812783	26.992565	9.314371	-0.38608288764953613	1.659079909324646	547.23895	516.2594	61.959106	3.552713678800501e-15	1.7763568394002505e-12	True
486	Gene_487	74.32316	6.92574	9.074739	0.19590432941913605	188.75734	12.029049	10.146078	-0.3173697888851166	2.523918390274048	426.22314	399.91418	52.61792	4.051203816857196e-13	1.012800954214299e-10	True
461	Gene_462	33.250458	7.625802	10.104699	0.06539018452167511	18.9891	12.632137	11.1014185	-0.34565529227256775	2.4453887939453125	384.73413	360.84402	47.780212	4.767852779252735e-12	6.229877724805988e-10	True
18	Gene_19	217.53537	5.7952604	8.264793	0.5489493608474731	370.6672	12.118102	9.841756	0.14034713804721832	3.0659961700439453	360.51154	336.6649	47.6933	4.98390217984479e-12	6.229877724805988e-10	True
449	Gene_450	52.557465	6.138801	8.873711	0.7105888724327087	325.01697	10.818547	10.279969	0.2150537073612213	3.09531307220459	308.81946	286.4909	44.657104	2.3474444610371847e-11	1.962721651871391e-09	True
85	Gene_86	81.72687	8.364132	9.365922	1.3098232746124268	348.18274	11.813826	10.029885	0.8628923892974854	3.3264331817626953	259.9764	237.81067	44.331482	2.7722157902587696e-11	1.962721651871391e-09	True
281	Gene_282	34.82365	5.994701	9.133287	2.0572123527526855	38.605118	9.846702	10.240902	1.5040574073791504	4.659792423248291	-174.86005	-196.9343	44.1485	3.043854057693807e-11	1.962721651871391e-09	True
232	Gene_233	136.68152	6.6579103	9.673318	-0.32376837730407715	135.27438	12.001413	11.272407	-0.7466046810150146	2.2312052249908447	394.7116	372.6679	44.087402	3.140354642994225e-11	1.962721651871391e-09	True
145	Gene_146	405.96582	6.0131035	8.329371	1.4203153848648071	538.5408	9.685966	9.152243	1.0087151527404785	3.889190196990967	135.0813	114.24158	41.679443	1.0753364865223602e-10	5.388617330126522e-09	True
482	Gene_483	71.78972	4.276004	8.479346	1.637939691543579	251.10059	7.144374	9.553967	0.9980443120002747	4.904715538024902	-103.27493	-124.11249	41.67511	1.0777234660253043e-10	5.388617330126522e-09	True
15	Gene_16	25.756561	7.871378	9.699241	1.610585331916809	14.962742	14.052955	11.167204	1.2301474809646606	3.681305170059204	65.86633	45.30783	41.117004	1.433834162511971e-10	6.163813049707957e-09	True
320	Gene_321	91.852806	6.130239	8.230814	1.5754663944244385	285.13824	8.823919	8.807236	1.077885627746582	3.809725761413574	155.75746	135.29745	40.920013	1.5858869772955586e-10	6.163813049707957e-09	True
257	Gene_258	79.82559	5.072853	8.290919	0.6394241452217102	144.76	9.673931	9.791326	0.1937449425458908	3.2270348072052	299.34946	278.8997	40.899536	1.6025913929240687e-10	6.163813049707957e-09	True
2	Gene_3	28.805878	7.3695803	8.727848	0.9890766143798828	64.588936	11.841502	9.945906	0.6069958209991455	2.9535913467407227	306.57648	286.51562	40.121704	2.3862301024024646e-10	8.522250365723087e-09	True
