ID	gene	hypothesis	regime	r	alpha	sigma	theta
39	Gene_40	h1	1	726.6907	8.68479	10.001173	2.2447397708892822
40	Gene_41	h0	shared	156.30165	8.565124	8.339426	0.2955710291862488
40	Gene_41	h1	0	456.93353	8.944935	8.422857	0.15971828997135162
40	Gene_41	h1	1	456.93353	8.944935	8.422857	0.9359635710716248
41	Gene_42	h0	shared	27.23823	9.261034	8.884753	1.6989128589630127
41	Gene_42	h1	0	142.41753	9.019869	9.037629	1.6629701852798462
41	Gene_42	h1	1	142.41753	9.019869	9.037629	1.7771025896072388
42	Gene_43	h0	shared	219.48239	4.3160243	7.6119547	1.7087947130203247
42	Gene_43	h1	0	557.1553	4.3270054	7.626242	1.7729547023773193
42	Gene_43	h1	1	557.1553	4.3270054	7.626242	1.3140745162963867
43	Gene_44	h0	shared	104.3532	7.41631	8.362745	0.17368024587631226
43	Gene_44	h1	0	336.76828	7.3614717	8.370189	0.12579481303691864
43	Gene_44	h1	1	336.76828	7.3614717	8.370189	0.3880131244659424
44	Gene_45	h0	shared	23.511967	10.168197	9.721333	0.6592414975166321
44	Gene_45	h1	0	21.588129	10.400017	9.710508	0.7867259383201599
44	Gene_45	h1	1	21.588129	10.400017	9.710508	0.12301601469516754
45	Gene_46	h0	shared	32.72923	3.703522	8.067935	2.360717296600342
45	Gene_46	h1	0	56.386616	3.839045	8.23417	2.578341484069824
45	Gene_46	h1	1	56.386616	3.839045	8.23417	1.0364224910736084
46	Gene_47	h0	shared	30.247934	9.448163	8.907377	2.0791447162628174
46	Gene_47	h1	0	348.7864	9.937524	9.234869	1.8842641115188599
46	Gene_47	h1	1	348.7864	9.937524	9.234869	2.904096841812134
47	Gene_48	h0	shared	143.21594	4.828709	8.323688	0.7448587417602539
47	Gene_48	h1	0	290.6451	4.8520555	8.356777	0.664539635181427
47	Gene_48	h1	1	290.6451	4.8520555	8.356777	1.156138300895691
48	Gene_49	h0	shared	227.44057	6.417527	8.713807	2.9359395503997803
48	Gene_49	h1	0	998.9664	6.809407	8.884843	3.072920799255371
48	Gene_49	h1	1	998.9664	6.809407	8.884843	2.258631944656372
49	Gene_50	h0	shared	51.264397	5.0549808	8.925599	1.6647895574569702
49	Gene_50	h1	0	242.13474	5.0639696	9.046777	1.6770938634872437
49	Gene_50	h1	1	242.13474	5.0639696	9.046777	1.5356881618499756
50	Gene_51	h0	shared	98.195625	7.29872	9.04304	2.208592653274536
