label	n_samples_per_replicate	n_replicates	total_importance_samples	proposal	mix	q_scale	seed	batch_size	n_requested_genes	selection_rank	ID	gene	elbo_h0_nll_no_constant	elbo_h1_nll_no_constant	observation_constant_added	elbo_h0_nll	elbo_h1_nll	is_h0_nll	is_h1_nll	elbo_lr	is_lr	is_minus_elbo_lr	h0_is_ess	h1_is_ess	min_is_ess	min_is_ess_fraction	h0_is_loglik_mc_se	h1_is_loglik_mc_se	h0_replicate_loglik_se	h1_replicate_loglik_se	h0_replicate_loglik_sd	h1_replicate_loglik_sd	lr_replicate_mc_se	p_chisq	q_chisq	signif_chisq
t5r5	512	3	1536	overdispersed	0.8	2.0	20240625	4	40	16	314	Gene_315	132.48984	125.29074	1047.406260780838	1179.896100780838	1172.697000780838	1167.5465087890625	1162.0888671875	14.398193	10.915283203125	-3.482909796874999	1.7248767614364624	1.7532578706741333	1.7248767614364624	0.0011229666415601969	0.7612341046333313	0.7550407648086548	1.189718246459961	1.3254990577697754	2.060652494430542	2.2958316802978516	3.5622336864471436	0.000147944180186	0.0002401691236786	True
t5r5	512	3	1536	overdispersed	0.8	2.0	20240625	4	40	17	299	Gene_300	347.42624	339.41827	530.5991414468631	878.0253814468631	870.0174114468631	858.0101928710938	852.1704711914062	16.01593	11.679443359375	-4.336486640625001	1.2279460430145264	1.3920120000839233	1.2279460430145264	0.0007994440384209156	0.9023565053939819	0.847467303276062	1.409083366394043	1.4229949712753296	2.4406039714813232	2.4646995067596436	4.00521183013916	6.281174781841425e-05	0.0001064605895227	True
t5r5	512	3	1536	overdispersed	0.8	2.0	20240625	4	40	18	419	Gene_420	246.67581	237.49677	850.066525596328	1096.742335596328	1087.563295596328	1080.6650390625	1073.822265625	18.358093	13.685546875	-4.672546125	3.011878728866577	1.4791609048843384	1.4791609048843384	0.0009629953807840744	0.5758324861526489	0.8220984935760498	0.17087461054325104	0.8381777405738831	0.29596349596977234	1.4517663717269897	1.7108361721038818	1.8303980546807708e-05	3.245386621774416e-05	True
t5r5	512	3	1536	overdispersed	0.8	2.0	20240625	4	40	19	409	Gene_410	234.46426	224.70554	913.7648352023787	1148.2290952023786	1138.4703752023786	1134.5023193359375	1126.9693603515625	19.517456	15.06591796875	-4.451538031249999	1.3376559019088745	1.1630938053131104	1.1630938053131104	0.0007572225295007229	0.8645286560058594	0.9271892309188843	1.949388027191162	1.8227243423461914	3.376439094543457	3.1570510864257812	5.337579250335693	9.968456528230972e-06	1.8460104681909208e-05	True
t5r5	512	3	1536	overdispersed	0.8	2.0	20240625	4	40	20	327	Gene_328	-35.450806	-45.819366	1345.115459880887	1309.664653880887	1299.2960938808872	1300.6138916015625	1292.25341796875	20.737122	16.720947265625	-4.016174734374999	5.109698295593262	5.1964240074157715	5.109698295593262	0.003326626494526863	0.44179385900497437	0.4380788803100586	0.3721722364425659	0.3940774202346802	0.6446211934089661	0.6825621128082275	1.0840833187103271	5.268470107844259e-06	1.0249941844054978e-05	True
t5r5	512	3	1536	overdispersed	0.8	2.0	20240625	4	40	21	296	Gene_297	354.84543	343.9477	574.905874494492	929.7513044944919	918.853574494492	913.7644653320312	905.8886108398438	21.795471	15.751708984375	-6.043762015624999	1.1040529012680054	2.281255006790161	1.1040529012680054	0.000718784440929691	0.9516781568527222	0.6618070006370544	1.3102566003799438	0.9936925768852234	2.2694308757781982	1.7211259603500366	3.288888692855835	3.033152401465955e-06	6.215476232512203e-06	True
t5r5	512	3	1536	overdispersed	0.8	2.0	20240625	4	40	22	183	Gene_184	345.74	334.0842	709.0278079454515	1054.7678079454515	1043.1120079454515	1044.155029296875	1033.9913330078125	23.311584	20.327392578125	-2.984191421875	8.410001754760742	5.323410511016846	5.323410511016846	0.0034657620514432588	0.34399405121803284	0.4328048825263977	0.4038798213005066	0.6316560506820679	0.699540376663208	1.0940603017807007	1.4994776248931885	1.3776773070128812e-06	2.981985513014894e-06	True
t5r5	512	3	1536	overdispersed	0.8	2.0	20240625	4	40	23	123	Gene_124	306.2553	293.5496	790.9334303400669	1097.188730340067	1084.483030340067	1085.012451171875	1076.3087158203125	25.411438	17.407470703125	-8.003967296875	1.7620368003845215	5.365748882293701	1.7620368003845215	0.0011471593752503395	0.7531543970108032	0.43108782172203064	0.8931572437286377	0.45842576026916504	1.5469937324523926	0.7940167188644409	2.007868528366089	4.6316380764022114e-07	1.0574516156169432e-06	True
t5r5	512	3	1536	overdispersed	0.8	2.0	20240625	4	40	24	292	Gene_293	-8.3849945	-21.814484	1275.2005056625558	1266.8155111625558	1253.3860216625558	1252.516845703125	1242.506103515625	26.858978	20.021484375	-6.8374936250000005	1.3009576797485352	1.1896240711212158	1.1896240711212158	0.0007744948379695415	0.8766486048698425	0.9167860746383667	1.6028324365615845	1.5585578680038452	2.7761871814727783	2.6995012760162354	4.471319675445557	2.188552512549791e-07	5.312020661528619e-07	True
t5r5	512	3	1536	overdispersed	0.8	2.0	20240625	4	40	25	425	Gene_426	245.92981	231.81296	888.9746673277124	1134.9044773277124	1120.7876273277125	1121.4969482421875	1110.3017578125	28.233704	22.390380859375	-5.8433231406249995	2.326894998550415	3.0575168132781982	2.326894998550415	0.0015149055980145931	0.6552745699882507	0.5715096592903137	1.3036174774169922	0.7346864342689514	2.257931709289551	1.2725142240524292	2.9927797317504883	1.075160281915899e-07	2.78538933138834e-07	True
