ID	gene	h0_r	h0_alpha	h0_sigma	h0_theta	h1_r	h1_alpha	h1_sigma	h1_theta_0	h1_theta_1	h0	h1	lrt	p	q	signif
15	Gene_16	354.60992	2.8850007	6.3926797	0.39336628	698.50024	9.689472	8.353557	-0.32850319147109985	5.095382213592529	81.79698	45.13141	73.33115	0.0	0.0	True
22	Gene_23	618.01526	2.8975236	6.7171807	-1.3795048	408.7959	21.248213	9.950445	-1.8545905351638794	3.62369966506958	250.62677	186.04773	129.15808	0.0	0.0	True
24	Gene_25	280.7967	3.586963	6.915632	-0.0371049	561.44855	13.949958	9.545567	-0.5368444919586182	3.8363277912139893	307.81668	266.9314	81.77057	0.0	0.0	True
43	Gene_44	208.22073	3.3386862	6.258471	1.7651786	763.55133	11.350064	8.334816	1.1027123928070068	5.459221363067627	-56.87903	-92.65108	71.5441	0.0	0.0	True
51	Gene_52	158.15797	3.2057357	7.2160172	1.5668243	559.9422	11.227369	9.5828905	0.8223088979721069	6.164983749389648	-219.92184	-261.903	83.96234	0.0	0.0	True
63	Gene_64	171.07152	3.1170402	6.598733	1.4948165	432.14197	15.28202	9.54459	0.7668092250823975	6.120550632476807	-144.41068	-194.24818	99.67502	0.0	0.0	True
64	Gene_65	145.72919	2.9667692	6.3793745	0.663262	539.8378	9.755978	8.129875	0.0556991808116436	5.1085052490234375	98.20939	61.469955	73.47887	0.0	0.0	True
80	Gene_81	356.55527	2.4931898	5.7476587	1.4243218	734.87115	9.695006	7.654119	0.4193975329399109	6.278869152069092	-148.00781	-185.26398	74.51233	0.0	0.0	True
104	Gene_105	429.2252	2.9243412	7.068134	0.3552782	683.80597	9.650123	9.045539	-0.34306788444519043	5.189542293548584	47.42041	9.57428	75.69226	0.0	0.0	True
108	Gene_109	105.00769	4.1772075	6.9663267	1.111432	614.7537	12.018488	9.036587	0.6490114331245422	4.406395435333252	170.66315	135.56381	70.19867	0.0	0.0	True
131	Gene_132	194.0415	4.0297985	8.509725	-2.089892	208.53412	14.49937	11.748009	-2.602409601211548	2.208597421646118	317.61978	276.22177	82.79602	0.0	0.0	True
137	Gene_138	238.04115	3.6115813	7.0023894	0.4883259	450.59528	13.916999	9.75932	-0.05462121218442917	4.5173258781433105	206.8812	161.80124	90.15991	0.0	0.0	True
159	Gene_160	431.945	3.22522	5.9862647	2.3570228	728.0138	13.354442	8.224006	1.662734866142273	6.43302059173584	-361.40485	-405.58295	88.3562	0.0	0.0	True
