ID	gene	hypothesis	regime	r	alpha	sigma	theta
0	Gene_1	h0	shared	412.1245	4.4919786	7.0307603	0.34335575
0	Gene_1	h1	0	637.2347	4.503557	7.030546	0.2732562720775604
0	Gene_1	h1	1	637.2347	4.503557	7.030546	0.727581262588501
1	Gene_2	h0	shared	213.39418	7.1487513	7.855349	-0.0813432
1	Gene_2	h1	0	483.3158	9.451675	8.528839	0.16892477869987488
1	Gene_2	h1	1	483.3158	9.451675	8.528839	-1.2585201263427734
2	Gene_3	h0	shared	342.6209	4.9029484	6.719867	3.2574017
2	Gene_3	h1	0	722.4655	7.777244	7.6174293	3.6477320194244385
2	Gene_3	h1	1	722.4655	7.777244	7.6174293	1.3962841033935547
3	Gene_4	h0	shared	171.22617	6.6813436	7.595881	0.35883942
3	Gene_4	h1	0	735.4573	7.3560557	7.813175	0.20665642619132996
3	Gene_4	h1	1	735.4573	7.3560557	7.813175	1.1257277727127075
4	Gene_5	h0	shared	124.353424	5.1349998	7.00359	0.29481015
4	Gene_5	h1	0	651.3159	5.349632	7.100727	0.4007595181465149
4	Gene_5	h1	1	651.3159	5.349632	7.100727	-0.24501164257526398
5	Gene_6	h0	shared	301.1132	5.2966294	7.1964836	3.0916677
5	Gene_6	h1	0	783.663	6.7811537	7.6732316	3.357414960861206
5	Gene_6	h1	1	783.663	6.7811537	7.6732316	1.533696174621582
6	Gene_7	h0	shared	317.7142	10.346772	8.270121	-0.00078798464
6	Gene_7	h1	0	455.22784	11.992756	8.567955	0.21402084827423096
6	Gene_7	h1	1	455.22784	11.992756	8.567955	-0.9886564016342163
7	Gene_8	h0	shared	306.7733	4.601231	6.718033	2.0119843
7	Gene_8	h1	0	766.83746	4.6859665	6.7646337	1.9439496994018555
7	Gene_8	h1	1	766.83746	4.6859665	6.7646337	2.421879768371582
8	Gene_9	h0	shared	139.16481	7.803308	7.7225456	0.86092925
8	Gene_9	h1	0	460.2203	7.8129516	7.743583	0.8276582360267639
8	Gene_9	h1	1	460.2203	7.8129516	7.743583	1.0006605386734009
9	Gene_10	h0	shared	271.2661	4.9676623	7.0084233	2.996035
9	Gene_10	h1	0	1023.91364	5.3813376	7.1770453	3.1627485752105713
9	Gene_10	h1	1	1023.91364	5.3813376	7.1770453	2.098019599914551
10	Gene_11	h0	shared	155.53195	4.923986	6.9622374	1.2524953
10	Gene_11	h1	0	659.238	5.9642467	7.3165936	1.0054596662521362
10	Gene_11	h1	1	659.238	5.9642467	7.3165936	2.708789587020874
11	Gene_12	h0	shared	157.25633	8.592911	7.581855	2.0569024
11	Gene_12	h1	0	828.5518	8.560933	7.59605	1.9979634284973145
11	Gene_12	h1	1	828.5518	8.560933	7.59605	2.31600022315979
12	Gene_13	h0	shared	66.27639	3.9245076	6.896764	0.79200965
12	Gene_13	h1	0	692.2786	3.9189534	6.9281483	0.7822225689888
12	Gene_13	h1	1	692.2786	3.9189534	6.9281483	0.8168389797210693
13	Gene_14	h0	shared	210.22318	6.44565	7.8282776	1.1222128
13	Gene_14	h1	0	521.8213	6.514514	7.8654523	1.0810564756393433
13	Gene_14	h1	1	521.8213	6.514514	7.8654523	1.3281809091567993
14	Gene_15	h0	shared	169.23108	7.6371536	7.793225	0.96602446
14	Gene_15	h1	0	835.96893	7.900639	7.897422	0.8805242776870728
14	Gene_15	h1	1	835.96893	7.900639	7.897422	1.3687306642532349
15	Gene_16	h0	shared	189.35855	8.625498	7.7071686	1.5157143
15	Gene_16	h1	0	492.62958	10.370942	8.063404	1.7337437868118286
15	Gene_16	h1	1	492.62958	10.370942	8.063404	0.529259204864502
16	Gene_17	h0	shared	106.450066	5.9011397	7.888564	1.0190746
16	Gene_17	h1	0	558.29755	5.8854823	7.908688	0.9860207438468933
16	Gene_17	h1	1	558.29755	5.8854823	7.908688	1.150485634803772
17	Gene_18	h0	shared	230.4689	6.6579795	7.803443	-0.03236794
17	Gene_18	h1	0	491.39136	9.171777	8.44067	0.30108293890953064
17	Gene_18	h1	1	491.39136	9.171777	8.44067	-1.5060027837753296
18	Gene_19	h0	shared	432.52933	6.0652204	6.778115	1.6212219
18	Gene_19	h1	0	574.3549	6.3520803	6.8610115	1.5381550788879395
18	Gene_19	h1	1	574.3549	6.3520803	6.8610115	2.0542352199554443
19	Gene_20	h0	shared	372.1364	4.381521	7.0707917	-0.6680645
19	Gene_20	h1	0	418.29886	13.7836895	9.4289255	-1.0259547233581543
19	Gene_20	h1	1	418.29886	13.7836895	9.4289255	2.328665018081665
20	Gene_21	h0	shared	143.0606	4.871556	6.9760656	0.926248
20	Gene_21	h1	0	661.23804	5.047558	7.0568805	0.8261469602584839
20	Gene_21	h1	1	661.23804	5.047558	7.0568805	1.497175931930542
21	Gene_22	h0	shared	135.11014	6.1542115	7.4580717	1.4796354
21	Gene_22	h1	0	551.80634	6.9508653	7.696618	1.6882551908493042
21	Gene_22	h1	1	551.80634	6.9508653	7.696618	0.43150538206100464
22	Gene_23	h0	shared	85.63334	7.898258	7.844125	1.3332214
22	Gene_23	h1	0	666.51263	7.7887917	7.837465	1.326748013496399
