ID	gene	hypothesis	regime	r	alpha	sigma	theta
44	Gene_45	h1	0	123.05573	9.789243	9.657821	0.7608294486999512
44	Gene_45	h1	1	123.05573	9.789243	9.657821	3.5737431049346924
45	Gene_46	h0	shared	20.87925	11.937211	10.4985285	2.5283446
45	Gene_46	h1	0	93.05349	13.017837	11.272089	2.3344502449035645
45	Gene_46	h1	1	93.05349	13.017837	11.272089	3.2961881160736084
46	Gene_47	h0	shared	33.423847	7.143093	9.42693	0.9430754
46	Gene_47	h1	0	238.48357	12.955304	11.282124	0.49626174569129944
46	Gene_47	h1	1	238.48357	12.955304	11.282124	3.163154363632202
47	Gene_48	h0	shared	127.85695	4.2219496	7.95931	1.2886567
47	Gene_48	h1	0	284.5504	5.9250326	8.653374	0.8893740773200989
47	Gene_48	h1	1	284.5504	5.9250326	8.653374	3.7301626205444336
48	Gene_49	h0	shared	36.117912	3.7603476	8.955462	2.9928176
48	Gene_49	h1	0	30.662008	8.0404005	10.876361	2.1905367374420166
48	Gene_49	h1	1	30.662008	8.0404005	10.876361	7.2058892250061035
49	Gene_50	h0	shared	30.689524	7.5926714	8.512518	0.9930213
49	Gene_50	h1	0	53.67814	9.222255	8.981773	0.7124541997909546
49	Gene_50	h1	1	53.67814	9.222255	8.981773	2.3025882244110107
50	Gene_51	h0	shared	39.35293	6.0352335	8.913654	2.7870796
50	Gene_51	h1	0	76.997055	9.132646	10.049033	2.368607521057129
50	Gene_51	h1	1	76.997055	9.132646	10.049033	5.100355625152588
51	Gene_52	h0	shared	139.466	5.44127	8.574277	-0.9603961
51	Gene_52	h1	0	53.357132	16.385084	11.431926	-1.3832676410675049
51	Gene_52	h1	1	53.357132	16.385084	11.431926	1.830054521560669
52	Gene_53	h0	shared	119.6149	4.4487042	7.4129357	-0.79354864
52	Gene_53	h1	0	138.35007	20.959986	10.518666	-1.0623894929885864
52	Gene_53	h1	1	138.35007	20.959986	10.518666	2.68900728225708
53	Gene_54	h0	shared	41.79508	5.4016223	9.438874	1.648861
53	Gene_54	h1	0	147.74767	6.110988	9.935373	1.412562608718872
53	Gene_54	h1	1	147.74767	6.110988	9.935373	2.944631814956665
54	Gene_55	h0	shared	27.41643	7.474445	10.180715	2.708952
54	Gene_55	h1	0	32.7579	10.969548	11.185258	2.3036398887634277
54	Gene_55	h1	1	32.7579	10.969548	11.185258	4.716691493988037
55	Gene_56	h0	shared	87.98318	6.3516865	8.167076	0.7334542
