ID	gene	h0_r	h0_alpha	h0_sigma	h0_theta	h1_r	h1_alpha	h1_sigma	h1_theta_0	h1_theta_1	h0	h1	lrt	p	q	signif
15	Gene_16	422.312	8.086908	7.962652	-0.8717834	302.76517	24.535854	9.233675	-1.1097445487976074	1.2576595544815063	533.7793	494.58746	78.38367	0.0	0.0	True
27	Gene_28	358.09143	3.7065477	6.6028585	0.5349487	631.1034	12.666774	8.870723	0.10476905107498169	4.185174942016602	255.80942	218.88858	73.841675	0.0	0.0	True
328	Gene_329	257.06876	3.326979	6.4882846	1.5811892	683.08777	9.342898	8.152885	0.9334213137626648	5.569818496704102	-83.72337	-119.57812	71.70949	0.0	0.0	True
410	Gene_411	549.03845	3.8617961	7.1897902	-0.67189026	397.33463	12.146852	9.450932	-1.1235976219177246	2.995462656021118	370.91077	335.46545	70.890625	0.0	0.0	True
93	Gene_94	99.92312	4.819991	6.6913724	0.5597009	556.1183	14.698322	8.66083	0.2264103889465332	3.1553356647491455	435.86786	401.28348	69.16876	1.1102230246251565e-16	9.25185853854297e-15	True
487	Gene_488	220.91626	5.157565	7.977786	-1.0881776	297.54648	15.340095	10.433168	-1.465505838394165	1.8506672382354736	447.12827	412.27866	69.69922	1.1102230246251565e-16	9.25185853854297e-15	True
95	Gene_96	187.18254	5.074841	7.846398	-0.8251163	441.3375	13.843	9.884674	-1.1921545267105103	2.085590362548828	464.84793	432.02704	65.641785	5.551115123125783e-16	3.469446951953614e-14	True
421	Gene_422	196.81717	4.6927366	6.816888	2.0070827	552.7615	12.669659	8.5631895	1.449243426322937	4.792713642120361	-2.3123322	-35.098244	65.57182	5.551115123125783e-16	3.469446951953614e-14	True
321	Gene_322	262.8731	4.4755273	7.1882763	1.9750665	538.9747	11.171276	8.795921	1.5069044828414917	5.231451034545898	-165.60309	-198.15225	65.09833	6.661338147750939e-16	3.700743415417189e-14	True
172	Gene_173	306.1693	3.9604867	6.43145	1.760354	766.33997	9.758281	7.880645	1.2480655908584595	4.783960342407227	30.132904	1.0335999	58.19861	2.3647750424515834e-14	1.1823875212257917e-12	True
141	Gene_142	384.61407	3.366039	6.254435	-0.48849946	506.51788	12.52282	8.851038	-0.9377566576004028	2.76788592338562	435.7674	408.8044	53.925964	2.0816681711721685e-13	9.462128050782585e-12	True
457	Gene_458	347.32065	4.109617	6.641884	-0.0852144	516.36176	8.629916	7.8158426	-0.5009055137634277	2.767629861831665	422.88025	396.3402	53.08008	3.2018832030189515e-13	1.2942638413995575e-11	True
458	Gene_459	94.26204	4.824184	6.4559956	-0.08486627	447.77118	11.303097	8.176759	0.45552363991737366	-2.685905933380127	536.09326	509.60205	52.98242	3.3650859876388495e-13	1.2942638413995575e-11	True
364	Gene_365	485.865	4.8377395	6.929696	2.125324	892.63007	10.059297	8.176599	1.737612009048462	4.57335090637207	-68.09655	-92.01587	47.83864	4.6278536558475025e-12	1.5574208589441696e-10	True
98	Gene_99	194.14563	5.4187245	6.771395	2.5672474	780.7604	11.531596	8.138078	2.1461946964263916	4.669993877410889	-194.12267	-218.03262	47.819916	4.672262576832509e-12	1.5574208589441696e-10	True
368	Gene_369	525.204	3.4861171	6.500209	1.4450927	817.8242	7.8484554	7.913576	1.0030385255813599	4.796005725860596	29.198723	5.4310303	47.535385	5.402012170918624e-12	1.68812880341207e-10	True
428	Gene_429	182.82675	4.5256147	6.324932	1.3192745	809.8263	9.92991	7.6608	0.9285992383956909	3.734666347503662	261.57938	238.25912	46.640503	8.527956119053215e-12	2.508222387956828e-10	True
406	Gene_407	223.95885	4.376563	7.650507	0.438479	656.5858	9.446561	9.303518	-0.02865269035100937	3.3738441467285156	301.95084	279.0088	45.884094	1.2546075289776581e-11	3.4850209138268284e-10	True
414	Gene_415	282.0502	3.441419	6.9358373	1.228991	674.39014	7.840952	8.621805	0.5975477695465088	4.773132801055908	26.45111	4.3069916	44.28824	2.834144030572361e-11	7.141676139355013e-10	True
