ID	gene	hypothesis	regime	r	alpha	sigma	theta
0	Gene_1	h0	shared	109.6539	4.465318	6.674187	-0.2916054
0	Gene_1	h1	0	611.2543	9.198572	7.7501016	-0.48488718271255493
0	Gene_1	h1	1	611.2543	9.198572	7.7501016	2.252262830734253
1	Gene_2	h0	shared	97.82819	5.5060973	6.954953	0.31304225
1	Gene_2	h1	0	582.9209	5.7438493	7.059564	0.41702398657798767
1	Gene_2	h1	1	582.9209	5.7438493	7.059564	-0.22308112680912018
2	Gene_3	h0	shared	309.26	5.053078	7.121217	0.36651433
2	Gene_3	h1	0	641.4684	7.5071044	7.9188914	0.0231946911662817
2	Gene_3	h1	1	641.4684	7.5071044	7.9188914	2.106165647506714
3	Gene_4	h0	shared	469.41547	4.464713	7.6674533	-1.343513
3	Gene_4	h1	0	336.1134	19.297503	10.464377	-1.7274768352508545
3	Gene_4	h1	1	336.1134	19.297503	10.464377	2.166872978210449
4	Gene_5	h0	shared	93.61314	5.9732585	7.924577	-0.6842639
4	Gene_5	h1	0	526.6442	10.380941	8.932242	-0.9379723072052002
4	Gene_5	h1	1	526.6442	10.380941	8.932242	1.5054924488067627
5	Gene_6	h0	shared	289.98367	4.0428505	6.3114676	2.2640414
5	Gene_6	h1	0	889.4147	4.3469405	6.453615	2.091156482696533
5	Gene_6	h1	1	889.4147	4.3469405	6.453615	3.179440498352051
6	Gene_7	h0	shared	167.50323	4.842004	7.068592	1.4074249
6	Gene_7	h1	0	1044.2644	7.1031604	7.7936997	1.07121741771698
6	Gene_7	h1	1	1044.2644	7.1031604	7.7936997	3.217832565307617
7	Gene_8	h0	shared	281.48767	5.0911155	6.947551	1.1589575
7	Gene_8	h1	0	637.27454	6.157606	7.2402196	0.9092147946357727
7	Gene_8	h1	1	637.27454	6.157606	7.2402196	2.7053914070129395
8	Gene_9	h0	shared	142.43283	4.5264006	6.607766	2.9333766
8	Gene_9	h1	0	1040.3405	7.566308	7.5582767	2.5504541397094727
8	Gene_9	h1	1	1040.3405	7.566308	7.5582767	5.022117614746094
9	Gene_10	h0	shared	284.03717	7.5511465	8.417793	0.4808617
9	Gene_10	h1	0	514.5883	7.8871856	8.510622	0.35138359665870667
9	Gene_10	h1	1	514.5883	7.8871856	8.510622	1.0842872858047485
10	Gene_11	h0	shared	299.82056	4.734559	6.490828	0.7947021
10	Gene_11	h1	0	741.5893	5.395809	6.7558875	0.6169163584709167
10	Gene_11	h1	1	741.5893	5.395809	6.7558875	1.809931993484497
11	Gene_12	h0	shared	247.58691	4.255388	6.878132	3.1272044
11	Gene_12	h1	0	933.29224	8.562385	8.180405	2.721456527709961
11	Gene_12	h1	1	933.29224	8.562385	8.180405	6.035959720611572
12	Gene_13	h0	shared	483.7213	3.2082832	5.9339294	0.95494807
12	Gene_13	h1	0	673.4303	8.120874	7.567674	0.4748500883579254
12	Gene_13	h1	1	673.4303	8.120874	7.567674	3.965174674987793
13	Gene_14	h0	shared	206.77617	7.7752295	8.761525	-0.82356554
13	Gene_14	h1	0	468.7722	10.832521	9.479351	-1.1188154220581055
13	Gene_14	h1	1	468.7722	10.832521	9.479351	0.7047793865203857
14	Gene_15	h0	shared	476.45065	2.6703877	6.2235737	1.3665751
14	Gene_15	h1	0	1096.6332	3.6300592	6.59652	0.7730308771133423
14	Gene_15	h1	1	1096.6332	3.6300592	6.59652	4.713080406188965
15	Gene_16	h0	shared	278.22217	8.397696	7.362725	2.0585525
15	Gene_16	h1	0	577.381	12.95932	8.057211	1.75403892993927
15	Gene_16	h1	1	577.381	12.95932	8.057211	3.5202560424804688
16	Gene_17	h0	shared	146.3193	5.055602	6.895863	0.28103808
16	Gene_17	h1	0	669.28296	7.5917706	7.653583	-0.04017496481537819
16	Gene_17	h1	1	669.28296	7.5917706	7.653583	2.1358184814453125
17	Gene_18	h0	shared	188.58029	3.03827	6.0079966	1.533678
17	Gene_18	h1	0	871.72534	6.8914585	7.2867656	1.106190800666809
17	Gene_18	h1	1	871.72534	6.8914585	7.2867656	5.135544776916504
