ID	gene	hypothesis	regime	r	alpha	sigma	theta
14	Gene_15	h1	1	712.98364	6.8242836	7.416498	0.768359363079071
15	Gene_16	h0	shared	206.09293	5.3578634	7.1421213	2.0055778
15	Gene_16	h1	0	1096.6332	7.3150806	7.7995067	1.7762130498886108
15	Gene_16	h1	1	1096.6332	7.3150806	7.7995067	3.5252187252044678
16	Gene_17	h0	shared	158.56604	6.8103876	7.3483653	0.7234317
16	Gene_17	h1	0	660.6295	7.16519	7.443393	0.8710342049598694
16	Gene_17	h1	1	660.6295	7.16519	7.443393	-0.005109008867293596
17	Gene_18	h0	shared	298.60767	6.639503	7.290008	1.4974321
17	Gene_18	h1	0	551.75977	8.270321	7.7234063	1.2530421018600464
17	Gene_18	h1	1	551.75977	8.270321	7.7234063	2.67368745803833
18	Gene_19	h0	shared	149.36835	7.9594617	7.85235	2.864735
18	Gene_19	h1	0	820.3844	11.585939	8.518595	2.540644884109497
18	Gene_19	h1	1	820.3844	11.585939	8.518595	4.4151763916015625
19	Gene_20	h0	shared	272.09613	10.369235	8.015331	0.009760366
19	Gene_20	h1	0	396.33456	12.955048	8.253271	-0.21989452838897705
19	Gene_20	h1	1	396.33456	12.955048	8.253271	1.1374489068984985
20	Gene_21	h0	shared	88.71744	5.1595006	7.3267274	1.7927095
20	Gene_21	h1	0	572.86646	6.4688168	7.7931757	1.5060911178588867
20	Gene_21	h1	1	572.86646	6.4688168	7.7931757	3.350322723388672
21	Gene_22	h0	shared	494.53552	5.122534	7.4390154	4.065222
21	Gene_22	h1	0	1019.403	8.016812	8.493471	3.703244924545288
21	Gene_22	h1	1	1019.403	8.016812	8.493471	5.936209201812744
22	Gene_23	h0	shared	415.7734	4.0279408	6.724465	1.2190357
22	Gene_23	h1	0	697.1612	5.3880725	7.1639457	0.8513880968093872
22	Gene_23	h1	1	697.1612	5.3880725	7.1639457	3.421363592147827
23	Gene_24	h0	shared	262.3118	4.0143256	6.934736	0.9095345
23	Gene_24	h1	0	599.1832	6.95093	7.9971585	0.4638078212738037
23	Gene_24	h1	1	599.1832	6.95093	7.9971585	3.6317946910858154
24	Gene_25	h0	shared	266.1291	5.437566	7.0263815	2.5313625
24	Gene_25	h1	0	841.90784	7.892211	7.7328014	2.265085220336914
24	Gene_25	h1	1	841.90784	7.892211	7.7328014	4.151037216186523
25	Gene_26	h0	shared	281.0294	4.3236628	6.913932	1.1355741
25	Gene_26	h1	0	723.34186	7.9006863	8.023305	0.7109541893005371
25	Gene_26	h1	1	723.34186	7.9006863	8.023305	3.736553907394409
26	Gene_27	h0	shared	108.189125	3.9264033	6.5729175	0.5665598
26	Gene_27	h1	0	695.6526	9.558368	8.091931	0.22152428328990936
26	Gene_27	h1	1	695.6526	9.558368	8.091931	3.411170482635498
27	Gene_28	h0	shared	366.89825	4.807978	6.8285837	0.82172763
27	Gene_28	h1	0	614.61304	7.72595	7.704334	0.4931555390357971
27	Gene_28	h1	1	614.61304	7.72595	7.704334	2.957176923751831
28	Gene_29	h0	shared	353.18317	3.6527343	6.919681	2.0820541
28	Gene_29	h1	0	808.58496	3.8331077	7.006722	1.8807469606399536
28	Gene_29	h1	1	808.58496	3.8331077	7.006722	3.4515669345855713
29	Gene_30	h0	shared	291.5878	5.1037025	6.816753	2.0065942
29	Gene_30	h1	0	733.50055	6.8481073	7.3091345	1.6965487003326416
29	Gene_30	h1	1	733.50055	6.8481073	7.3091345	3.6381306648254395
30	Gene_31	h0	shared	297.2124	4.527566	7.13151	2.3370368
30	Gene_31	h1	0	667.6711	8.429239	8.322786	1.8682881593704224
30	Gene_31	h1	1	667.6711	8.429239	8.322786	4.914802074432373
31	Gene_32	h0	shared	276.7768	4.193998	6.6606874	1.3847079
31	Gene_32	h1	0	692.68317	6.3991666	7.343321	1.0240732431411743
31	Gene_32	h1	1	692.68317	6.3991666	7.343321	3.6070241928100586
32	Gene_33	h0	shared	332.55753	6.517641	7.7894535	3.0784972
32	Gene_33	h1	0	944.2387	8.93867	8.395637	2.786113739013672
32	Gene_33	h1	1	944.2387	8.93867	8.395637	4.780637264251709
33	Gene_34	h0	shared	415.54327	3.830347	6.718236	2.860517
33	Gene_34	h1	0	1006.83936	14.934423	9.428457	2.282672166824341
33	Gene_34	h1	1	1006.83936	14.934423	9.428457	6.729210376739502
34	Gene_35	h0	shared	218.54167	2.9920108	6.9016976	0.33575147
34	Gene_35	h1	0	577.7101	3.766924	7.181904	-0.1327419877052307
34	Gene_35	h1	1	577.7101	3.766924	7.181904	3.5772743225097656
35	Gene_36	h0	shared	306.05704	6.810879	7.3314114	2.3609388
35	Gene_36	h1	0	484.33298	9.16663	7.875609	2.0948214530944824
35	Gene_36	h1	1	484.33298	9.16663	7.875609	3.7548811435699463
36	Gene_37	h0	shared	329.61053	3.7373188	6.7764134	1.5116161
36	Gene_37	h1	0	694.1999	6.350988	7.7103753	1.1726632118225098
36	Gene_37	h1	1	694.1999	6.350988	7.7103753	4.251155853271484
37	Gene_38	h0	shared	290.34537	6.3910313	7.7793384	0.59396535
37	Gene_38	h1	0	1096.6332	6.518673	7.8205495	0.4920065999031067
37	Gene_38	h1	1	1096.6332	6.518673	7.8205495	1.1109333038330078
38	Gene_39	h0	shared	149.01541	7.073966	8.234538	3.977873
38	Gene_39	h1	0	780.4224	11.343418	9.162451	3.5596859455108643
38	Gene_39	h1	1	780.4224	11.343418	9.162451	6.094347953796387
39	Gene_40	h0	shared	237.75699	5.4843445	6.8349323	2.2298887
39	Gene_40	h1	0	1006.2264	8.19289	7.518197	1.9599628448486328
39	Gene_40	h1	1	1006.2264	8.19289	7.518197	3.976793050765991
40	Gene_41	h0	shared	401.8353	4.367955	6.565364	2.039853
40	Gene_41	h1	0	734.35895	5.2469306	6.8463197	1.7922823429107666
40	Gene_41	h1	1	734.35895	5.2469306	6.8463197	3.601909875869751
41	Gene_42	h0	shared	44.703228	14.758901	9.262444	-0.70484877
41	Gene_42	h1	0	309.26944	15.569366	9.219245	-0.8495582342147827
41	Gene_42	h1	1	309.26944	15.569366	9.219245	-0.05214795842766762
42	Gene_43	h0	shared	310.37894	4.340484	7.09177	2.5901198
42	Gene_43	h1	0	1096.6332	6.689013	7.83914	2.180654525756836
42	Gene_43	h1	1	1096.6332	6.689013	7.83914	4.991994380950928
43	Gene_44	h0	shared	634.6974	3.669432	7.4713297	-0.27077347
43	Gene_44	h1	0	574.5133	6.8878994	8.671016	-0.7244288325309753
43	Gene_44	h1	1	574.5133	6.8878994	8.671016	3.002225399017334
44	Gene_45	h0	shared	317.06027	6.4399176	7.5115566	1.9962642
44	Gene_45	h1	0	976.85516	6.649323	7.568744	1.901503324508667
44	Gene_45	h1	1	976.85516	6.649323	7.568744	2.4751856327056885
45	Gene_46	h0	shared	326.02295	3.6918812	6.9667444	0.22303994
45	Gene_46	h1	0	667.3149	7.5292974	8.434866	-0.29166287183761597
45	Gene_46	h1	1	667.3149	7.5292974	8.434866	3.2886781692504883
46	Gene_47	h0	shared	255.29736	2.9441655	6.1933303	1.4493626
46	Gene_47	h1	0	887.009	2.9939947	6.217483	1.5621119737625122
46	Gene_47	h1	1	887.009	2.9939947	6.217483	0.709969162940979
47	Gene_48	h0	shared	422.85406	5.027416	6.9595547	3.088765
47	Gene_48	h1	0	811.26135	8.425224	7.896406	2.7738826274871826
47	Gene_48	h1	1	811.26135	8.425224	7.896406	5.270082473754883
48	Gene_49	h0	shared	184.20663	3.2096138	6.8165	1.173654
48	Gene_49	h1	0	801.44824	6.3046474	7.998071	0.48041099309921265
48	Gene_49	h1	1	801.44824	6.3046474	7.998071	4.805366039276123
49	Gene_50	h0	shared	265.07007	4.5932164	7.3853436	3.0621083
49	Gene_50	h1	0	1096.6332	5.644896	7.742183	2.7405588626861572
49	Gene_50	h1	1	1096.6332	5.644896	7.742183	4.907060146331787
50	Gene_51	h0	shared	206.15602	6.344268	7.6415625	1.9872646
50	Gene_51	h1	0	653.13135	7.5161304	7.9957166	1.783313512802124
50	Gene_51	h1	1	653.13135	7.5161304	7.9957166	3.0769388675689697
51	Gene_52	h0	shared	284.5421	3.6006057	6.751366	1.0790812
51	Gene_52	h1	0	677.874	5.3785295	7.479283	0.6842969655990601
51	Gene_52	h1	1	677.874	5.3785295	7.479283	3.4849801063537598
52	Gene_53	h0	shared	234.99174	6.3410254	7.020899	1.9367795
52	Gene_53	h1	0	737.9359	6.6825204	7.118187	1.7898917198181152
52	Gene_53	h1	1	737.9359	6.6825204	7.118187	2.6597659587860107
53	Gene_54	h0	shared	293.79742	5.037616	7.1155186	1.8610034
53	Gene_54	h1	0	834.0403	7.909152	7.947867	1.4822009801864624
53	Gene_54	h1	1	834.0403	7.909152	7.947867	3.901420831680298
54	Gene_55	h0	shared	301.84445	4.512627	7.0838623	1.3023373
54	Gene_55	h1	0	589.64514	6.337701	7.679133	1.0325261354446411
54	Gene_55	h1	1	589.64514	6.337701	7.679133	3.3625917434692383
55	Gene_56	h0	shared	135.37035	5.9794946	6.928459	1.3744651
55	Gene_56	h1	0	587.36005	9.503225	7.8022504	1.0839203596115112
55	Gene_56	h1	1	587.36005	9.503225	7.8022504	2.9833667278289795
56	Gene_57	h0	shared	210.1808	8.056709	7.605842	1.2083974
56	Gene_57	h1	0	668.51184	12.783757	8.633984	0.9467020630836487
56	Gene_57	h1	1	668.51184	12.783757	8.633984	2.649383068084717
57	Gene_58	h0	shared	144.48428	5.1425357	6.8058248	2.1215618
57	Gene_58	h1	0	715.46606	7.6707964	7.589188	1.8176203966140747
57	Gene_58	h1	1	715.46606	7.6707964	7.589188	3.9096920490264893
58	Gene_59	h0	shared	303.49768	5.0504074	7.599282	2.0427551
58	Gene_59	h1	0	723.56537	5.443721	7.794565	1.904329776763916
58	Gene_59	h1	1	723.56537	5.443721	7.794565	2.7390148639678955
59	Gene_60	h0	shared	227.76822	4.955221	6.588302	0.7666686
59	Gene_60	h1	0	482.13354	7.767067	7.3479	0.4560264050960541
59	Gene_60	h1	1	482.13354	7.767067	7.3479	2.393361806869507
60	Gene_61	h0	shared	156.82349	4.62697	6.7666802	1.6828507
60	Gene_61	h1	0	923.12494	7.103731	7.4352465	1.3504409790039062
60	Gene_61	h1	1	923.12494	7.103731	7.4352465	3.8427603244781494
61	Gene_62	h0	shared	306.2346	4.8777394	6.9466224	-0.1524371
61	Gene_62	h1	0	477.84198	8.422395	7.8575134	-0.492068886756897
61	Gene_62	h1	1	477.84198	8.422395	7.8575134	2.059709310531616
62	Gene_63	h0	shared	296.77988	7.7154026	7.0933332	1.590284
62	Gene_63	h1	0	801.33746	10.799478	7.6914797	1.371414065361023
62	Gene_63	h1	1	801.33746	10.799478	7.6914797	2.7349984645843506
63	Gene_64	h0	shared	437.19028	3.7717423	6.985992	-0.5418639
63	Gene_64	h1	0	515.20703	12.605924	9.043984	-1.032511830329895
63	Gene_64	h1	1	515.20703	12.605924	9.043984	3.186734676361084
64	Gene_65	h0	shared	216.87302	8.151559	7.6334248	2.158817
64	Gene_65	h1	0	650.39233	9.908894	8.0282755	1.928706407546997
64	Gene_65	h1	1	650.39233	9.908894	8.0282755	3.1584596633911133
65	Gene_66	h0	shared	123.41412	2.9393213	6.432102	1.6017934
65	Gene_66	h1	0	683.7202	7.404431	7.7970552	1.011278748512268
65	Gene_66	h1	1	683.7202	7.404431	7.7970552	6.021272659301758
66	Gene_67	h0	shared	141.22058	3.8289318	6.4642735	2.2242305
66	Gene_67	h1	0	602.9999	4.761861	6.7880917	1.9118655920028687
66	Gene_67	h1	1	602.9999	4.761861	6.7880917	4.322000980377197
67	Gene_68	h0	shared	94.65549	10.215405	8.057518	1.1554265
67	Gene_68	h1	0	538.14825	10.920169	8.199018	1.0129034519195557
67	Gene_68	h1	1	538.14825	10.920169	8.199018	1.7909618616104126
68	Gene_69	h0	shared	199.21002	5.928009	7.2968283	1.5068861
68	Gene_69	h1	0	711.6193	6.5316267	7.4701757	1.308678150177002
68	Gene_69	h1	1	711.6193	6.5316267	7.4701757	2.544572114944458
69	Gene_70	h0	shared	253.06519	4.79214	7.1294017	0.10915336
69	Gene_70	h1	0	632.1247	7.065288	7.781862	-0.21483370661735535
69	Gene_70	h1	1	632.1247	7.065288	7.781862	2.2060773372650146
70	Gene_71	h0	shared	420.94388	3.7374773	6.6324496	1.5063056
70	Gene_71	h1	0	878.95	8.366779	8.011161	1.0787564516067505
70	Gene_71	h1	1	878.95	8.366779	8.011161	4.815243244171143
71	Gene_72	h0	shared	194.71776	5.4307537	7.223079	0.37927264
71	Gene_72	h1	0	562.8604	10.250973	8.4364	-0.022525480017066002
71	Gene_72	h1	1	562.8604	10.250973	8.4364	2.456930160522461
72	Gene_73	h0	shared	238.90959	5.4102488	7.421553	0.6247641
72	Gene_73	h1	0	597.1823	7.245605	8.049772	0.3262559771537781
72	Gene_73	h1	1	597.1823	7.245605	8.049772	2.089261531829834
73	Gene_74	h0	shared	160.07785	7.8698826	7.70807	0.94438624
73	Gene_74	h1	0	649.1514	8.497438	7.883884	1.0776501893997192
73	Gene_74	h1	1	649.1514	8.497438	7.883884	0.33006060123443604
74	Gene_75	h0	shared	148.3782	5.453295	7.459709	0.6921237
74	Gene_75	h1	0	616.1947	7.9436293	8.169449	0.4186137616634369
74	Gene_75	h1	1	616.1947	7.9436293	8.169449	2.5059988498687744
75	Gene_76	h0	shared	109.40696	5.8016157	7.317518	0.2342051
75	Gene_76	h1	0	529.7548	7.639886	7.793174	-0.02289593033492565
75	Gene_76	h1	1	529.7548	7.639886	7.793174	1.7659074068069458
76	Gene_77	h0	shared	182.24011	2.2550044	6.7459946	0.10482287
76	Gene_77	h1	0	702.02527	8.155686	8.4868	-0.6723988056182861
76	Gene_77	h1	1	702.02527	8.155686	8.4868	7.092074394226074
77	Gene_78	h0	shared	162.43301	5.245204	7.4005833	1.9176453
77	Gene_78	h1	0	840.2483	6.447073	7.8090506	1.6216273307800293
77	Gene_78	h1	1	840.2483	6.447073	7.8090506	3.401634693145752
78	Gene_79	h0	shared	231.38779	7.1909366	7.3356667	0.56583387
78	Gene_79	h1	0	528.0605	7.2498183	7.3613377	0.5025545358657837
78	Gene_79	h1	1	528.0605	7.2498183	7.3613377	0.86130690574646
79	Gene_80	h0	shared	160.51292	7.236109	7.4941716	2.7058814
79	Gene_80	h1	0	1070.0453	8.298971	7.737793	2.4700074195861816
79	Gene_80	h1	1	1070.0453	8.298971	7.737793	3.819314479827881
80	Gene_81	h0	shared	137.12425	5.3247633	7.0375414	0.91715974
80	Gene_81	h1	0	724.41974	9.00127	8.02111	0.5798547863960266
80	Gene_81	h1	1	724.41974	9.00127	8.02111	2.9027655124664307
81	Gene_82	h0	shared	501.1087	3.7054746	6.1036334	2.5049086
81	Gene_82	h1	0	878.541	6.4877977	6.880013	2.074570894241333
81	Gene_82	h1	1	878.541	6.4877977	6.880013	5.252344608306885
82	Gene_83	h0	shared	64.40159	4.645374	7.4570785	1.2468045
82	Gene_83	h1	0	539.9094	7.157083	8.356953	0.8642953634262085
82	Gene_83	h1	1	539.9094	7.157083	8.356953	3.32511830329895
83	Gene_84	h0	shared	175.7822	3.9680552	6.536028	2.5285006
83	Gene_84	h1	0	831.05206	5.0554795	6.912574	2.1604204177856445
83	Gene_84	h1	1	831.05206	5.0554795	6.912574	4.4318037033081055
84	Gene_85	h0	shared	422.85767	2.962062	6.1590924	1.1764089
84	Gene_85	h1	0	1096.6332	3.3626635	6.2773986	0.8328766822814941
84	Gene_85	h1	1	1096.6332	3.3626635	6.2773986	3.6223981380462646
85	Gene_86	h0	shared	127.036354	5.79975	8.105946	1.3055599
85	Gene_86	h1	0	500.80463	8.649988	9.0072975	0.9691717624664307
85	Gene_86	h1	1	500.80463	8.649988	9.0072975	3.3024706840515137
86	Gene_87	h0	shared	200.51106	4.228476	6.639955	1.9465828
86	Gene_87	h1	0	688.51154	7.8181314	7.77608	1.550459861755371
86	Gene_87	h1	1	688.51154	7.8181314	7.77608	4.547586917877197
87	Gene_88	h0	shared	46.907356	3.7078106	6.425647	1.189583
87	Gene_88	h1	0	576.3176	7.7822022	7.777624	0.6982170939445496
87	Gene_88	h1	1	576.3176	7.7822022	7.777624	4.0448455810546875
88	Gene_89	h0	shared	171.2198	4.560074	6.836989	0.84783244
88	Gene_89	h1	0	706.41583	7.691205	7.812417	0.4876364469528198
88	Gene_89	h1	1	706.41583	7.691205	7.812417	2.923464775085449
89	Gene_90	h0	shared	626.4845	4.591236	6.8818173	1.1319628
89	Gene_90	h1	0	562.28876	8.410837	7.98359	0.6768713593482971
89	Gene_90	h1	1	562.28876	8.410837	7.98359	3.3965985774993896
90	Gene_91	h0	shared	641.4179	3.5868447	6.8900666	1.1691712
90	Gene_91	h1	0	1028.6934	5.498668	7.5808296	0.626299262046814
90	Gene_91	h1	1	1028.6934	5.498668	7.5808296	3.963696241378784
91	Gene_92	h0	shared	173.7047	7.835662	7.29659	1.362071
91	Gene_92	h1	0	945.456	8.0723715	7.3718033	1.250778079032898
91	Gene_92	h1	1	945.456	8.0723715	7.3718033	1.868288516998291
92	Gene_93	h0	shared	445.2051	5.214728	6.804764	0.5098278
92	Gene_93	h1	0	605.7391	9.642071	7.880249	0.17874568700790405
92	Gene_93	h1	1	605.7391	9.642071	7.880249	2.7029225826263428
93	Gene_94	h0	shared	334.12793	3.4428139	6.697503	1.091187
93	Gene_94	h1	0	600.17633	7.2516026	7.9166107	0.5474711060523987
93	Gene_94	h1	1	600.17633	7.2516026	7.9166107	4.51215934753418
94	Gene_95	h0	shared	100.715225	6.526674	8.423352	0.04296557
94	Gene_95	h1	0	392.532	10.207106	9.487505	-0.31114810705184937
94	Gene_95	h1	1	392.532	10.207106	9.487505	1.9285167455673218
95	Gene_96	h0	shared	137.55406	3.8853655	6.6319833	2.2920613
95	Gene_96	h1	0	709.7416	7.934644	7.8903995	1.8089781999588013
95	Gene_96	h1	1	709.7416	7.934644	7.8903995	5.444310665130615
96	Gene_97	h0	shared	138.47328	5.1439276	7.153869	1.4115125
96	Gene_97	h1	0	859.70056	5.4454765	7.2532573	1.2286332845687866
96	Gene_97	h1	1	859.70056	5.4454765	7.2532573	2.3759562969207764
97	Gene_98	h0	shared	294.7312	5.269719	7.648359	0.8384801
97	Gene_98	h1	0	638.2127	6.166892	7.938942	0.5680098533630371
97	Gene_98	h1	1	638.2127	6.166892	7.938942	2.307670831680298
98	Gene_99	h0	shared	169.09364	12.379417	8.828925	-0.15798953
98	Gene_99	h1	0	451.2881	13.705793	9.044621	-0.3207807242870331
98	Gene_99	h1	1	451.2881	13.705793	9.044621	0.5883963108062744
99	Gene_100	h0	shared	77.132324	4.2633967	7.3584228	2.2887793
99	Gene_100	h1	0	620.34454	6.787146	8.307881	1.8961652517318726
99	Gene_100	h1	1	620.34454	6.787146	8.307881	4.936893463134766
100	Gene_101	h0	shared	472.98865	4.9903507	7.5254917	-1.251016
100	Gene_101	h1	0	427.61865	13.8024845	9.360093	-1.4929715394973755
100	Gene_101	h1	1	427.61865	13.8024845	9.360093	1.6010218858718872
101	Gene_102	h0	shared	190.16414	5.0317965	7.157531	0.6446732
101	Gene_102	h1	0	1077.5952	6.296421	7.5511885	0.35020333528518677
101	Gene_102	h1	1	1077.5952	6.296421	7.5511885	2.2380735874176025
102	Gene_103	h0	shared	275.92618	6.9939413	7.525494	0.5275293
102	Gene_103	h1	0	453.76263	7.244465	7.57509	0.41008085012435913
102	Gene_103	h1	1	453.76263	7.244465	7.57509	1.1181573867797852
103	Gene_104	h0	shared	316.912	4.019662	6.4236617	2.2047362
103	Gene_104	h1	0	1096.6332	6.473735	7.18341	1.85975182056427
103	Gene_104	h1	1	1096.6332	6.473735	7.18341	4.51248836517334
104	Gene_105	h0	shared	157.14912	10.332086	7.859024	1.5229809
104	Gene_105	h1	0	576.1459	10.806058	7.9136353	1.3961882591247559
104	Gene_105	h1	1	576.1459	10.806058	7.9136353	2.0796518325805664
105	Gene_106	h0	shared	155.69162	4.847956	6.540634	1.5212725
105	Gene_106	h1	0	664.2855	6.7481527	7.179879	1.2414008378982544
105	Gene_106	h1	1	664.2855	6.7481527	7.179879	3.1006417274475098
106	Gene_107	h0	shared	270.48056	4.6342406	7.1117225	2.6845083
106	Gene_107	h1	0	807.3591	7.8056736	8.1308155	2.2252824306488037
106	Gene_107	h1	1	807.3591	7.8056736	8.1308155	4.952476978302002
107	Gene_108	h0	shared	222.09024	4.257376	6.7292466	1.1081518
107	Gene_108	h1	0	633.4642	5.190464	7.0959907	0.8004812598228455
107	Gene_108	h1	1	633.4642	5.190464	7.0959907	2.618082284927368
108	Gene_109	h0	shared	200.47139	9.01765	8.055494	1.7781376
108	Gene_109	h1	0	831.1793	11.664765	8.515937	1.499358057975769
108	Gene_109	h1	1	831.1793	11.664765	8.515937	3.0621888637542725
109	Gene_110	h0	shared	125.802826	6.3992414	8.229452	-0.2327809
109	Gene_110	h1	0	447.61682	6.643723	8.323285	-0.36600786447525024
109	Gene_110	h1	1	447.61682	6.643723	8.323285	0.4161446988582611
110	Gene_111	h0	shared	287.80206	3.9839065	6.856618	2.479588
110	Gene_111	h1	0	895.2491	5.3288264	7.373636	2.161423683166504
110	Gene_111	h1	1	895.2491	5.3288264	7.373636	4.505938529968262
111	Gene_112	h0	shared	91.26938	6.2323365	7.1766396	1.4393748
111	Gene_112	h1	0	749.2055	6.9119115	7.425156	1.2709053754806519
111	Gene_112	h1	1	749.2055	6.9119115	7.425156	2.265841245651245
112	Gene_113	h0	shared	296.69543	3.3476455	6.50194	0.32616368
112	Gene_113	h1	0	675.88446	10.371706	8.344787	-0.20608557760715485
112	Gene_113	h1	1	675.88446	10.371706	8.344787	4.213973045349121
113	Gene_114	h0	shared	133.41716	6.3673124	7.6214013	0.10527117
113	Gene_114	h1	0	531.31287	6.4918547	7.698004	0.03780608996748924
113	Gene_114	h1	1	531.31287	6.4918547	7.698004	0.4288575053215027
114	Gene_115	h0	shared	235.24309	7.336086	7.343282	0.89960766
114	Gene_115	h1	0	791.20514	9.445131	7.8408213	0.6797921061515808
114	Gene_115	h1	1	791.20514	9.445131	7.8408213	1.971614956855774
115	Gene_116	h0	shared	348.1248	5.266547	6.8024907	1.8260198
115	Gene_116	h1	0	832.9878	11.304322	8.479937	1.5426400899887085
115	Gene_116	h1	1	832.9878	11.304322	8.479937	3.9320425987243652
116	Gene_117	h0	shared	167.3229	4.3902335	6.5033455	1.3467807
116	Gene_117	h1	0	790.5116	9.533174	7.8706	0.9334638118743896
116	Gene_117	h1	1	790.5116	9.533174	7.8706	3.8335413932800293
117	Gene_118	h0	shared	347.44736	5.018155	7.3231626	0.34038496
117	Gene_118	h1	0	576.3545	6.4740314	7.871406	0.043626587837934494
117	Gene_118	h1	1	576.3545	6.4740314	7.871406	1.8178902864456177
118	Gene_119	h0	shared	329.66788	3.0674381	7.1955814	1.4049333
118	Gene_119	h1	0	612.25574	5.2455935	8.063249	0.8460000157356262
118	Gene_119	h1	1	612.25574	5.2455935	8.063249	5.320987224578857
119	Gene_120	h0	shared	218.1035	8.288469	9.118738	-1.6801097
119	Gene_120	h1	0	188.57928	26.7501	10.832395	-1.9398397207260132
119	Gene_120	h1	1	188.57928	26.7501	10.832395	1.0022985935211182
120	Gene_121	h0	shared	382.38678	7.818452	7.7957006	3.3597155
120	Gene_121	h1	0	664.78015	9.656703	8.216193	3.093292713165283
120	Gene_121	h1	1	664.78015	9.656703	8.216193	4.583446025848389
121	Gene_122	h0	shared	575.17804	3.0673308	6.026714	1.6165782
121	Gene_122	h1	0	816.0743	3.6782737	6.259915	1.3091557025909424
121	Gene_122	h1	1	816.0743	3.6782737	6.259915	3.882559299468994
122	Gene_123	h0	shared	168.1302	3.3570642	6.8825774	0.1643599
122	Gene_123	h1	0	345.59888	10.684668	9.239591	-0.5094498991966248
122	Gene_123	h1	1	345.59888	10.684668	9.239591	3.8986728191375732
123	Gene_124	h0	shared	284.44785	4.31855	6.6178412	2.6064012
123	Gene_124	h1	0	1060.9756	8.322804	7.7078533	2.1164941787719727
123	Gene_124	h1	1	1060.9756	8.322804	7.7078533	5.130626678466797
124	Gene_125	h0	shared	202.31721	4.92629	7.277978	1.7105821
124	Gene_125	h1	0	995.54016	5.2506156	7.386242	1.51040780544281
124	Gene_125	h1	1	995.54016	5.2506156	7.386242	2.8703243732452393
125	Gene_126	h0	shared	128.04189	3.975741	7.022928	1.2714874
125	Gene_126	h1	0	846.6567	4.0420227	7.0730247	1.1620080471038818
