ID	gene	hypothesis	regime	r	alpha	sigma	theta
0	Gene_1	h0	shared	108.9901	6.1880684	6.893535	2.2689443
0	Gene_1	h1	0	942.9416	6.509074	6.9981356	2.1276614665985107
0	Gene_1	h1	1	942.9416	6.509074	6.9981356	2.9605562686920166
1	Gene_2	h0	shared	282.47537	3.5247378	6.592856	1.4889138
1	Gene_2	h1	0	586.54614	5.6011972	7.2477508	1.1361075639724731
1	Gene_2	h1	1	586.54614	5.6011972	7.2477508	4.544456481933594
2	Gene_3	h0	shared	210.53249	3.369095	6.334953	0.9752237
2	Gene_3	h1	0	645.74927	6.508403	7.310994	0.43542471528053284
2	Gene_3	h1	1	645.74927	6.508403	7.310994	4.178374767303467
3	Gene_4	h0	shared	142.98952	4.593081	7.0344143	1.9916306
3	Gene_4	h1	0	704.4312	7.245461	7.8608317	1.639791488647461
3	Gene_4	h1	1	704.4312	7.245461	7.8608317	4.150166034698486
4	Gene_5	h0	shared	422.98312	3.0950391	6.5888696	1.1686999
4	Gene_5	h1	0	675.06226	5.7125325	7.525723	0.4924154281616211
4	Gene_5	h1	1	675.06226	5.7125325	7.525723	4.787175178527832
5	Gene_6	h0	shared	690.8145	3.9942236	6.8765736	2.5070586
5	Gene_6	h1	0	794.8565	6.6625495	7.743754	2.0327951908111572
5	Gene_6	h1	1	794.8565	6.6625495	7.743754	5.221863746643066
6	Gene_7	h0	shared	496.30063	2.8941638	6.3911486	-0.07174709
6	Gene_7	h1	0	717.6932	5.9288783	7.4156637	-0.6466072797775269
6	Gene_7	h1	1	717.6932	5.9288783	7.4156637	4.042576313018799
7	Gene_8	h0	shared	200.73656	4.657878	6.801181	1.1036394
7	Gene_8	h1	0	633.4339	9.47275	8.08584	0.7573668360710144
7	Gene_8	h1	1	633.4339	9.47275	8.08584	3.4551498889923096
8	Gene_9	h0	shared	169.59995	3.0231333	6.5950427	1.5267047
8	Gene_9	h1	0	811.0494	5.7799067	7.5097337	0.9411165714263916
8	Gene_9	h1	1	811.0494	5.7799067	7.5097337	5.534788131713867
9	Gene_10	h0	shared	408.69067	3.1724694	6.6625724	-0.5709058
9	Gene_10	h1	0	527.91595	9.3856735	8.698686	-1.220038890838623
