ID	gene	h0_r	h0_lambda	h0_mu	h0_sigma	h1_r	h1_lambda	h1_mu	h1_sigma	h0	h1	lr	p	signif	q
2	Gene_2	382.40848	0.0	2.3204176	2.5632079	317.4792	0.6644522	2.416911	2.85874	-86.53394	-112.70448	52.34108	0.0	True	0.0
3	Gene_3	16.40637	0.0	2.7259188	2.60746	17.369667	0.60536456	2.5282197	2.9429371	-169.02109	-182.58554	27.128906	1.7881393e-07	True	4.470348358154297e-07
5	Gene_5	18.467026	0.0	1.8279837	0.90561545	17.683681	0.65476894	1.4183111	2.505078	57.353146	46.440594	21.825104	2.9802322e-06	True	4.967053731282553e-06
4	Gene_4	496.10336	0.0	0.3901725	1.8610525	360.00912	0.6558111	0.32956338	2.369766	156.09879	146.18037	19.836823	8.46386e-06	True	1.0579824447631836e-05
1	Gene_1	253.19722	0.0	0.014699897	1.6825991	260.87158	0.601473	-0.2953575	2.4173782	159.21855	155.20615	8.024811	0.004614055	True	0.004614055156707764
