ID	gene	hypothesis	regime	r	alpha	sigma	theta
0	Gene_1	h0	shared	114.66551455263783	4.95293842706308	6.790268084374693	-0.24910450663361405
0	Gene_1	h1	0	20973.948575148203	4.922678507647424	6.805636022084692	-0.25006674988011873
0	Gene_1	h1	1	20973.948575148203	4.922678507647424	6.805636022084692	-0.3261661441404972
1	Gene_2	h0	shared	75.42122566916086	2.2620784068443722	5.924416349244747	2.2811075668577874
1	Gene_2	h1	0	6635.66620927971	3.2362910888751557	6.554929435568207	1.7324283607750233
1	Gene_2	h1	1	6635.66620927971	3.2362910888751557	6.554929435568207	5.12188986606639
2	Gene_3	h0	shared	54.09458658932456	3.1830683158393707	7.758245887766388	2.4989297474049033
2	Gene_3	h1	0	160.88683790571395	3.796054933417285	8.225729751347894	2.116521958014505
2	Gene_3	h1	1	160.88683790571395	3.796054933417285	8.225729751347894	4.5565296438787595
3	Gene_4	h0	shared	176.52729218671337	3.8337687772906444	6.137908671012584	0.37450564500110317
3	Gene_4	h1	0	15457.707858252486	3.8715992858114183	6.1361261227688395	0.26071805550328286
3	Gene_4	h1	1	15457.707858252486	3.8715992858114183	6.1361261227688395	0.9534124147424192
4	Gene_5	h0	shared	26.827290218036627	3.2092856014340487	6.105539739379112	1.4494645495431893
4	Gene_5	h1	0	27.206426349609583	3.185685608327315	6.075538434295608	1.3838511708959726
4	Gene_5	h1	1	27.206426349609583	3.185685608327315	6.075538434295608	1.8028016624527416
