ID	gene	hypothesis	regime	r	alpha	sigma	theta
76	Gene_77	h0	shared	302.0918	6.026752	7.5587273	0.3637736439704895
76	Gene_77	h1	0	563.45734	6.4727435	7.6582084	0.1499434858560562
76	Gene_77	h1	1	563.45734	6.4727435	7.6582084	1.4384849071502686
77	Gene_78	h0	shared	222.63683	3.836026	6.6925163	1.7623215913772583
77	Gene_78	h1	0	796.52026	4.1668873	6.7672515	1.4662597179412842
77	Gene_78	h1	1	796.52026	4.1668873	6.7672515	3.5071961879730225
78	Gene_79	h0	shared	267.95865	3.5690854	7.037014	1.4630993604660034
78	Gene_79	h1	0	673.2293	3.6447625	7.079969	1.2607094049453735
78	Gene_79	h1	1	673.2293	3.6447625	7.079969	2.667987108230591
79	Gene_80	h0	shared	192.2809	4.349744	6.7470927	0.5282677412033081
79	Gene_80	h1	0	581.8038	6.2884336	7.315045	0.18139277398586273
79	Gene_80	h1	1	581.8038	6.2884336	7.315045	2.669200897216797
80	Gene_81	h0	shared	116.14395	4.0386686	6.968664	1.0644413232803345
80	Gene_81	h1	0	849.0113	5.6302137	7.510462	0.6399087905883789
80	Gene_81	h1	1	849.0113	5.6302137	7.510462	3.2844274044036865
81	Gene_82	h0	shared	237.2019	5.0414605	7.5594993	-0.44320306181907654
81	Gene_82	h1	0	444.92178	11.750208	8.779316	-0.9016456007957458
81	Gene_82	h1	1	444.92178	11.750208	8.779316	2.366966962814331
82	Gene_83	h0	shared	294.96164	4.305702	7.10793	1.0832562446594238
82	Gene_83	h1	0	699.4294	4.7460833	7.1865582	0.7479852437973022
82	Gene_83	h1	1	699.4294	4.7460833	7.1865582	2.8747053146362305
83	Gene_84	h0	shared	258.82962	6.2898397	7.8825474	2.051485776901245
83	Gene_84	h1	0	1044.0228	6.9710727	8.063496	1.8575626611709595
83	Gene_84	h1	1	1044.0228	6.9710727	8.063496	3.1359565258026123
84	Gene_85	h0	shared	97.3017	5.2747574	7.1444497	1.6721141338348389
84	Gene_85	h1	0	499.5256	5.797189	7.3477497	1.4643781185150146
84	Gene_85	h1	1	499.5256	5.797189	7.3477497	2.680147409439087
85	Gene_86	h0	shared	231.809	8.368093	7.4530854	0.9878566265106201
85	Gene_86	h1	0	913.38	8.480403	7.437918	0.8667850494384766
