ID	gene	hypothesis	regime	r	alpha	sigma	theta
93	Gene_94	h1	0	328.76022	6.288684	8.935734	0.34245026111602783
93	Gene_94	h1	1	328.76022	6.288684	8.935734	0.6459031105041504
94	Gene_95	h0	shared	60.295296	5.859822	9.159798	1.8764232397079468
94	Gene_95	h1	0	429.66278	7.6769886	10.075068	1.5975903272628784
94	Gene_95	h1	1	429.66278	7.6769886	10.075068	3.466989278793335
95	Gene_96	h0	shared	159.86075	9.150392	10.312645	-0.6571189165115356
95	Gene_96	h1	0	507.35226	9.641779	10.456604	-0.8311992287635803
95	Gene_96	h1	1	507.35226	9.641779	10.456604	0.15681347250938416
96	Gene_97	h0	shared	89.24236	11.727146	9.736666	-0.02730286493897438
96	Gene_97	h1	0	343.0538	13.028254	10.030046	-0.20629657804965973
96	Gene_97	h1	1	343.0538	13.028254	10.030046	0.8178540468215942
97	Gene_98	h0	shared	152.3273	9.648267	8.066475	0.5792925953865051
97	Gene_98	h1	0	482.7865	9.631962	8.087759	0.5511770248413086
97	Gene_98	h1	1	482.7865	9.631962	8.087759	0.6943061351776123
98	Gene_99	h0	shared	27.70821	6.497269	9.634463	1.771269679069519
98	Gene_99	h1	0	29.055487	6.5944505	9.626353	1.5697213411331177
98	Gene_99	h1	1	29.055487	6.5944505	9.626353	2.7703373432159424
99	Gene_100	h0	shared	63.402954	5.7674646	8.830751	1.7963128089904785
99	Gene_100	h1	0	291.0495	6.231611	9.130479	1.9759825468063354
99	Gene_100	h1	1	291.0495	6.231611	9.130479	0.8249229788780212
100	Gene_101	h0	shared	137.45407	8.017191	8.456476	0.5093713402748108
100	Gene_101	h1	0	467.99695	8.618268	8.605693	0.34040912985801697
100	Gene_101	h1	1	467.99695	8.618268	8.605693	1.3303321599960327
101	Gene_102	h0	shared	98.56412	7.1713934	8.210402	0.5068832039833069
101	Gene_102	h1	0	412.8521	7.357071	8.288919	0.4091012179851532
101	Gene_102	h1	1	412.8521	7.357071	8.288919	0.9500898122787476
102	Gene_103	h0	shared	99.343414	5.8651085	8.771411	-0.2949620485305786
102	Gene_103	h1	0	247.41069	6.5032706	8.969088	-0.60011887550354
102	Gene_103	h1	1	247.41069	6.5032706	8.969088	1.1850491762161255
103	Gene_104	h0	shared	41.919113	4.3203225	8.062405	1.3667641878128052
103	Gene_104	h1	0	60.57263	5.219148	8.448044	0.9645376205444336
103	Gene_104	h1	1	60.57263	5.219148	8.448044	3.517327308654785
104	Gene_105	h0	shared	32.904705	6.984625	9.529183	1.0588412284851074
104	Gene_105	h1	0	83.87939	7.0257497	9.693735	0.9843884110450745
104	Gene_105	h1	1	83.87939	7.0257497	9.693735	1.3383256196975708
105	Gene_106	h0	shared	37.24303	10.542354	9.510184	0.37887170910835266
105	Gene_106	h1	0	115.720505	10.514716	9.613879	0.2958209216594696
105	Gene_106	h1	1	115.720505	10.514716	9.613879	0.7039439678192139
106	Gene_107	h0	shared	305.0487	7.531728	8.321078	-0.7267447710037231
106	Gene_107	h1	0	384.1108	7.6613455	8.330791	-0.8666011691093445
106	Gene_107	h1	1	384.1108	7.6613455	8.330791	-0.06393894553184509
107	Gene_108	h0	shared	117.64747	6.9131103	9.379726	1.6353514194488525
107	Gene_108	h1	0	287.1627	7.6070714	9.602555	1.3952261209487915
107	Gene_108	h1	1	287.1627	7.6070714	9.602555	2.8157753944396973
108	Gene_109	h0	shared	78.40106	5.6339984	8.471239	1.6410778760910034
108	Gene_109	h1	0	305.80103	5.8425393	8.649291	1.5638465881347656
108	Gene_109	h1	1	305.80103	5.8425393	8.649291	2.0515661239624023
109	Gene_110	h0	shared	72.88308	7.7397814	9.429191	1.9303113222122192
109	Gene_110	h1	0	152.46965	8.2247505	9.6911955	1.7895442247390747
109	Gene_110	h1	1	152.46965	8.2247505	9.6911955	2.596989393234253
110	Gene_111	h0	shared	26.913912	5.489026	8.620298	2.28397274017334
110	Gene_111	h1	0	71.788826	5.5662117	8.813227	2.1773810386657715
110	Gene_111	h1	1	71.788826	5.5662117	8.813227	2.7865138053894043
111	Gene_112	h0	shared	69.03011	5.5664907	8.280288	0.9173146486282349
111	Gene_112	h1	0	428.1816	5.691076	8.397267	0.8529618382453918
111	Gene_112	h1	1	428.1816	5.691076	8.397267	1.243971347808838
112	Gene_113	h0	shared	132.67142	7.086335	9.133509	3.009638547897339
112	Gene_113	h1	0	542.95435	7.26691	9.253219	2.910651445388794
112	Gene_113	h1	1	542.95435	7.26691	9.253219	3.469958782196045
113	Gene_114	h0	shared	125.15848	11.65217	9.976795	0.25263747572898865
113	Gene_114	h1	0	374.06705	11.5567875	9.977673	0.22597800195217133
113	Gene_114	h1	1	374.06705	11.5567875	9.977673	0.3480229079723358
114	Gene_115	h0	shared	108.30737	7.36285	8.354751	0.6730728149414062
114	Gene_115	h1	0	451.45807	7.26871	8.336512	0.6221662759780884
114	Gene_115	h1	1	451.45807	7.26871	8.336512	0.9073762893676758
115	Gene_116	h0	shared	53.39704	8.173004	10.370877	1.934059739112854
115	Gene_116	h1	0	81.91164	8.30148	10.504078	1.9581817388534546
115	Gene_116	h1	1	81.91164	8.30148	10.504078	1.782995581626892
116	Gene_117	h0	shared	66.59985	12.225043	9.779502	0.4688383638858795
116	Gene_117	h1	0	311.20322	12.321455	9.855686	0.3634205162525177
116	Gene_117	h1	1	311.20322	12.321455	9.855686	0.8897054195404053
117	Gene_118	h0	shared	141.07132	3.9701867	7.744385	0.9096165895462036
117	Gene_118	h1	0	485.07233	4.0499163	7.8024054	1.0325007438659668
117	Gene_118	h1	1	485.07233	4.0499163	7.8024054	0.11267050355672836
118	Gene_119	h0	shared	124.99108	9.2169485	10.247461	2.437044382095337
118	Gene_119	h1	0	535.0903	9.197636	10.304361	2.3720202445983887
118	Gene_119	h1	1	535.0903	9.197636	10.304361	2.720738410949707
119	Gene_120	h0	shared	15.953027	11.87931	10.7608385	1.9008406400680542
119	Gene_120	h1	0	14.291609	12.843316	10.938127	1.7675578594207764
119	Gene_120	h1	1	14.291609	12.843316	10.938127	2.545731782913208
