ID	gene	hypothesis	regime	r	alpha	sigma	theta
0	Gene_1	h0	shared	196.70401	5.8404384	6.894684	3.1958625316619873
0	Gene_1	h1	0	1096.6332	5.7714	6.842523	3.080676555633545
0	Gene_1	h1	1	1096.6332	5.7714	6.842523	3.7968928813934326
1	Gene_2	h0	shared	161.79489	6.817311	7.4789295	0.8749867081642151
1	Gene_2	h1	0	828.0853	7.8922024	7.7602167	0.684066653251648
1	Gene_2	h1	1	828.0853	7.8922024	7.7602167	1.8150004148483276
2	Gene_3	h0	shared	299.61603	4.5278397	7.5036583	0.9012794494628906
2	Gene_3	h1	0	525.71014	4.7226005	7.56754	0.6924713253974915
2	Gene_3	h1	1	525.71014	4.7226005	7.56754	2.0210585594177246
3	Gene_4	h0	shared	207.01976	7.1517572	7.411958	-0.15212805569171906
3	Gene_4	h1	0	439.42682	7.978904	7.58453	-0.3240286409854889
3	Gene_4	h1	1	439.42682	7.978904	7.58453	0.7786971926689148
4	Gene_5	h0	shared	197.2061	9.766681	7.697735	0.30108314752578735
4	Gene_5	h1	0	568.22766	9.642852	7.657278	0.24128079414367676
4	Gene_5	h1	1	568.22766	9.642852	7.657278	0.5723645687103271
5	Gene_6	h0	shared	144.39302	5.0486307	6.852352	2.181804895401001
5	Gene_6	h1	0	760.8692	5.048064	6.8818274	2.1736183166503906
5	Gene_6	h1	1	760.8692	5.048064	6.8818274	2.2121834754943848
6	Gene_7	h0	shared	279.6517	6.3705626	7.541804	1.3624616861343384
6	Gene_7	h1	0	708.59656	8.408657	8.028143	1.0576601028442383
6	Gene_7	h1	1	708.59656	8.408657	8.028143	2.945672035217285
7	Gene_8	h0	shared	278.35565	7.528461	8.056805	0.7715685367584229
7	Gene_8	h1	0	432.9699	7.543979	8.036613	0.6205654144287109
7	Gene_8	h1	1	432.9699	7.543979	8.036613	1.4630281925201416
8	Gene_9	h0	shared	139.38477	7.477222	7.455404	0.8884091973304749
8	Gene_9	h1	0	723.7355	8.8713	7.6600337	0.5955802202224731
8	Gene_9	h1	1	723.7355	8.8713	7.6600337	2.2164907455444336
9	Gene_10	h0	shared	380.91922	4.4292192	6.899358	-0.4196050763130188
9	Gene_10	h1	0	492.24002	5.6873875	7.2803154	-0.8196069002151489
9	Gene_10	h1	1	492.24002	5.6873875	7.2803154	1.4434493780136108
10	Gene_11	h0	shared	486.61755	6.0168815	7.412441	1.0997939109802246
10	Gene_11	h1	0	752.405	6.000718	7.409949	1.1152572631835938
10	Gene_11	h1	1	752.405	6.000718	7.409949	1.0216490030288696
11	Gene_12	h0	shared	495.987	5.3137956	6.93525	2.788076400756836
11	Gene_12	h1	0	938.9501	5.37335	6.9568458	2.71927547454834
11	Gene_12	h1	1	938.9501	5.37335	6.9568458	3.1535418033599854
12	Gene_13	h0	shared	272.7252	5.925476	8.854256	-0.698767900466919
12	Gene_13	h1	0	427.78915	6.6361294	9.158768	-0.4651532471179962
12	Gene_13	h1	1	427.78915	6.6361294	9.158768	-1.9155828952789307
13	Gene_14	h0	shared	308.1983	5.466424	7.1240687	1.2325490713119507
13	Gene_14	h1	0	724.55896	5.664613	7.181998	1.084958791732788
13	Gene_14	h1	1	724.55896	5.664613	7.181998	1.9635319709777832
14	Gene_15	h0	shared	174.03865	4.7087502	6.3094425	0.887456476688385
14	Gene_15	h1	0	728.5587	4.6975155	6.2652235	0.7335718274116516
14	Gene_15	h1	1	728.5587	4.6975155	6.2652235	1.7355352640151978
15	Gene_16	h0	shared	370.56012	4.8643727	6.7351675	2.487487554550171
15	Gene_16	h1	0	1000.50616	4.923309	6.7517457	2.527742862701416
15	Gene_16	h1	1	1000.50616	4.923309	6.7517457	2.255181074142456
16	Gene_17	h0	shared	166.09268	5.5340405	7.9211826	0.4327321946620941
16	Gene_17	h1	0	586.271	5.540876	7.922561	0.5083798170089722
16	Gene_17	h1	1	586.271	5.540876	7.922561	0.016995171085000038
17	Gene_18	h0	shared	223.42007	12.86833	9.47003	-1.0951507091522217
17	Gene_18	h1	0	335.9849	12.966673	9.484228	-1.0693775415420532
17	Gene_18	h1	1	335.9849	12.966673	9.484228	-1.203274130821228
18	Gene_19	h0	shared	450.12283	6.2889004	7.82162	-0.2626183331012726
18	Gene_19	h1	0	558.9784	6.9131947	7.9968433	-0.4561038911342621
18	Gene_19	h1	1	558.9784	6.9131947	7.9968433	0.692693829536438
19	Gene_20	h0	shared	486.4668	8.841607	8.008365	2.916794538497925
19	Gene_20	h1	0	891.4281	8.542994	7.848444	2.764965534210205
19	Gene_20	h1	1	891.4281	8.542994	7.848444	3.6116151809692383
20	Gene_21	h0	shared	83.49626	9.703912	7.1894827	1.4352878332138062
20	Gene_21	h1	0	615.6992	12.014655	7.4893556	1.2115501165390015
20	Gene_21	h1	1	615.6992	12.014655	7.4893556	2.485074043273926
21	Gene_22	h0	shared	250.37653	7.302371	7.786697	0.3801690936088562
21	Gene_22	h1	0	530.0716	9.101922	8.122383	0.11214517802000046
21	Gene_22	h1	1	530.0716	9.101922	8.122383	1.7393369674682617
22	Gene_23	h0	shared	93.006996	7.666921	7.58749	0.3832627534866333
22	Gene_23	h1	0	538.2427	7.6567316	7.6002975	0.42197394371032715
22	Gene_23	h1	1	538.2427	7.6567316	7.6002975	0.1868589073419571
23	Gene_24	h0	shared	494.09476	4.658575	7.5762625	-0.22722868621349335
23	Gene_24	h1	0	461.55322	4.666773	7.5489116	-0.3578890860080719
23	Gene_24	h1	1	461.55322	4.666773	7.5489116	0.5210848450660706
24	Gene_25	h0	shared	90.3361	11.415085	8.350066	-0.2106214016675949
24	Gene_25	h1	0	376.80466	13.647627	8.69815	-0.4037571847438812
24	Gene_25	h1	1	376.80466	13.647627	8.69815	0.7038039565086365
25	Gene_26	h0	shared	257.4121	4.2383423	6.4184494	3.174534320831299
25	Gene_26	h1	0	701.36646	4.635138	6.5230737	2.929870128631592
25	Gene_26	h1	1	701.36646	4.635138	6.5230737	4.496640205383301
26	Gene_27	h0	shared	328.05396	3.601828	6.422097	1.8687727451324463
26	Gene_27	h1	0	738.33295	3.670135	6.4332724	1.7245302200317383
26	Gene_27	h1	1	738.33295	3.670135	6.4332724	2.789198637008667
27	Gene_28	h0	shared	280.52863	3.7507014	6.2952843	2.5048906803131104
27	Gene_28	h1	0	1096.6332	3.7999656	6.2982974	2.3515334129333496
27	Gene_28	h1	1	1096.6332	3.7999656	6.2982974	3.4568471908569336
28	Gene_29	h0	shared	325.8046	6.7905774	8.144192	0.9820389151573181
28	Gene_29	h1	0	786.69867	7.622505	8.25385	0.6998404264450073
28	Gene_29	h1	1	786.69867	7.622505	8.25385	2.3241302967071533
29	Gene_30	h0	shared	241.08083	4.0917315	7.1201935	0.3088996708393097
29	Gene_30	h1	0	738.2111	4.118347	7.1068807	0.11685877293348312
29	Gene_30	h1	1	738.2111	4.118347	7.1068807	1.398221492767334
30	Gene_31	h0	shared	419.7353	5.8178816	7.2745247	0.7150575518608093
30	Gene_31	h1	0	522.6981	6.37911	7.329705	0.4393417537212372
30	Gene_31	h1	1	522.6981	6.37911	7.329705	2.068542957305908
31	Gene_32	h0	shared	309.68307	5.0240226	7.1630774	-0.2079695165157318
31	Gene_32	h1	0	592.0551	5.4496584	7.3351016	-0.3453376591205597
31	Gene_32	h1	1	592.0551	5.4496584	7.3351016	0.5342019200325012
32	Gene_33	h0	shared	423.5561	7.9198303	7.2557163	1.8260771036148071
32	Gene_33	h1	0	630.77277	7.770151	7.1988196	1.788994550704956
32	Gene_33	h1	1	630.77277	7.770151	7.1988196	1.9953967332839966
33	Gene_34	h0	shared	229.89221	5.38961	7.35658	2.6294472217559814
33	Gene_34	h1	0	955.6019	5.495445	7.3867574	2.4832022190093994
33	Gene_34	h1	1	955.6019	5.495445	7.3867574	3.403783082962036
34	Gene_35	h0	shared	222.12848	7.748085	7.791966	1.448561668395996
34	Gene_35	h1	0	608.7635	7.724257	7.797242	1.4454959630966187
34	Gene_35	h1	1	608.7635	7.724257	7.797242	1.4499056339263916
35	Gene_36	h0	shared	497.25742	4.0669956	6.7514663	1.5345048904418945
35	Gene_36	h1	0	1096.6332	4.0610833	6.7442503	1.453545331954956
35	Gene_36	h1	1	1096.6332	4.0610833	6.7442503	2.025608539581299
36	Gene_37	h0	shared	289.0634	4.495777	6.54669	2.0777924060821533
36	Gene_37	h1	0	678.39075	4.4673605	6.539134	2.113863229751587
36	Gene_37	h1	1	678.39075	4.4673605	6.539134	1.8643075227737427
37	Gene_38	h0	shared	127.07683	5.413223	6.9746385	2.4176902770996094
37	Gene_38	h1	0	681.65607	5.85807	7.137997	2.240114450454712
37	Gene_38	h1	1	681.65607	5.85807	7.137997	3.3809030055999756
38	Gene_39	h0	shared	121.00735	7.216315	8.132578	-0.413722425699234
38	Gene_39	h1	0	507.02097	7.6551466	8.306685	-0.33717086911201477
38	Gene_39	h1	1	507.02097	7.6551466	8.306685	-0.8244727253913879
39	Gene_40	h0	shared	156.2197	5.8025208	6.800221	1.357889175415039
39	Gene_40	h1	0	555.5668	5.9570293	6.867124	1.282090187072754
39	Gene_40	h1	1	555.5668	5.9570293	6.867124	1.7582651376724243
40	Gene_41	h0	shared	287.30334	5.626905	6.7224803	0.8686863780021667
40	Gene_41	h1	0	670.0574	5.669426	6.7250805	0.8030932545661926
40	Gene_41	h1	1	670.0574	5.669426	6.7250805	1.2176151275634766
41	Gene_42	h0	shared	309.17624	5.629619	7.2259374	2.523629903793335
41	Gene_42	h1	0	725.1753	5.582114	7.1987457	2.4656593799591064
41	Gene_42	h1	1	725.1753	5.582114	7.1987457	2.8381502628326416
42	Gene_43	h0	shared	367.22992	3.6552558	6.2316995	0.8152657151222229
42	Gene_43	h1	0	783.802	3.971023	6.2234964	0.483295738697052
42	Gene_43	h1	1	783.802	3.971023	6.2234964	2.9269702434539795
43	Gene_44	h0	shared	341.61176	7.9256144	7.4648705	0.7489296197891235
43	Gene_44	h1	0	719.15326	8.014645	7.497392	0.7263898849487305
43	Gene_44	h1	1	719.15326	8.014645	7.497392	0.8558627963066101
44	Gene_45	h0	shared	354.31485	5.451763	6.883807	1.3136392831802368
44	Gene_45	h1	0	798.8507	5.394459	6.867082	1.2214323282241821
44	Gene_45	h1	1	798.8507	5.394459	6.867082	1.7900283336639404
45	Gene_46	h0	shared	507.88406	7.443776	7.832364	0.2722158432006836
45	Gene_46	h1	0	503.42395	7.771279	7.942126	0.35433849692344666
45	Gene_46	h1	1	503.42395	7.771279	7.942126	-0.12422000616788864
46	Gene_47	h0	shared	53.877857	7.4486537	8.039963	-0.2576950788497925
46	Gene_47	h1	0	394.8826	7.7319975	8.151064	-0.40141645073890686
46	Gene_47	h1	1	394.8826	7.7319975	8.151064	0.38617873191833496
47	Gene_48	h0	shared	367.77878	8.444426	7.884966	-0.6104696989059448
47	Gene_48	h1	0	473.42914	8.67011	7.9361167	-0.734175980091095
47	Gene_48	h1	1	473.42914	8.67011	7.9361167	-0.07704724371433258
48	Gene_49	h0	shared	352.75885	3.6911352	6.701459	0.07513842731714249
48	Gene_49	h1	0	834.7743	3.8164246	6.697477	-0.13906261324882507
48	Gene_49	h1	1	834.7743	3.8164246	6.697477	1.4150450229644775
49	Gene_50	h0	shared	200.92012	12.2227125	7.631166	1.704648733139038
49	Gene_50	h1	0	585.7784	11.97481	7.578196	1.645434856414795
49	Gene_50	h1	1	585.7784	11.97481	7.578196	1.9629065990447998
50	Gene_51	h0	shared	194.69223	3.3997767	6.4876447	1.1866332292556763
50	Gene_51	h1	0	839.41254	3.3877735	6.4836392	1.206328272819519
50	Gene_51	h1	1	839.41254	3.3877735	6.4836392	1.0303477048873901
51	Gene_52	h0	shared	155.53693	4.546257	6.522526	1.0656229257583618
51	Gene_52	h1	0	698.00446	5.0182023	6.6773915	0.8537834882736206
51	Gene_52	h1	1	698.00446	5.0182023	6.6773915	2.2815442085266113
52	Gene_53	h0	shared	296.4294	10.437834	8.401258	3.2217495441436768
52	Gene_53	h1	0	687.81195	10.399548	8.34827	3.1302530765533447
52	Gene_53	h1	1	687.81195	10.399548	8.34827	3.635831594467163
