ID	gene	h0_r	h0_alpha	h0_sigma	h0_theta	h1_r	h1_alpha	h1_sigma	h1_theta_0	h1_theta_1	h0	h1	lrt	p	q	signif
435	Gene_436	135.69576	8.782139	9.617185	-1.2921684980392456	318.49417	17.928453	10.988806	-1.6495509147644043	1.0046148300170898	487.81113	456.3546	62.913025	2.1094237467877974e-15	1.0547118733938987e-12	True
287	Gene_288	226.72026	6.193488	7.026202	-0.14925600588321686	434.15988	14.148257	8.159177	-0.4415610134601593	1.9813385009765625	557.38684	527.5138	59.746094	1.0769163338864018e-14	2.6922908347160046e-12	True
440	Gene_441	74.419754	6.547234	7.8080816	0.11807698011398315	674.3638	12.37802	8.735276	-0.2434331625699997	2.293839454650879	507.62067	481.28287	52.6756	3.934630399271555e-13	6.557717332119258e-11	True
352	Gene_353	486.7487	4.703887	8.212167	-1.3004075288772583	400.37137	10.416809	9.835985	-1.7398734092712402	1.601561188697815	436.086	411.83377	48.504456	3.2953639816923896e-12	4.119204977115487e-10	True
161	Gene_162	164.98587	4.1429844	6.990751	2.4617583751678467	1096.6332	6.512344	7.484907	1.826046347618103	5.382262229919434	-185.15215	-207.70978	45.115265	1.857713982644782e-11	1.5958900867474313e-09	True
462	Gene_463	153.67137	5.842302	7.8139863	-0.6748478412628174	421.16052	11.707315	9.20448	-1.1050989627838135	1.4100143909454346	506.06052	483.53265	45.055725	1.9150681040969175e-11	1.5958900867474313e-09	True
102	Gene_103	366.33987	6.1637106	7.365238	1.0987722873687744	726.0042	11.645808	8.496873	0.6942432522773743	3.124445676803589	377.36462	355.03198	44.665283	2.337652293959991e-11	1.6697516385428506e-09	True
460	Gene_461	221.60141	4.416581	7.2375064	-0.46114659309387207	468.13016	8.949783	8.596591	-0.8526440858840942	2.2192747592926025	474.10623	451.98102	44.250427	2.889410932738201e-11	1.8058818329613757e-09	True
222	Gene_223	514.5191	4.686384	6.670158	1.979990005493164	851.14294	8.052549	7.422421	1.4509491920471191	4.335887432098389	89.14215	67.32469	43.63492	3.957145722210953e-11	2.198414290117196e-09	True
83	Gene_84	200.98041	8.93263	7.7281404	1.4111777544021606	800.3675	14.402754	8.381615	1.082626223564148	3.0562119483947754	367.74292	346.91486	41.656128	1.0882372780685046e-10	4.9323415722094905e-09	True
473	Gene_474	265.44193	5.641554	7.5577745	0.14628107845783234	545.2278	9.91473	8.554573	-0.23108746111392975	2.4416754245758057	458.09827	437.271	41.65454	1.0891210155961062e-10	4.9323415722094905e-09	True
129	Gene_130	212.77713	6.6189404	6.8145323	1.0441811084747314	500.40286	11.135709	7.5289946	0.6552180647850037	2.7707631587982178	466.26447	445.51865	41.49164	1.1837619773302777e-10	4.9323415722094905e-09	True
58	Gene_59	236.84088	4.2356567	7.248401	0.3473747670650482	762.481	7.248813	8.170484	-0.2468530833721161	2.9600987434387207	380.95654	361.51675	38.879578	4.5077186427988636e-10	1.7337379395380246e-08	True
141	Gene_142	200.95981	6.076504	6.79747	1.6892985105514526	1096.6332	9.2947	7.2986164	1.3014675378799438	3.504467010498047	262.51755	243.37811	38.27887	6.13230910495588e-10	2.165401931838081e-08	True
220	Gene_221	242.90804	6.3185844	7.261253	0.6241978406906128	883.8859	9.253608	7.721675	0.25055521726608276	2.563838243484497	472.7917	453.7085	38.16638	6.496205795514243e-10	2.165401931838081e-08	True
249	Gene_250	270.6905	7.2027607	8.355481	-0.1439867913722992	647.6809	10.131284	8.7471	-0.5292034149169922	1.7484009265899658	511.32925	492.63614	37.38623	9.69038738141137e-10	3.028246056691053e-08	True
470	Gene_471	370.6481	5.426681	7.1124606	0.5126335024833679	482.98105	9.698285	8.108521	0.1557725965976715	2.5531864166259766	468.9276	450.51443	36.826355	1.2913274893833204e-09	3.769389121820331e-08	True
114	Gene_115	132.33466	3.9629223	7.2230144	-0.25935718417167664	591.62195	6.490404	7.9975624	-0.7478668093681335	2.6574318408966064	398.76154	380.3967	36.729675	1.3569800838553192e-09	3.769389121820331e-08	True
404	Gene_405	311.34943	5.615589	6.7129517	1.3920719623565674	594.7333	11.160137	8.011127	1.046554446220398	3.1971139907836914	333.1632	314.86975	36.586914	1.4600860520630476e-09	3.842331715955389e-08	True
165	Gene_166	508.08417	8.98784	8.601002	4.253736972808838	1096.6332	12.685966	9.174272	3.8917853832244873	5.953444004058838	-1395.405	-1412.6544	34.49878	4.265187314445029e-09	1.0443269793909626e-07	True
110	Gene_111	240.40044	5.011997	7.2286634	0.45593804121017456	575.805	7.74343	7.852668	0.006793659646064043	2.7050724029541016	444.55838	427.3362	34.444336	4.386173313442043e-09	1.0443269793909626e-07	True
361	Gene_362	255.96875	6.704829	7.654621	-0.06737085431814194	495.93042	10.310685	8.305462	-0.42479267716407776	1.7210637331008911	532.75745	515.9426	33.62964	6.666909913022323e-09	1.5152067984141645e-07	True
