ID	gene	hypothesis	regime	r	alpha	sigma	theta
50	Gene_51	h0	shared	271.48856	16.121664	8.432262	-0.4065348207950592
50	Gene_51	h1	0	378.45316	17.810003	8.385305	-0.20686057209968567
50	Gene_51	h1	1	378.45316	17.810003	8.385305	-1.1995950937271118
51	Gene_52	h0	shared	246.65036	5.9535513	6.9516797	2.223555326461792
51	Gene_52	h1	0	800.9248	6.2830615	7.073188	2.3381826877593994
51	Gene_52	h1	1	800.9248	6.2830615	7.073188	1.6129212379455566
52	Gene_53	h0	shared	223.89062	4.3486266	6.582883	0.476890504360199
52	Gene_53	h1	0	560.7853	4.4100294	6.602083	0.5623911619186401
52	Gene_53	h1	1	560.7853	4.4100294	6.602083	-0.017948785796761513
53	Gene_54	h0	shared	237.25043	5.809039	7.1726346	0.27033039927482605
53	Gene_54	h1	0	769.90265	6.1500974	7.292358	0.4196859300136566
53	Gene_54	h1	1	769.90265	6.1500974	7.292358	-0.46211621165275574
54	Gene_55	h0	shared	235.16898	6.853668	7.2219315	2.1212172508239746
54	Gene_55	h1	0	622.8559	6.841386	7.244417	2.093607187271118
54	Gene_55	h1	1	622.8559	6.841386	7.244417	2.243616819381714
55	Gene_56	h0	shared	315.97104	6.6369143	8.457132	-0.58248370885849
55	Gene_56	h1	0	361.7801	6.711582	8.438189	-0.4227825105190277
55	Gene_56	h1	1	361.7801	6.711582	8.438189	-1.3709852695465088
56	Gene_57	h0	shared	162.72047	5.9461527	7.634737	2.1446378231048584
56	Gene_57	h1	0	725.80896	6.727779	7.898284	1.9378013610839844
56	Gene_57	h1	1	725.80896	6.727779	7.898284	3.2140140533447266
57	Gene_58	h0	shared	337.1171	5.9994817	7.4216394	0.6796181201934814
57	Gene_58	h1	0	662.1843	5.997386	7.4349875	0.6675745844841003
57	Gene_58	h1	1	662.1843	5.997386	7.4349875	0.722151517868042
58	Gene_59	h0	shared	158.62163	5.5656857	7.1992226	0.39266878366470337
58	Gene_59	h1	0	533.148	5.543437	7.2031274	0.4269818067550659
58	Gene_59	h1	1	533.148	5.543437	7.2031274	0.1975128948688507
59	Gene_60	h0	shared	167.2346	8.097419	8.369317	0.9116614460945129
59	Gene_60	h1	0	651.3159	8.674893	8.545068	0.7946399450302124
59	Gene_60	h1	1	651.3159	8.674893	8.545068	1.4856046438217163
60	Gene_61	h0	shared	110.893364	9.225254	7.8341184	2.081803798675537
60	Gene_61	h1	0	610.4056	9.407738	7.93928	2.1423535346984863
60	Gene_61	h1	1	610.4056	9.407738	7.93928	1.7855026721954346
61	Gene_62	h0	shared	102.121086	5.558594	7.7136254	-0.24541033804416656
61	Gene_62	h1	0	450.66382	5.546373	7.7250776	-0.28196409344673157
61	Gene_62	h1	1	450.66382	5.546373	7.7250776	-0.07451680302619934
62	Gene_63	h0	shared	227.4834	4.0433702	7.762345	-1.0075396299362183
62	Gene_63	h1	0	458.01047	4.0477386	7.758585	-1.0303452014923096
62	Gene_63	h1	1	458.01047	4.0477386	7.758585	-0.8727246522903442
63	Gene_64	h0	shared	147.8497	8.316863	7.928744	1.0675352811813354
63	Gene_64	h1	0	689.21185	8.853504	8.118326	0.9747398495674133
63	Gene_64	h1	1	689.21185	8.853504	8.118326	1.5015805959701538
64	Gene_65	h0	shared	289.28967	5.5670204	7.209949	0.6500118970870972
