ID	gene	h0_r	h0_alpha	h0_sigma	h0_theta	h1_r	h1_alpha	h1_sigma	h1_theta_0	h1_theta_1	h0	h1	lrt	p	q	signif
91	Gene_92	205.4234	5.097439	6.9117107	3.706336498260498	796.54034	13.749637	8.433434	3.1499972343444824	6.533107280731201	-1012.40356	-1048.8121	72.81714	0.0	0.0	True
222	Gene_223	190.96231	4.4495215	7.8426533	-0.36867278814315796	486.39462	11.935904	9.433841	-0.9298914074897766	3.104044198989868	400.80374	356.16696	89.27356	0.0	0.0	True
423	Gene_424	230.63985	3.4899294	7.0068316	1.537072777748108	681.4896	7.9240026	7.9822645	0.9037827849388123	5.520138263702393	-59.071747	-96.79782	75.45215	0.0	0.0	True
442	Gene_443	260.40067	8.073592	9.543914	-1.6849029064178467	213.19229	26.467703	10.8626375	-1.9348971843719482	1.1557379961013794	459.30228	404.80048	109.0036	0.0	0.0	True
453	Gene_454	522.90204	5.3425846	7.636635	4.423912525177002	1096.6332	12.122683	8.9908085	3.8206253051757812	7.382040977478027	-1644.8649	-1679.9717	70.21362	0.0	0.0	True
63	Gene_64	293.4755	3.929601	7.4120917	-0.20978829264640808	506.34955	9.82919	8.93002	-0.7674071192741394	3.1841492652893066	400.96423	366.98105	67.96637	1.1102230246251565e-16	9.25185853854297e-15	True
153	Gene_154	340.6553	4.222626	6.7523894	1.0017216205596924	574.37415	9.976292	7.9713855	0.44829994440078735	3.8421237468719482	335.3579	302.23242	66.25098	4.440892098500626e-16	3.1720657846433045e-14	True
8	Gene_9	355.83783	5.1122556	7.080678	0.7344182729721069	588.38434	12.840726	8.51998	0.28626352548599243	3.3298850059509277	397.1877	364.61127	65.15289	6.661338147750939e-16	4.163336342344337e-14	True
270	Gene_271	119.97254	5.267999	7.007516	0.917037844657898	525.72314	10.78397	7.76866	0.49587735533714294	3.462925672531128	366.91156	335.4703	62.882507	2.220446049250313e-15	1.2335811384723961e-13	True
455	Gene_456	152.19719	4.803488	7.2268424	-0.036414388567209244	359.6965	12.777687	9.061673	-0.49364978075027466	2.5512330532073975	482.04297	451.63718	60.811584	6.328271240363392e-15	3.164135620181696e-13	True
