ID	gene	h0_r	h0_alpha	h0_sigma	h0_theta	h1_r	h1_alpha	h1_sigma	h1_theta_0	h1_theta_1	h0	h1	lrt	p	q	signif
358	Gene_359	371.78894	4.4970036	7.187032	0.10451418906450272	484.68854	13.148523	8.92163	-0.4642259180545807	3.0122618675231934	456.2166	416.07953	80.27417	0.0	0.0	True
81	Gene_82	237.2019	5.0414605	7.5594993	-0.44320306181907654	444.92178	11.750208	8.779316	-0.9016456007957458	2.366966962814331	472.8673	439.06375	67.60712	2.220446049250313e-16	5.551115123125783e-14	True
488	Gene_489	128.48486	7.525869	8.025184	0.1742258369922638	465.97064	14.272447	9.066243	-0.23839206993579865	2.273352861404419	523.8334	494.25	59.166748	1.4432899320127035e-14	2.4054832200211726e-12	True
132	Gene_133	101.11269	17.020164	8.384223	0.5451470613479614	326.30505	25.10916	8.493747	0.2780303657054901	1.8750308752059937	594.5994	569.1128	50.973267	9.36362098968857e-13	1.1704526237110713e-10	True
389	Gene_390	378.62988	6.499386	7.4949727	-0.19241425395011902	494.66757	13.812525	8.7228	-0.567501425743103	1.82322359085083	539.5323	515.4182	48.22815	3.79407616435401e-12	3.79407616435401e-10	True
318	Gene_319	524.81195	4.4617643	7.184969	-0.06943739950656891	596.58746	7.283488	7.7905874	-0.5595502257347107	2.6634573936462402	459.75818	436.5647	46.386963	9.705902748180506e-12	7.253919687144617e-10	True
398	Gene_399	230.4435	5.3049664	7.027194	0.45297718048095703	451.36896	9.147316	7.777679	0.009647858329117298	2.6941962242126465	478.8386	455.70407	46.269043	1.0307976694434728e-11	7.253919687144617e-10	True
449	Gene_450	231.55766	5.775226	6.9712176	1.3226064443588257	428.31516	8.716108	7.3981757	0.8755614161491394	3.4168944358825684	337.4901	314.4718	46.03662	1.1606271499431386e-11	7.253919687144617e-10	True
354	Gene_355	149.59657	5.8664556	6.8891745	2.1126158237457275	613.7719	9.514271	7.515947	1.6493794918060303	4.170146465301514	93.67563	71.04802	45.25522	1.729594245603039e-11	9.608856920016884e-10	True
154	Gene_155	507.3465	4.681265	6.8893995	3.2245256900787354	989.56177	8.561547	7.824981	2.7091798782348633	5.745885372161865	-634.1444	-656.1166	43.944336	3.378486379546075e-11	1.6892431897730376e-09	True
103	Gene_104	415.207	4.731486	7.0255017	0.7528756260871887	561.33215	7.717003	7.6208434	0.32115280628204346	3.2781834602355957	359.7403	338.20776	43.065063	5.294942262423774e-11	2.406791937465352e-09	True
485	Gene_486	46.57963	15.819784	9.431875	-0.6991783380508423	300.926	21.65554	9.317191	-0.9457908272743225	0.7149615287780762	556.80786	535.6207	42.374268	7.537526158785113e-11	3.140635899493797e-09	True
34	Gene_35	324.361	6.743403	7.141919	2.250493288040161	632.14246	9.931943	7.534545	1.8662010431289673	4.132667541503906	4.8614044	-16.130661	41.98413	9.201717166007484e-11	3.5391219869259554e-09	True
160	Gene_161	572.56604	6.50963	7.2639647	1.5372061729431152	597.1162	11.060729	8.064832	1.1729177236557007	3.496290922164917	268.7251	248.26266	40.924866	1.5819545673423363e-10	5.649837740508344e-09	True
72	Gene_73	189.18175	6.449391	7.3255053	0.3119622766971588	503.02924	9.872287	7.8928037	-0.08796220272779465	2.188516139984131	515.97687	496.6848	38.584106	5.24442489435728e-10	1.7481416314524267e-08	True
406	Gene_407	156.44244	5.1488357	7.521868	0.3666718602180481	383.1736	7.871167	8.144255	-0.11864755302667618	2.7677793502807617	410.92737	391.71436	38.426025	5.68689317859139e-10	1.7771541183098094e-08	True
428	Gene_429	213.78618	6.110337	7.6286106	0.9435041546821594	562.1046	10.483594	8.686737	0.5599988102912903	2.974668502807617	375.25116	356.32312	37.85608	7.61606888666222e-10	2.2400202607830056e-08	True
344	Gene_345	256.07974	5.1235967	7.1148148	1.8974990844726562	594.6091	7.957476	7.757427	1.4012731313705444	4.075071811676025	115.166595	96.92128	36.49063	1.534018245763491e-09	4.2611617937874754e-08	True
206	Gene_207	119.878365	5.9451528	6.95308	1.2217267751693726	784.8013	9.332862	7.693696	0.8370471596717834	2.992811918258667	385.6129	367.6869	35.85205	2.12883832784172e-09	5.602206125899263e-08	True
238	Gene_239	92.2704	6.618325	7.3292046	1.7544032335281372	719.36145	8.8951645	7.6490164	1.3531029224395752	3.5427448749542236	236.60483	218.85782	35.49402	2.558349754266942e-09	6.395874385667355e-08	True
179	Gene_180	187.44504	5.214212	7.2755833	0.9887234568595886	541.2813	6.266174	7.275064	0.5179794430732727	3.315072536468506	364.641	346.9505	35.38098	2.711213809014623e-09	6.45527097384434e-08	True
341	Gene_342	184.71655	5.1228113	7.181046	2.182622194290161	913.83875	7.549281	7.775094	1.6968388557434082	4.375795364379883	-24.68068	-42.275635	35.18991	2.9906892518027917e-09	6.78536357536013e-08	True
201	Gene_202	122.548454	4.372934	7.642752	3.258193016052246	757.4422	6.1083198	8.0055275	2.6958565711975098	6.244008541107178	-771.2239	-788.7772	35.10669	3.1212672446656597e-09	6.78536357536013e-08	True
126	Gene_127	146.81342	6.9342804	8.180865	2.7866389751434326	520.7385	9.463648	8.701158	2.3890128135681152	4.708803176879883	-353.36926	-370.87393	35.00934	3.2812789152458777e-09	6.835997740095578e-08	True
269	Gene_270	306.8014	5.530931	7.3269606	0.2594314217567444	606.767	9.801384	8.371402	-0.04854090139269829	2.3682661056518555	471.8019	454.45435	34.69513	3.855951113962419e-09	7.453809151099969e-08	True
431	Gene_432	192.69615	6.8020816	7.720666	2.147258996963501	652.5731	9.667239	8.307045	1.7349787950515747	3.9423439502716064	51.14556	33.80304	34.685043	3.875980758571984e-09	7.453809151099969e-08	True
336	Gene_337	137.30476	4.2607875	7.085566	0.16635507345199585	489.58667	6.469847	7.6839514	-0.3474244475364685	2.677574396133423	452.7965	435.6953	34.202393	4.966785094318027e-09	9.197750174663013e-08	True
422	Gene_423	136.70883	5.821714	7.305422	2.621121644973755	1096.6332	8.291663	7.8757467	2.1995887756347656	4.576424598693848	-236.9642	-253.43071	32.933014	9.538955070276245e-09	1.6724788603847502e-07	True
365	Gene_366	358.0341	5.0911307	7.80719	0.7326516509056091	552.57916	7.8126593	8.499753	0.27767038345336914	3.152278423309326	336.48047	320.03027	32.90039	9.700377390231552e-09	1.6724788603847502e-07	True
27	Gene_28	498.294	4.803597	7.161664	0.1732785850763321	593.722	7.477445	7.8137355	-0.2913382351398468	2.270352363586426	479.1459	462.99127	32.309265	1.314848896427634e-08	2.1914148273793899e-07	True
0	Gene_1	281.93796	4.026382	6.664482	1.3334357738494873	1041.2814	5.4511995	6.9002156	0.8318792581558228	3.973243236541748	277.21112	261.2964	31.829468	1.6831958937757463e-08	2.714832086735075e-07	True
498	Gene_499	99.74883	9.698912	9.277764	-0.8131056427955627	356.75623	13.343835	9.850596	-1.1416940689086914	0.8012757301330566	519.78644	503.99878	31.575317	1.9185269373167557e-08	2.997698339557431e-07	True
482	Gene_483	169.23682	4.6716337	7.419598	1.3519657850265503	488.53543	6.3501887	7.804817	0.8736228942871094	3.7257659435272217	211.14433	195.38684	31.514984	1.979071573288138e-08	2.998593292860815e-07	True
