ID	gene	hypothesis	regime	r	alpha	sigma	theta
0	Gene_1	h0	shared	171.97939	6.5079556	7.133884	1.9708398580551147
0	Gene_1	h1	0	582.9009	9.624699	7.682939	1.5881849527359009
0	Gene_1	h1	1	582.9009	9.624699	7.682939	3.8935656547546387
1	Gene_2	h0	shared	320.9089	4.3060083	7.444242	1.0583144426345825
1	Gene_2	h1	0	647.0747	5.3509	7.7027555	0.6927658915519714
1	Gene_2	h1	1	647.0747	5.3509	7.7027555	3.379119873046875
2	Gene_3	h0	shared	259.32672	4.8880415	7.56237	0.14959634840488434
2	Gene_3	h1	0	524.9256	7.8031616	8.219549	-0.27105361223220825
2	Gene_3	h1	1	524.9256	7.8031616	8.219549	2.774751901626587
3	Gene_4	h0	shared	110.93524	7.231721	8.687308	3.663888931274414
3	Gene_4	h1	0	1096.6332	8.357932	8.904238	3.2999966144561768
3	Gene_4	h1	1	1096.6332	8.357932	8.904238	5.316046237945557
4	Gene_5	h0	shared	479.9552	4.2822294	7.1408997	2.509598970413208
4	Gene_5	h1	0	880.27954	5.166924	7.408585	2.118093490600586
4	Gene_5	h1	1	880.27954	5.166924	7.408585	4.697538375854492
5	Gene_6	h0	shared	189.06163	7.608894	7.6714177	0.5876456499099731
5	Gene_6	h1	0	736.09406	11.586565	8.186391	0.23246663808822632
5	Gene_6	h1	1	736.09406	11.586565	8.186391	2.3588674068450928
6	Gene_7	h0	shared	180.5575	5.167514	7.4739966	-0.11930909752845764
6	Gene_7	h1	0	623.81506	5.876141	7.6825128	-0.37204286456108093
6	Gene_7	h1	1	623.81506	5.876141	7.6825128	1.226780652999878
7	Gene_8	h0	shared	279.03857	4.9112215	7.605899	0.7967880964279175
7	Gene_8	h1	0	584.9184	7.0359526	7.9450045	0.30177760124206543
7	Gene_8	h1	1	584.9184	7.0359526	7.9450045	3.4564998149871826
8	Gene_9	h0	shared	355.83783	5.1122556	7.080678	0.7344182729721069
8	Gene_9	h1	0	588.38434	12.840726	8.51998	0.28626352548599243
8	Gene_9	h1	1	588.38434	12.840726	8.51998	3.3298850059509277
9	Gene_10	h0	shared	327.3661	4.503118	6.7278237	2.402517557144165
9	Gene_10	h1	0	740.57904	6.75422	7.311091	1.9779385328292847
9	Gene_10	h1	1	740.57904	6.75422	7.311091	4.767267227172852
10	Gene_11	h0	shared	311.76968	4.5667768	7.0496798	1.9179736375808716
10	Gene_11	h1	0	749.7673	6.2899914	7.4246793	1.5008338689804077
10	Gene_11	h1	1	749.7673	6.2899914	7.4246793	4.174012660980225
11	Gene_12	h0	shared	139.18665	6.1652875	7.346575	-0.3037543296813965
11	Gene_12	h1	0	636.57324	11.830714	8.451288	-0.6118061542510986
11	Gene_12	h1	1	636.57324	11.830714	8.451288	1.7386325597763062
12	Gene_13	h0	shared	52.27334	5.6861243	7.7484355	1.5686335563659668
12	Gene_13	h1	0	523.4197	6.4803143	8.054478	1.2843563556671143
12	Gene_13	h1	1	523.4197	6.4803143	8.054478	3.042618989944458
13	Gene_14	h0	shared	155.41502	4.639102	7.0136075	3.016544818878174
13	Gene_14	h1	0	971.8244	6.617767	7.517094	2.5549204349517822
13	Gene_14	h1	1	971.8244	6.617767	7.517094	5.393685340881348
14	Gene_15	h0	shared	341.4382	4.841029	6.8394456	1.4944045543670654
14	Gene_15	h1	0	610.9946	5.05614	6.770232	1.1957358121871948
14	Gene_15	h1	1	610.9946	5.05614	6.770232	3.089597702026367
15	Gene_16	h0	shared	607.216	4.3350368	6.4976907	1.5289421081542969
15	Gene_16	h1	0	844.763	4.4834228	6.522374	1.3141801357269287
15	Gene_16	h1	1	844.763	4.4834228	6.522374	2.7639825344085693
16	Gene_17	h0	shared	354.21466	6.106656	8.7506075	1.3698220252990723
16	Gene_17	h1	0	650.418	8.134229	9.300512	0.972636342048645
16	Gene_17	h1	1	650.418	8.134229	9.300512	3.388035297393799
17	Gene_18	h0	shared	56.467525	5.10183	7.4165087	2.0777199268341064
17	Gene_18	h1	0	838.7831	8.143415	8.039604	1.5370086431503296
17	Gene_18	h1	1	838.7831	8.143415	8.039604	4.7538042068481445
18	Gene_19	h0	shared	213.05937	4.3401423	7.921947	0.07869642972946167
18	Gene_19	h1	0	601.81805	4.433286	7.8934903	-0.19935281574726105
18	Gene_19	h1	1	601.81805	4.433286	7.8934903	1.6548658609390259
19	Gene_20	h0	shared	375.52432	4.5587597	7.4263587	1.2391496896743774
19	Gene_20	h1	0	759.32513	7.965177	8.524028	0.7939071655273438
19	Gene_20	h1	1	759.32513	7.965177	8.524028	3.7118515968322754
20	Gene_21	h0	shared	115.42099	7.911613	7.9779058	0.7049126625061035
20	Gene_21	h1	0	606.67444	11.424016	8.504657	0.3328077495098114
20	Gene_21	h1	1	606.67444	11.424016	8.504657	2.399064064025879
21	Gene_22	h0	shared	144.58746	3.823974	6.105213	1.756912112236023
21	Gene_22	h1	0	759.0334	4.056758	6.142681	1.5090657472610474
21	Gene_22	h1	1	759.0334	4.056758	6.142681	3.2417593002319336
22	Gene_23	h0	shared	151.28732	6.5205946	7.974586	-0.3786880075931549
22	Gene_23	h1	0	274.36255	10.319705	8.773497	-0.7800610661506653
22	Gene_23	h1	1	274.36255	10.319705	8.773497	1.6619417667388916
23	Gene_24	h0	shared	223.57718	4.171659	6.731908	0.8835083842277527
23	Gene_24	h1	0	762.02734	4.828531	6.8996053	0.5751871466636658
23	Gene_24	h1	1	762.02734	4.828531	6.8996053	2.6575188636779785
24	Gene_25	h0	shared	338.46445	7.7513285	8.002881	0.34173938632011414
24	Gene_25	h1	0	490.17258	12.377501	8.692767	-0.0041902638040483
24	Gene_25	h1	1	490.17258	12.377501	8.692767	2.1986732482910156
25	Gene_26	h0	shared	263.46066	3.9506478	7.148915	1.7942830324172974
25	Gene_26	h1	0	635.7876	4.7397814	7.357116	1.3910707235336304
25	Gene_26	h1	1	635.7876	4.7397814	7.357116	4.1766743659973145
26	Gene_27	h0	shared	295.19635	8.762538	8.267581	-0.3053671419620514
26	Gene_27	h1	0	417.2682	8.889252	8.287007	-0.42658716440200806
26	Gene_27	h1	1	417.2682	8.889252	8.287007	0.23361551761627197
27	Gene_28	h0	shared	154.85602	5.980258	7.2835646	3.3480465412139893
27	Gene_28	h1	0	971.0037	10.298261	8.024662	2.8644628524780273
27	Gene_28	h1	1	971.0037	10.298261	8.024662	5.602927207946777
28	Gene_29	h0	shared	154.96991	5.7330604	7.730687	2.0632896423339844
28	Gene_29	h1	0	583.97314	5.8656554	7.7318497	1.8952600955963135
28	Gene_29	h1	1	583.97314	5.8656554	7.7318497	2.9142799377441406
29	Gene_30	h0	shared	286.77365	4.2022758	6.3284097	1.0142755508422852
29	Gene_30	h1	0	1028.7758	6.55622	6.829219	0.5792059898376465
29	Gene_30	h1	1	1028.7758	6.55622	6.829219	3.5869998931884766
30	Gene_31	h0	shared	125.65889	3.1121564	6.630714	1.5592397451400757
30	Gene_31	h1	0	690.50824	3.168607	6.6507416	1.386566162109375
30	Gene_31	h1	1	690.50824	3.168607	6.6507416	2.7351274490356445
31	Gene_32	h0	shared	119.08904	6.0481553	7.5831084	1.0171676874160767
31	Gene_32	h1	0	770.8651	6.4850354	7.5891933	0.727732241153717
31	Gene_32	h1	1	770.8651	6.4850354	7.5891933	2.4985969066619873
32	Gene_33	h0	shared	166.3617	4.849578	6.806045	1.9049012660980225
32	Gene_33	h1	0	843.2747	6.195795	7.1777005	1.5204633474349976
32	Gene_33	h1	1	843.2747	6.195795	7.1777005	3.7591969966888428
33	Gene_34	h0	shared	241.0731	7.590098	8.044115	2.0703415870666504
33	Gene_34	h1	0	772.33276	9.10027	8.429315	1.8288686275482178
33	Gene_34	h1	1	772.33276	9.10027	8.429315	3.2480509281158447
34	Gene_35	h0	shared	275.99817	4.205612	6.9609585	1.348020076751709
34	Gene_35	h1	0	786.3524	4.185754	6.9229474	1.247104525566101
34	Gene_35	h1	1	786.3524	4.185754	6.9229474	1.941823124885559
35	Gene_36	h0	shared	239.97348	4.8414917	6.9653826	2.0497217178344727
35	Gene_36	h1	0	811.7439	5.7934747	7.0967813	1.643893837928772
