ID	gene	h0_r	h0_alpha	h0_sigma	h0_theta	h1_r	h1_alpha	h1_sigma	h1_theta_0	h1_theta_1	h0	h1	lrt	p	q	signif
164	Gene_165	79.96579	6.2437077	8.7990265	-0.9838693737983704	116.57984	16.480186	10.866288	-1.3908259868621826	1.721993327140808	473.5226	437.34323	72.358765	0.0	0.0	True
189	Gene_190	18.068214	6.1735806	8.935692	0.7498729228973389	9.447606	16.825483	10.776315	0.3344850540161133	3.6102983951568604	284.21344	247.32211	73.78265	0.0	0.0	True
286	Gene_287	34.232914	5.3884697	9.05925	0.552503228187561	9.689881	16.493208	11.511269	0.04201972857117653	3.7510058879852295	231.40979	196.33267	70.154236	0.0	0.0	True
325	Gene_326	292.01175	4.241922	7.3334427	1.178627610206604	563.98987	10.073351	8.658015	0.5106937885284424	4.30776309967041	239.91486	202.80693	74.21585	0.0	0.0	True
333	Gene_334	127.97346	7.1176286	8.744667	1.2841286659240723	111.53727	16.065794	10.372654	0.7631983160972595	3.8423092365264893	256.15958	217.50143	77.316284	0.0	0.0	True
67	Gene_68	313.9193	3.78464	7.182635	-0.20831139385700226	477.81668	8.096271	8.1858015	-0.8672971129417419	3.0925843715667725	396.87546	364.3909	64.96912	7.771561172376096e-16	6.245004513516506e-14	True
191	Gene_192	76.8237	6.501	9.313202	-0.6994780898094177	141.73863	13.634982	10.946443	-1.1996543407440186	1.957598090171814	454.02548	421.66248	64.72601	8.881784197001252e-16	6.245004513516506e-14	True
242	Gene_243	128.07498	6.2476873	8.645499	-0.3807799220085144	439.77603	14.552676	10.375104	-0.8588343858718872	2.072359323501587	490.46326	458.2245	64.47754	9.992007221626409e-16	6.245004513516506e-14	True
316	Gene_317	35.34927	9.217044	10.449482	-0.8989042043685913	6.481366	19.425869	11.067895	-1.1249383687973022	1.4821711778640747	457.57895	426.4469	62.2641	2.9976021664879227e-15	1.6653345369377348e-13	True
183	Gene_184	21.856594	6.8267283	9.829146	0.6357793211936951	14.825924	13.507107	11.130455	0.11185404658317566	3.394530773162842	259.93842	229.1141	61.64862	4.107825191113079e-15	2.0539125955565396e-13	True
419	Gene_420	96.619514	18.282877	11.618551	-1.2787058353424072	154.66533	27.996458	11.487002	-1.5495373010635376	0.5768113136291504	499.36774	468.78625	61.162964	5.218048215738236e-15	2.3718400980628346e-13	True
230	Gene_231	55.077717	5.496737	8.3763075	0.034335728734731674	194.26935	12.36863	10.205305	-0.47115612030029297	2.673497200012207	423.33826	393.63882	59.398865	1.2878587085651816e-14	5.366077952354923e-13	True
14	Gene_15	58.503246	7.1846037	9.063925	-0.013393085449934006	123.99425	13.678728	10.351581	-0.48035991191864014	2.4157657623291016	449.88373	420.3218	59.12384	1.4765966227514582e-14	5.679217779813301e-13	True
59	Gene_60	65.95039	4.9769316	9.155208	-1.1764771938323975	396.32703	9.600153	10.364951	-1.6979517936706543	2.1414098739624023	406.42178	376.99207	58.859436	1.6986412276764895e-14	6.066575813130319e-13	True
424	Gene_425	38.256824	5.9502835	8.530195	1.8445533514022827	16.654211	14.062086	10.247373	1.3034416437149048	4.413425445556641	8.766281	-19.303665	56.139893	6.750155989720952e-14	2.2500519965736507e-12	True
377	Gene_378	78.682915	6.289345	8.24022	0.03942599892616272	196.03152	11.619061	9.074627	-0.4326741397380829	2.3948488235473633	474.36658	446.3828	55.96753	7.37188088351104e-14	2.3037127760972e-12	True
70	Gene_71	191.33548	7.9685125	9.678763	-0.6151989102363586	393.78058	14.464755	10.907706	-1.0330697298049927	1.6699973344802856	490.6488	462.97092	55.355774	1.0058620603103918e-13	2.8218168542556063e-12	True
405	Gene_406	39.48349	4.488456	7.9813094	1.2204768657684326	27.332628	9.109423	9.234385	0.5860246419906616	4.383744716644287	115.69931	88.03122	55.33618	1.0158540675320182e-13	2.8218168542556063e-12	True
100	Gene_101	248.71553	5.932786	8.187387	1.7268102169036865	431.95984	11.228343	9.423894	1.218809962272644	4.3564581871032715	47.52777	20.111343	54.832855	1.312283615106935e-13	3.4533779344919343e-12	True
