ID	gene	h0_r	h0_lambda	h0_mu	h0_sigma	h1_r	h1_lambda	h1_mu	h1_sigma	h0	h1	lr	p	signif	q
113	Gene_113	0.96137065	0.0	3.195331	3.8399708	0.97847366	0.00046570957	3.809752	0.77364814	-1430.6882	-1445.4366	29.496826	5.9604645e-08	True	2.9802322387695312e-05
120	Gene_120	1.2325059	0.0	3.9341946	3.3994126	1.3798176	0.0008072667	4.3147345	0.7218279	-1748.8806	-1761.3993	25.037354	5.364418e-07	True	8.940696716308594e-05
284	Gene_284	0.608071	0.0	1.4310337	3.8576481	0.5987741	0.0004991262	2.5239594	0.59155893	-520.2451	-532.9955	25.500732	4.172325e-07	True	8.940696716308594e-05
377	Gene_377	1.2538903	0.0	4.0696373	3.476222	1.2768861	0.00040759763	4.4931917	0.958194	-1997.2174	-2009.0116	23.588379	1.1920929e-06	True	0.00011920928955078125
488	Gene_488	0.8089366	0.0	2.3076596	3.4627254	0.84123826	0.00071371975	3.0244963	0.7887565	-771.3419	-783.2894	23.89502	1.013279e-06	True	0.00011920928955078125
344	Gene_344	1.0236318	0.0	2.915546	3.212727	1.0355434	0.001673717	3.4391613	0.90288967	-1051.394	-1062.9835	23.178955	1.4901161e-06	True	0.0001241763432820638
184	Gene_184	1.540653	0.0	4.1057715	3.317428	1.5780078	0.0012402176	4.4431124	0.9098577	-1824.3865	-1835.5874	22.401855	2.2053719e-06	True	0.00015752656119210378
460	Gene_460	1.5221323	0.0	4.1693377	3.472015	1.5317765	0.002004656	4.5276117	1.0177062	-1934.5677	-1945.5316	21.927734	2.8014183e-06	True	0.00017508864402770996
260	Gene_260	0.53910655	0.0	0.9240585	3.8002477	0.56158215	0.00057517254	2.1251645	0.77913594	-273.45303	-283.91525	20.924438	4.7683716e-06	True	0.00026490953233506944
53	Gene_53	1.2427062	0.0	3.1736958	3.1294482	1.2404815	0.0011133224	3.605819	0.8146706	-1106.2058	-1116.4286	20.445557	6.1392784e-06	True	0.0003069639205932617
144	Gene_144	0.6453591	0.0	1.6328129	3.090374	0.6667536	0.0012095557	2.4084983	0.86522675	-408.68317	-418.78995	20.213562	6.914139e-06	True	0.0003142790360884233
341	Gene_341	1.2233785	0.0	2.9288065	2.8974202	1.2095524	0.0019573467	3.3591413	0.93055874	-891.76184	-901.54333	19.562988	9.715557e-06	True	0.000404814879099528
410	Gene_410	0.67939365	0.0	1.459931	3.2148726	0.6932501	0.0005933204	2.2949991	0.6244492	-275.8733	-285.42877	19.110962	1.23381615e-05	True	0.00043511390686035156
88	Gene_88	1.0968121	0.0	2.3802574	3.0607367	1.0746503	0.0007008357	2.9130635	0.6405166	-542.5085	-552.01074	19.004517	1.3053417e-05	True	0.00043511390686035156
477	Gene_477	1.575484	0.0	4.263955	3.022565	1.7111616	0.0013841755	4.5378637	0.88306224	-1885.2056	-1894.804	19.196777	1.180172e-05	True	0.00043511390686035156
262	Gene_262	1.1833586	0.0	2.818788	3.032417	1.1609011	0.0025637017	3.28643	0.8881466	-861.4426	-870.64435	18.403442	1.7881393e-05	True	0.0005259233362534466
233	Gene_233	1.1772286	0.0	2.9914365	3.0626678	1.1732712	0.0009999913	3.4493842	0.7896293	-977.67065	-986.89404	18.446777	1.7464161e-05	True	0.0005259233362534466
449	Gene_449	0.83878905	0.0	1.8737098	3.0909014	0.82394373	0.0005635558	2.551713	0.63584995	-386.66248	-395.35175	17.37854	3.0636787e-05	True	0.0008344650268554688
419	Gene_419	1.3474092	0.0	3.888444	3.1442385	1.4384437	0.0011344093	4.232991	0.8074811	-1652.8527	-1661.4624	17.219482	3.3318996e-05	True	0.0008344650268554688
136	Gene_136	0.76589924	0.0	1.5334332	2.903521	0.68775743	0.00060498895	2.2473543	0.58272874	-252.9094	-261.50143	17.184082	3.3915043e-05	True	0.0008344650268554688
431	Gene_431	1.5261066	0.0	3.4075663	2.9191651	1.569185	0.0010881677	3.7392201	0.78043896	-1116.3983	-1124.9596	17.122559	3.504753e-05	True	0.0008344650268554688
124	Gene_124	1.1816748	0.0	2.68346	3.0569024	1.1760228	0.0007495079	3.152282	0.59009576	-715.16296	-723.4596	16.593262	4.631281e-05	True	0.0010525638406926937
130	Gene_130	0.38074917	0.0	-0.02794121	3.3057957	0.3663062	0.00092140026	1.3073176	0.611154	13.293335	5.100464	16.385742	5.1677227e-05	True	0.0011234179787013843
7	Gene_7	0.7228517	0.0	1.5482014	2.8710387	0.74965847	0.0014575488	2.2391603	0.75851095	-219.06042	-226.83685	15.552856	8.022785e-05	True	0.0016714135805765788
30	Gene_30	0.9433779	0.0	2.0783896	3.1276002	0.9782605	0.0006000395	2.666178	0.5292716	-389.71274	-397.44818	15.470886	8.380413e-05	True	0.0016760826110839844
174	Gene_174	0.88121724	0.0	1.7893913	2.8353164	0.868035	0.0015581205	2.397514	0.76410097	-270.67572	-278.1443	14.937134	0.00011116266	True	0.0021303141558611837
171	Gene_171	0.56254137	0.0	0.851185	2.7907064	0.59256613	0.00088953367	1.663947	0.9174394	9.250427	1.8141785	14.872498	0.000115036964	True	0.0021303141558611837
215	Gene_215	1.2296872	0.0	2.992958	2.811157	1.2092743	0.0007114442	3.3858204	0.61983144	-898.20593	-905.52673	14.641602	0.00012999773	True	0.0023213880402701242
40	Gene_40	0.3733969	0.0	-0.036228698	3.0709345	0.3854613	0.0005681791	1.1763344	0.6672882	112.510315	105.231964	14.556702	0.0001360178	True	0.0023451344720248515
