ID	gene	h0_r	h0_lambda	h0_mu	h0_sigma	h1_r	h1_lambda	h1_mu	h1_sigma	h0	h1	lr	p	signif	q
328	Gene_328	50.62029	0.0	1.0373259	3.199067	54.148266	0.7817112	1.0898895	4.273573	-17.181396	-110.2038	186.0448	0.0	True	0.0
343	Gene_343	15.022974	0.0	2.188676	3.3308043	14.686052	0.7963502	2.093015	4.0446663	-654.177	-804.8927	301.4314	0.0	True	0.0
342	Gene_342	26.082474	0.0	1.9833413	2.950068	25.089718	0.76404923	1.7464484	4.0828648	-266.19928	-314.98083	97.56311	0.0	True	0.0
341	Gene_341	34.68712	0.0	1.0388829	3.1770263	35.658268	0.7568815	0.8499299	4.0717187	-28.541626	-107.01688	156.9505	0.0	True	0.0
340	Gene_340	14.156483	0.0	0.16657431	2.8208227	14.635223	0.77850777	-0.019695653	3.9167225	216.24417	114.596436	203.29547	0.0	True	0.0
339	Gene_339	258.31635	0.0	-0.79087996	2.634858	268.97266	0.731391	-0.75043243	3.5992346	404.2151	335.96982	136.49054	0.0	True	0.0
338	Gene_338	15.146087	0.0	3.0709639	1.0522646	14.880414	0.8519698	2.7185986	4.5037656	-776.57465	-872.14124	191.13318	0.0	True	0.0
337	Gene_337	15.319042	0.0	3.8726864	2.9946828	17.904507	0.72143424	4.0222487	3.8080134	-1503.5502	-1572.924	138.74756	0.0	True	0.0
336	Gene_336	54.545	0.0	0.41000503	3.2079597	61.881207	0.7819204	-0.052932553	4.0243526	134.75464	27.506287	214.4967	0.0	True	0.0
335	Gene_335	81.93965	0.0	-0.16792056	2.5461235	94.04664	0.7541043	-1.0223306	3.8090036	327.7795	231.70404	192.15094	0.0	True	0.0
334	Gene_334	26.968214	0.0	0.6571522	0.79577124	27.778215	0.73420066	-0.4161752	3.5613177	334.6775	256.20233	156.95032	0.0	True	0.0
333	Gene_333	16.721798	0.0	2.187668	2.865968	16.938694	0.7414019	1.9973326	3.7194579	-423.8486	-501.16498	154.63275	0.0	True	0.0
332	Gene_332	44.987602	0.0	1.396048	3.2828345	44.31532	0.7961706	1.414623	4.1254673	-189.58914	-310.96375	242.7492	0.0	True	0.0
331	Gene_331	121.771164	0.0	-0.61489505	2.5753655	122.8599	0.70626086	-1.1915606	3.3841393	407.05518	314.24548	185.61938	0.0	True	0.0
330	Gene_330	109.828735	0.0	-0.58188426	1.0746367	55.22077	0.6188711	-2.2274966	3.256366	389.09125	337.32782	103.526855	0.0	True	0.0
329	Gene_329	23.643705	0.0	2.9482327	3.3868942	21.85276	0.81774366	2.2284594	4.2343035	-1011.4771	-1140.7164	258.47864	0.0	True	0.0
344	Gene_344	176.81494	0.0	-0.6731469	2.6026092	116.49766	0.6684868	-0.7987997	3.4421532	410.39545	339.94662	140.89764	0.0	True	0.0
327	Gene_327	10.162371	0.0	-0.17432751	2.4714344	10.25254	0.63622814	-0.87443846	3.3048825	298.398	199.96936	196.8573	0.0	True	0.0
326	Gene_326	53.539085	0.0	1.7382342	2.8646045	52.399677	0.6719454	1.3867184	3.5875952	-119.06528	-177.137	116.14343	0.0	True	0.0
325	Gene_325	10.86187	0.0	2.0126948	3.1294696	10.266242	0.7943679	1.7829722	4.1495767	-501.26483	-619.662	236.79431	0.0	True	0.0
324	Gene_324	170.02277	0.0	1.7424252	3.3207018	241.14796	0.7903151	0.9730591	4.328807	-270.5429	-379.7606	218.43536	0.0	True	0.0
323	Gene_323	471.72665	0.0	0.02038511	3.186587	435.35565	0.76819015	0.4382509	3.760719	240.1878	115.96686	248.4419	0.0	True	0.0
322	Gene_322	6.903389	0.0	1.4984534	0.79024434	7.1910744	0.7019291	0.5211473	3.5197957	103.64329	36.352844	134.58089	0.0	True	0.0
