ID	gene	h0_r	h0_lambda	h0_mu	h0_sigma	h1_r	h1_lambda	h1_mu	h1_sigma	h0	h1	lr	p	signif	q
500	Gene_500	2.4105582	0.0	-0.48999453	3.4831884	2.5945606	0.32123092	-0.48425993	3.5527835	70.44287	44.08792	52.7099	0.0	True	0.0
482	Gene_482	1.068756	0.0	1.5872638	0.8059601	1.0611411	0.40699384	0.9021859	3.2821379	-321.12338	-341.7409	41.235046	0.0	True	0.0
77	Gene_77	1.543245	0.0	0.63713354	1.0711871	1.6249696	0.43388507	-0.7076129	3.4775877	87.55121	66.72101	41.6604	0.0	True	0.0
451	Gene_451	1.0536038	0.0	0.90192443	1.0159719	1.1133053	0.3204922	-0.12679921	2.841418	6.043947	-23.023712	58.13532	0.0	True	0.0
91	Gene_91	0.8100814	0.0	0.62397677	1.8449521	0.7627373	0.30191514	-0.08775765	2.7250154	-116.36328	-132.32932	31.932068	0.0	True	0.0
105	Gene_105	0.609084	0.0	0.7265988	3.8898766	0.69215655	0.30683044	1.5202874	2.5433564	-596.8097	-612.2523	30.885254	0.0	True	0.0
95	Gene_95	1.1511792	0.0	0.66717255	1.4192525	1.1384676	0.39212596	-0.036215257	2.8311296	-1.8484192	-17.262726	30.828613	0.0	True	0.0
93	Gene_93	0.7028485	0.0	1.7405771	1.1205909	0.6621653	0.42696548	0.750973	3.0233505	-828.34735	-854.5714	52.44812	0.0	True	0.0
325	Gene_325	0.8605251	0.0	1.7107401	0.8594239	0.88346964	0.39299643	0.4791765	3.0396392	-419.46423	-454.66803	70.40759	0.0	True	0.0
324	Gene_324	1.9680805	0.0	-0.14065313	1.1267357	2.1371143	0.2996225	-1.0952727	2.5996199	362.9132	342.98636	39.8537	0.0	True	0.0
397	Gene_397	1.0213349	0.0	1.9260764	1.0709046	1.0081561	0.41694528	0.7098319	2.9481866	-528.9339	-545.71454	33.56128	0.0	True	0.0
277	Gene_277	1.4299333	0.0	0.8084213	0.72954595	1.14744	0.40380108	-0.6716414	3.2605174	38.311783	17.074463	42.47464	0.0	True	0.0
272	Gene_272	1.6521785	0.0	0.67945284	0.8937481	1.5728477	0.4381663	-0.8141658	3.2028894	88.923195	65.40784	47.030716	0.0	True	0.0
270	Gene_270	1.0380481	0.0	0.09196871	1.9212695	0.9901884	0.4231726	-1.6253444	3.2079473	-13.886108	-40.529022	53.285828	0.0	True	0.0
269	Gene_269	0.8844076	0.0	1.7686267	0.8934164	0.8539584	0.36352897	1.2419645	2.8209035	-539.0018	-573.35815	68.71277	0.0	True	0.0
332	Gene_332	1.2992728	0.0	1.0513219	1.0898249	1.3587048	0.48041907	-0.0026983914	3.487248	-99.059296	-120.012146	41.9057	0.0	True	0.0
240	Gene_240	0.9537576	0.0	1.0951939	1.1733123	0.98023903	0.30824628	0.18054324	2.3954039	-84.234726	-120.01163	71.5538	0.0	True	0.0
295	Gene_295	0.84307575	0.0	1.5632643	1.3321662	0.8640796	0.34932053	0.80477697	2.7198617	-394.62558	-418.49036	47.729553	0.0	True	0.0
299	Gene_299	1.9495627	0.0	0.19942959	1.2437174	2.1287699	0.43288234	-1.4686646	3.2559845	213.92268	187.97195	51.90146	0.0	True	0.0
298	Gene_298	1.6384897	0.0	0.44169575	1.2195417	1.4676871	0.4004674	-0.47025362	2.9422603	158.27878	135.8341	44.889343	0.0	True	0.0
279	Gene_279	1.1485506	0.0	0.6098626	1.1314712	1.1880747	0.37885156	-0.38787246	2.7477612	83.32509	67.47601	31.69815	0.0	True	0.0
278	Gene_278	1.4501802	0.0	0.55654234	1.7197285	1.6057259	0.45825335	-0.9166539	3.7159822	-58.30133	-82.05832	47.513977	0.0	True	0.0
419	Gene_419	0.88048077	0.0	2.2288687	1.099353	0.88353443	0.4290692	1.2783887	3.0468512	-847.34863	-872.041	49.384766	0.0	True	0.0
414	Gene_414	1.4132429	0.0	0.9407638	1.3848794	1.4105946	0.41749513	-0.18027557	3.227702	-14.3732605	-31.617065	34.48761	0.0	True	0.0
301	Gene_301	3.4515882	0.0	-0.39384347	0.6439607	3.3676093	0.36294523	-1.9158989	3.1264358	332.09528	309.41675	45.357056	0.0	True	0.0
227	Gene_227	1.0186197	0.0	0.5382479	1.3022527	1.13672	0.4470085	-0.6543473	2.946242	13.869324	-2.4033813	32.54541	0.0	True	0.0
224	Gene_224	0.7489645	0.0	1.4456044	3.5721502	0.753458	0.18870588	2.4233217	1.9858836	-653.0533	-669.6709	33.23523	0.0	True	0.0
217	Gene_217	0.99273527	0.0	0.45657867	1.3268409	0.91203415	0.35018045	-0.65721095	2.9773376	-38.674896	-63.27191	49.19403	0.0	True	0.0
206	Gene_206	1.5484923	0.0	0.6131508	0.952966	1.5006117	0.42183417	-0.9513814	3.2051444	111.568405	95.36398	32.408844	0.0	True	0.0
203	Gene_203	3.5055785	0.0	0.6121431	1.0076746	3.4951499	0.4917216	-1.4454447	3.9932017	171.68648	150.00336	43.36624	0.0	True	0.0
199	Gene_199	1.8998548	0.0	0.10242143	0.79711574	1.3078153	0.30564445	-1.1192765	2.6496043	274.96802	259.42795	31.08014	0.0	True	0.0
195	Gene_195	1.1460919	0.0	-0.1957626	1.6701334	1.2646902	0.39949343	-1.2161015	3.2345967	124.301056	105.556854	37.488403	0.0	True	0.0
169	Gene_169	1.2077694	0.0	0.54978645	0.9290604	1.353078	0.38898718	-0.9400317	3.1618934	43.282173	1.428894	83.70656	0.0	True	0.0
165	Gene_165	1.1388108	0.0	0.4524181	1.3030006	1.1175736	0.44416454	-0.55984	3.0680294	1.3372955	-18.748474	40.17154	0.0	True	0.0
135	Gene_135	2.0759714	0.0	0.7623199	0.97309035	1.9605123	0.4540897	-0.8268763	3.297475	100.01624	62.106293	75.8199	0.0	True	0.0
129	Gene_129	0.8667926	0.0	2.2590072	1.153118	0.8534658	0.4216347	1.7872971	3.0463395	-891.3163	-907.65326	32.67395	0.0	True	0.0
136	Gene_136	1.4896312	0.0	-1.0798035	2.1106293	1.7360624	0.3179055	-1.7412598	2.6721265	331.5451	315.88702	31.316162	0.0	True	0.0
426	Gene_426	1.2303392	0.0	1.443637	0.90074354	1.3452495	0.4385527	0.4028641	3.0689714	-156.01167	-185.96652	59.9097	0.0	True	0.0
425	Gene_425	2.3569777	0.0	0.75620514	1.5303855	2.6157324	0.34904993	-0.41626787	3.1392717	181.86984	165.95767	31.82434	0.0	True	0.0
420	Gene_420	1.0436872	0.0	1.0527638	1.3973447	0.98477894	0.39231473	0.41978392	2.9006991	-146.71017	-164.41245	35.40454	0.0	True	0.0
427	Gene_427	0.51011467	0.0	3.4275355	1.3703198	0.5462345	0.2611671	2.655342	2.4680586	-2360.978	-2378.3218	34.6875	0.0	True	0.0
121	Gene_121	0.979581	0.0	1.032031	1.1616186	0.9013926	0.32442853	0.16068037	2.6508195	-72.14688	-87.566895	30.840027	0.0	True	0.0
308	Gene_308	0.74707866	0.0	1.6459509	1.138882	0.822938	0.44489396	0.27372724	3.3144286	-518.6875	-542.73737	48.09973	0.0	True	0.0
438	Gene_438	0.84141064	0.0	1.655196	1.2716998	0.8306855	0.3627774	0.7968077	2.6090176	-466.53775	-483.46747	33.859436	0.0	True	0.0
261	Gene_261	1.5780092	0.0	0.9834328	1.0402316	1.6543257	0.40743604	-0.2769498	3.2765129	34.56679	17.4617	34.210182	0.0	True	0.0
16	Gene_16	0.7435614	0.0	1.6904873	1.4541674	0.72544897	0.4163991	0.54065275	3.0042143	-735.9447	-751.7345	31.57959	0.0	True	0.0
