ID	gene	h0_r	h0_alpha	h0_sigma	h0_theta	h1_r	h1_alpha	h1_sigma	h1_theta_0	h1_theta_1	h0	h1	lrt	p	q	signif
0	Gene_1	278.9238	3.9697182	7.4887123	0.24822482	381.82703	8.219303	9.227331	-0.217086985707283	2.934603691101074	341.1812	324.77945	32.803528	9.999000099990002e-05	0.00022725000227250003	True
1	Gene_2	41.30971	3.561275	8.665961	0.74825704	34.975773	9.414427	11.024854	-0.0264508742839097	5.211628437042236	-89.66519	-120.35278	61.375183	9.999000099990002e-05	0.00022725000227250003	True
5	Gene_6	53.838654	4.428554	8.131446	2.339284	151.82405	7.9834213	9.857506	1.8085216283798216	4.741601467132568	-293.8381	-306.97787	26.279541	9.999000099990002e-05	0.00022725000227250003	True
6	Gene_7	62.38314	8.483963	9.186022	0.41207024	392.15466	12.085568	10.032907	0.0637401565909385	2.069401502609253	459.16125	444.0737	30.17511	9.999000099990002e-05	0.00022725000227250003	True
7	Gene_8	12.624229	4.344378	8.077856	1.6375774	9.619851	11.647151	10.359346	1.1551669836044312	5.046785354614258	-192.02963	-220.6398	57.220337	9.999000099990002e-05	0.00022725000227250003	True
9	Gene_10	70.61117	17.208664	10.787704	-0.71174407	60.507618	23.836126	11.089216	-0.9896104335784912	0.787032425403595	543.58887	522.68774	41.802246	9.999000099990002e-05	0.00022725000227250003	True
11	Gene_12	37.605244	7.414427	9.596503	2.7102575	39.935642	13.192575	11.190198	2.2869017124176025	4.90165376663208	-470.63568	-490.78387	40.296387	9.999000099990002e-05	0.00022725000227250003	True
15	Gene_16	85.4295	3.613816	7.1980696	1.7067682	128.62659	8.289493	8.929074	1.1471376419067385	5.399529933929443	-243.26349	-268.53284	50.538696	9.999000099990002e-05	0.00022725000227250003	True
18	Gene_19	229.6121	4.563532	7.6346703	1.0392226	364.3344	8.407895	8.770022	0.5635990500450134	3.8660874366760254	170.56935	150.17589	40.786926	9.999000099990002e-05	0.00022725000227250003	True
20	Gene_21	269.48257	6.163531	8.167609	-0.9717305	258.4458	19.345303	10.941554	-1.387939453125	1.6993374824523926	481.63074	443.43857	76.38434	9.999000099990002e-05	0.00022725000227250003	True
21	Gene_22	29.340399	5.81115	9.3689995	3.3339148	24.00128	8.906072	10.342762	2.8336775302886963	5.783844470977783	-972.6929	-988.3847	31.383667	9.999000099990002e-05	0.00022725000227250003	True
23	Gene_24	39.79839	7.270883	10.065516	2.3347423	102.810486	10.155475	11.19695	1.95646607875824	4.385775089263916	-376.95883	-391.54053	29.163391	9.999000099990002e-05	0.00022725000227250003	True
25	Gene_26	66.97258	5.728467	8.687276	0.79366547	196.7392	8.52551	9.72579	0.4773346781730652	2.857978105545044	263.48273	250.59315	25.779144	9.999000099990002e-05	0.00022725000227250003	True
29	Gene_30	41.957737	4.550569	7.8033714	0.71861404	385.31842	9.04649	9.343761	0.1699024438858032	3.448106288909912	263.98737	242.27611	43.422516	9.999000099990002e-05	0.00022725000227250003	True
34	Gene_35	215.2055	3.9385726	8.210098	-0.4133147	310.2351	11.365042	10.51575	-0.9515798091888428	3.445777654647827	302.01984	267.93488	68.16992	9.999000099990002e-05	0.00022725000227250003	True
37	Gene_38	28.709436	4.404731	9.145841	2.799269	28.70943	9.019708	10.971763	2.2481300830841064	6.329413890838623	-888.4762	-910.5996	44.246826	9.999000099990002e-05	0.00022725000227250003	True
38	Gene_39	65.65768	6.276043	7.916275	0.98616976	90.3277	12.257297	9.487035	0.6000733971595764	2.9362945556640625	354.17352	335.5655	37.216064	9.999000099990002e-05	0.00022725000227250003	True
40	Gene_41	110.78164	3.810115	7.74041	0.50053036	236.27948	13.069647	10.893542	-0.1451258361339569	4.378728866577148	167.10818	131.6884	70.83957	9.999000099990002e-05	0.00022725000227250003	True
41	Gene_42	36.209927	5.3742194	8.169548	0.64112896	14.241539	18.53503	11.06613	0.2603248357772827	3.546905040740967	319.1827	279.21954	79.92633	9.999000099990002e-05	0.00022725000227250003	True
42	Gene_43	133.80325	5.3547664	8.269501	0.2161406	478.91022	14.400711	11.226315	-0.2440167963504791	2.790564775466919	386.49472	361.7788	49.431824	9.999000099990002e-05	0.00022725000227250003	True
44	Gene_45	47.912018	5.483938	8.685233	1.1214185	44.813133	12.532517	10.864818	0.7394691109657288	3.9021289348602295	134.6322	109.60083	50.062744	9.999000099990002e-05	0.00022725000227250003	True
47	Gene_48	9.864732	6.5077972	9.525717	2.5992813	2.2922134	36.568348	8.521316	2.307527542114258	5.797191143035889	-595.4064	-628.6958	66.57886	9.999000099990002e-05	0.00022725000227250003	True
49	Gene_50	191.27554	6.976165	8.762381	0.28637785	230.86078	14.325907	10.572262	-0.0728501453995704	2.467276334762573	443.1972	419.22916	47.936096	9.999000099990002e-05	0.00022725000227250003	True
50	Gene_51	215.46509	4.437277	7.930686	-0.47404143	242.38426	14.790964	10.571501	-0.9725182056427002	2.927567958831787	391.08252	352.97052	76.224	9.999000099990002e-05	0.00022725000227250003	True
54	Gene_55	38.225506	5.977133	8.649951	1.232781	46.829285	10.022401	9.921539	0.8337687253952026	3.437904596328736	170.23886	152.48114	35.51544	9.999000099990002e-05	0.00022725000227250003	True
