ID	gene	h0_r	h0_alpha	h0_sigma	h0_theta	h1_r	h1_alpha	h1_sigma	h1_theta_0	h1_theta_1	h0	h1	lrt	p	q	signif
0	Gene_1	202.25568	3.1078534	6.9060063	2.2335825	671.7526	7.714435	8.459563	1.5492336750030518	6.864413261413574	-562.4192	-594.43604	64.03369	9.999000099990002e-05	0.00014747787758097346	True
1	Gene_2	253.01195	5.5849276	8.082206	-0.27451006	482.06876	9.325033	9.202729	-0.6758012771606445	1.9289592504501345	446.09796	429.07523	34.04547	9.999000099990002e-05	0.00014747787758097346	True
3	Gene_4	245.25262	3.5995526	7.3981624	-0.8363974	767.82465	6.447824	8.389138	-1.3493283987045288	2.7542450428009038	323.78833	304.22498	39.12671	9.999000099990002e-05	0.00014747787758097346	True
4	Gene_5	261.1805	3.8238435	6.954497	1.1971278	570.84485	8.520828	8.66836	0.6887220740318298	3.956411838531494	187.37292	170.17847	34.388916	9.999000099990002e-05	0.00014747787758097346	True
11	Gene_12	661.3065	3.3971632	6.344863	2.781137	1096.6332	8.857877	7.9133854	2.2118051052093506	6.233808994293213	-598.16003	-624.65875	52.997437	9.999000099990002e-05	0.00014747787758097346	True
13	Gene_14	218.78606	2.370812	6.4576597	1.0158355	872.1345	5.7577424	7.5448103	0.2938590049743652	6.563655853271484	-296.8345	-323.62527	53.581543	9.999000099990002e-05	0.00014747787758097346	True
15	Gene_16	354.60992	2.8850007	6.3926797	0.39336628	698.50024	9.689472	8.353557	-0.3285031914710998	5.095382213592529	81.79698	45.13141	73.33115	9.999000099990002e-05	0.00014747787758097346	True
17	Gene_18	59.1308	7.202844	7.8041744	0.35690954	237.38994	13.44534	9.085172	4.7256551624741405e-05	2.1487412452697754	496.2371	475.8144	40.845398	9.999000099990002e-05	0.00014747787758097346	True
18	Gene_19	406.41187	4.070484	6.475658	2.439224	1017.28	7.763574	7.6046047	2.0400280952453613	4.918308258056641	-265.1308	-278.97662	27.69165	9.999000099990002e-05	0.00014747787758097346	True
19	Gene_20	291.16653	3.7544885	6.711088	2.611006	867.6141	5.581064	7.318446	2.1369705200195312	5.187503337860107	-367.3145	-380.10596	25.582886	9.999000099990002e-05	0.00014747787758097346	True
