node_name	is_leaf	sim_expr	read_count
c0	False	-0.6842522263399817	
c6	False	-1.0403022749762068	
c46	False	-0.6957058684112244	
c56	False	-0.9982351490258893	
c70	False	-0.9586063647205939	
c90	False	-2.165380100621378	
c108	False	-2.036319498804395	
c168	False	-2.031970365232086	
c447	False	-3.3694861214386886	
c1124	False	-2.1834220800075657	
c3218	False	-0.2716776408409922	
c3729	False	0.7448707989146994	
c4393	False	0.059715371171341736	
c5357	True	0.9970939133809932	1.0
c5358	True	0.4236240440513542	0.0
c4394	False	0.46699496363660015	
c5127	True	0.7305639847869169	2.0
c5128	True	0.8632816042182955	2.0
c3730	False	-0.7633311811902983	
c4429	False	-1.2503293813180647	
c5159	True	0.1720901940412688	0.0
c5160	True	0.16105344321813145	0.0
c4430	False	-1.106083417702382	
c5185	True	0.2515989204570832	0.0
c5186	True	0.16234977333650974	1.0
c1907	False	-2.786786306418112	
c3863	False	-2.408957444810571	
c4647	False	-2.260826987424896	
c5355	True	0.19467691780477706	1.0
c5356	True	0.08251614599253584	0.0
c4648	False	-1.8939531243798398	
c4985	True	0.08843415645976166	0.0
c4986	True	0.24949086302201412	0.0
c2829	False	-3.156944535622009	
c4340	False	-1.629488866757503	
c5289	True	0.14807956592913674	0.0
c5290	True	0.09123075335133866	0.0
c4322	False	-3.216875588311898	
c5325	True	0.06110782643242344	0.0
c5326	True	0.03316250118902413	0.0
c648	False	-3.4694396111064734	
c3433	False	-1.5707427775931357	
c4530	False	-0.9140985518738975	
c5055	True	0.2032539124502916	1.0
c5056	True	0.480847298936287	1.0
c4186	False	-1.4965802446555425	
c5133	True	0.098849546262063	0.0
c5134	True	0.18134508989917217	0.0
c4326	False	-2.1688549291169656	
c5115	True	0.08350172835013278	0.0
c5116	True	0.07949585726824047	0.0
c1348	False	-0.2671681704524078	
c1506	False	-0.025001094784635525	
c2652	False	-0.3371096288637209	
c3193	False	0.7571991104698583	
c4492	False	1.3911740201301108	
c5371	True	1.8323893279547705	0.0
c5372	True	1.872521817267874	3.0
c4631	False	0.6467477573488241	
c4999	True	0.7585279804393039	0.0
c5000	True	0.6999753450549576	1.0
c3692	False	-0.2044823664035221	
c4335	False	-0.7381668152256554	
c4907	True	0.1930904773295475	0.0
c4908	True	0.4703208618120869	1.0
c4336	False	-0.5949350339483441	
c4981	True	0.5421318702136325	0.0
c4982	True	0.3128546366702946	0.0
c3952	False	-0.9361255947245781	
c4615	False	-0.010851413818558808	
c5317	True	0.2854348283229725	0.0
c5318	True	0.869958455402225	0.0
c4616	False	-1.5376371107831075	
c5011	True	0.4414943366352925	0.0
c5012	True	0.12760690317470325	0.0
c3098	False	-0.4372033362348458	
c4362	False	-0.42959628803798616	
c5341	True	0.4044975843223092	0.0
c5342	True	0.5451458324319084	1.0
c4611	False	-0.3429306011888418	
c5217	True	1.0047099948772547	0.0
c5218	True	0.8940874898494017	1.0
c140	False	-2.3163534117602658	
c1314	False	-1.680165823093729	
c2837	False	-3.519025612852654	
c3896	False	-3.297524417229202	
c4499	False	-4.223087614958969	
c4971	True	0.03779914212773343	0.0
c4972	True	0.01828426353099271	0.0
c4500	False	-3.115218151892243	
c4979	True	0.032090948774590865	0.0
c4980	True	0.04066011806634906	0.0
c4292	False	-2.6243072523765876	
c5249	True	0.07264703803037306	0.0
c5250	True	0.06413043363819369	0.0
c4578	False	0.09350177083557276	
c5027	True	1.0133928576100208	0.0
c5028	True	0.5901178861703265	3.0
c2671	False	0.945946092092377	
c3934	False	0.32590198416082217	
c4645	False	-0.23149416325518202	
c5359	True	0.3242366484202657	0.0
c5360	True	0.5825617060215602	0.0
c4646	False	1.3461860979639737	
c5347	True	1.310916258632615	1.0
c5348	True	1.5083862896172635	2.0
c3787	False	0.7696787264702937	
c4279	False	2.327213362471572	
c5153	True	2.7338210379108214	4.0
c5154	True	2.4631177032119287	4.0
c4280	False	1.3940624478121109	
c5007	True	1.053226439864344	0.0
c5008	True	2.420153059237794	1.0
c129	False	-2.7461705074217706	
c157	False	-2.4721636100714104	
c203	False	-2.034677208750166	
c294	False	-1.7255472216504664	
c1228	False	1.5354568516732592	
c1516	False	2.015650912726608	
c3416	False	3.005002027550899	
c3809	False	2.45531478748665	
c4465	False	2.0136511556079446	
c5191	True	2.783982233101717	1.0
c5192	True	2.5219387898992203	3.0
c4466	False	2.301956834858589	
c5403	True	2.670787766095185	0.0
c5404	True	2.0325232774661512	1.0
c4414	False	2.990886527975694	
c4963	True	3.4568642644306546	2.0
c4964	True	3.3096399059082438	1.0
c1988	False	2.1626436192808876	
c4546	False	1.4077608852028416	
c5203	True	1.3168219148947404	0.0
c5204	True	2.2935277357363026	4.0
c4269	False	4.428481343016789	
c5059	True	4.068982333484615	6.0
c5060	True	4.480193722812005	2.0
c3741	False	3.2566409979166338	
c4637	False	3.128136798877047	
c5193	True	2.3622564139662905	1.0
c5194	True	3.327385619752032	6.0
c4638	False	2.074747205421584	
c5163	True	1.8703806891081407	2.0
c5164	True	2.6331586479339104	2.0
c367	False	-1.3122836403509137	
c1847	False	-2.628843929600356	
c3201	False	-3.3561906672854125	
c4417	False	-2.4887843672464522	
c5241	True	0.07953865962256197	0.0
c5242	True	0.24490666165702887	2.0
c4206	False	-3.00658006905994	
c4995	True	0.05255793281206882	0.0
c4996	True	0.05266675742341916	0.0
c4524	False	0.002422769085732579	
c5155	True	0.8615977890068272	0.0
c5156	True	0.7786270503070173	2.0
c4552	False	2.1865806287497853	
c5081	True	2.2322006264553402	2.0
c5082	True	2.0319220373774414	1.0
c4421	False	1.4144124773169762	
c5089	True	1.9529192513273976	3.0
c5090	True	1.9563653222773865	0.0
c863	False	-0.7176856373975531	
c2234	False	0.9048298772148757	
c3616	False	1.8064033948943745	
c4651	False	1.5909700157431133	
c5239	True	1.0614601108956856	1.0
c5240	True	1.8313993378171616	1.0
c4652	False	0.6646241305583851	
c5275	True	1.4805701154838853	0.0
c5276	True	1.0179169924426505	2.0
c4554	False	2.2788745356563522	
c5305	True	2.278036989464296	0.0
c5306	True	2.658132148155553	5.0
c3417	False	-1.0579945346326771	
c3592	False	-0.9847900122810724	
c4389	False	-0.9180926686433719	
c4949	True	0.36860167813050837	0.0
c4950	True	0.19166717107796466	0.0
c4390	False	-1.1232212445910728	
c5373	True	0.3502498805464522	0.0
c5374	True	0.47721494717260343	1.0
c4215	False	-2.2132852415496576	
c4915	True	0.12253816866650406	0.0
c4916	True	0.05162498338413341	0.0
c844	False	-1.3607583871567692	
c1438	False	-1.1151909563871552	
c2975	False	-0.13739280782294094	
c4075	False	0.29361843070801397	
c4743	False	-1.0246523247354062	
c5431	True	0.3540100580416904	1.0
c5432	True	0.11574064493214693	0.0
c4744	False	-0.35533169335214976	
c5429	True	0.9356386506445707	0.0
c5430	True	0.5105987199966977	0.0
c4741	False	-0.2021712403555913	
c5479	True	0.5422427863242589	0.0
c5480	True	0.6107309172145067	1.0
c2974	False	0.37688194725724444	
c4064	False	0.8116585908512207	
c4671	False	0.6594512109135899	
c5539	True	1.6762584676508125	2.0
c5540	True	1.2737144472537179	0.0
c4672	False	1.2501776041453738	
c5477	True	0.9894054140101342	1.0
c5478	True	1.164815616785548	1.0
c4750	False	-0.23045651330786077	
c5499	True	0.2398097170576837	0.0
c5500	True	0.3189864188123604	0.0
c3781	False	0.09643168449287332	
c4509	False	0.12293629258987182	
c5365	True	0.6114890998286173	2.0
c5366	True	0.4125638460533792	1.0
c4510	False	0.4331116290686112	
c5237	True	0.5650197968370971	0.0
c5238	True	1.1270313608377498	0.0
c694	False	-1.7851510709700669	
c1828	False	-2.567997765556406	
c3681	False	-1.74811887279952	
c4411	False	-1.859542938546289	
c5131	True	0.10818717487470046	0.0
c5132	True	0.06544973979177655	0.0
c4412	False	-1.291480177250678	
c5143	True	0.2979163592328287	0.0
c5144	True	0.12943906040101857	0.0
c3377	False	-1.8153753458272268	
c4508	False	-2.054370684246898	
c5029	True	0.16090710174489375	0.0
c5030	True	0.18981586081225268	0.0
c4617	False	-1.2967361275432532	
c5265	True	0.1407928535279626	0.0
c5266	True	0.2423075408261415	0.0
c4391	False	-1.1585844899151307	
c5319	True	0.23817024250701913	0.0
c5320	True	0.330096673450685	2.0
c137	False	-0.7412917922114478	
c166	False	-1.022668231037223	
c324	False	1.6387294179113172	
c951	False	1.5725629511524326	
c1171	False	1.6617363672017085	
c1415	False	1.2976564385247251	
c2673	False	2.867395463974835	
c3941	False	2.974928489972364	
c4435	False	2.711503634765591	
c4953	True	2.9670871252083213	2.0
c4954	True	2.4590469094679546	4.0
c4436	False	2.4427332541615376	
c5223	True	2.783645593694775	2.0
c5224	True	2.218662982414623	1.0
c3374	False	3.119380443153802	
c4489	False	2.5410999672419425	
c5041	True	2.3942614455120492	1.0
c5042	True	3.2575645139166047	3.0
c5308	True	2.221800036581371	7.0
c1697	False	1.3556545016855988	
c3758	False	0.4329362720251009	
c4487	False	-0.06430476281778352	
c5323	True	0.5374891129558496	0.0
c5324	True	1.0461595176927996	2.0
c4488	False	0.7067233380193282	
c4939	True	1.6159090548844866	4.0
c4940	True	1.191400376758133	2.0
c4503	False	1.528144175929305	
c5311	True	1.48168042615051	2.0
c5312	True	1.9281151185119123	0.0
c3355	False	0.8408008773803499	
c3881	False	0.5997445066428944	
c4563	False	0.8714606788453401	
c4955	True	0.9745946364650865	0.0
c4956	True	1.0001512924987435	2.0
c4564	False	0.19523321794094278	
c5095	True	0.46302385796475776	0.0
c5096	True	0.7087858438595193	2.0
c4470	False	1.551622232832912	
c5173	True	1.2996437255662112	1.0
c5174	True	1.1274061944767855	1.0
c1799	False	2.2279254283174783	
c3885	False	1.5378820829290687	
c4643	False	1.9604164834904858	
c5339	True	1.9938192683631213	1.0
c5340	True	2.1007595913792856	6.0
c4644	False	1.71014020650054	
c5227	True	1.6806341959179125	1.0
c5228	True	2.550115161452174	0.0
c4251	False	4.11176232400801	
c5077	True	3.7620568855724086	2.0
c5078	True	3.8444612559697253	3.0
c1343	False	1.566421934201739	
c2328	False	1.7629183900510133	
c3413	False	1.4264943799876564	
c3735	False	1.436005993965693	
c4447	False	1.7786524826316377	
c5071	True	2.0100259155122475	2.0
c5072	True	1.6406559879023197	4.0
c4448	False	2.317920817309129	
c5273	True	3.0103612954470638	3.0
c5274	True	2.037349890772139	1.0
c3736	False	1.5771495719997768	
c4355	False	1.4026376378338683	
c5117	True	1.7245653949679225	4.0
c5118	True	1.3228523319882857	0.0
c4356	False	0.9994966441137089	
c5233	True	0.9777117580587039	1.0
c5234	True	0.9544077204214566	4.0
c4451	False	0.8983186062283449	
c5015	True	0.7380343772399727	0.0
c5016	True	1.2127651221899962	2.0
c1578	False	1.0474499862676676	
c2310	False	0.28498203892300356	
c2753	False	1.179941638870559	
c3900	False	0.2869264292773098	
c4439	False	0.38381071723939897	
c5401	True	0.8183090806511656	2.0
c5402	True	1.0206317166738712	2.0
c4440	False	0.8396712213857924	
c5169	True	0.9141161844554384	0.0
c5170	True	0.6836600170781919	1.0
c4203	False	0.3291701194366795	
c5351	True	1.2611032801123383	1.0
c5352	True	0.5999245145450185	0.0
c4431	False	0.4053258133500309	
c5053	True	1.2432551669058947	5.0
c5054	True	0.990096333108343	0.0
c4549	False	2.537257531915775	
c5297	True	3.139073916009448	4.0
c5298	True	1.8281784328995758	1.0
c244	False	-0.8734267403082375	
c547	False	-1.128048853769731	
c711	False	-0.5445291341421234	
c945	False	-1.7149521232234273	
c1398	False	-1.7116689198616981	
c2616	False	-1.9325199164511169	
c4196	False	-0.6885757963610323	
c5097	True	0.5329948278319866	0.0
c5098	True	0.9833362614644553	0.0
c4237	False	0.45766193254546894	
c4969	True	0.9011531945072329	0.0
c4970	True	1.2557205212851947	0.0
c4314	False	1.1394950347110555	
c5001	True	1.2903023884916	1.0
c5002	True	1.6166800378066055	0.0
c1816	False	-2.070900878132812	
c2714	False	-1.8777224117951374	
c4266	False	-1.3763205600849941	
c4925	True	0.4745615683411717	0.0
c4926	True	0.25935134221563244	0.0
c4240	False	-0.7558598046892057	
c5253	True	0.5426457444504049	1.0
c5254	True	0.29358193701446345	0.0
c4254	False	-1.2187388434609974	
c5327	True	0.4994704030353053	1.0
c5328	True	0.18285168480962533	0.0
c946	False	-0.4933796598512	
c2801	False	-1.3587206545649422	
c3059	False	-1.7084754857326194	
c3655	False	-1.9491219170523086	
c4521	False	-1.1196782661179578	
c5083	True	0.1797825296807355	1.0
c5084	True	0.4101340763283297	0.0
c4522	False	-2.502133054768981	
c5177	True	0.056160315917598506	0.0
c5178	True	0.09947614379830004	0.0
c3656	False	-1.9875119923737075	
c4613	False	-1.790011293906446	
c5277	True	0.25391020839177486	0.0
c5278	True	0.09980108662544371	0.0
c4614	False	-1.908162713643552	
c5093	True	0.37876489300206806	1.0
c5094	True	0.13283730666856003	0.0
c4475	False	0.9363752871502853	
c5135	True	1.447327161115054	1.0
c5136	True	0.9479851025095002	2.0
c4360	False	3.188771478358916	
c4993	True	3.02618072352757	2.0
c4994	True	3.8986448408547574	6.0
c3767	False	-0.3612654875720629	
c4493	False	-0.8066044313747162	
c5393	True	0.23994213117003363	0.0
c5394	True	0.2654576106785981	0.0
c4494	False	-0.04262386475061053	
c5271	True	0.79197547656622	2.0
c5272	True	0.7964490484208816	1.0
c776	False	0.5849320846730832	
c1705	False	-0.19229636322682842	
c2248	False	-0.4610467968346974	
c4601	False	-0.12912573043757913	
c4935	True	0.9639544492010695	4.0
c4936	True	0.3325398622823418	0.0
c4653	False	-2.1910204192637277	
c5285	True	0.14206109297138747	0.0
c5286	True	0.12207639495604768	0.0
c4600	False	-0.06321107943018746	
c5381	True	0.5909525598608268	0.0
c5382	True	0.48091278304466906	1.0
c2775	False	1.0583099390819695	
c4463	False	1.1044329134386244	
c4913	True	1.118891744527924	1.0
c4914	True	0.9902803824572407	0.0
c4535	False	3.4178559302816716	
c5005	True	3.2761965029982676	5.0
c5006	True	2.4151698180271466	7.0
c2221	False	1.3763093233632766	
c3575	False	1.2795864382902868	
c4467	False	2.0054792476619916	
c4911	True	2.189003029812034	3.0
c4912	True	2.9427297301982085	2.0
c4468	False	1.2330313232448502	
c5039	True	1.2849067601869444	2.0
c5040	True	1.8775975460666054	4.0
c4555	False	0.8735892032649294	
c5189	True	0.8333543865910726	0.0
c5190	True	1.1595158052264039	0.0
c141	False	-1.5419592853262318	
c261	False	-1.5737949263209567	
c271	False	-1.3610228132854922	
c445	False	-1.7027993660366012	
c852	False	-1.9092915766938492	
c1722	False	-3.612275017247485	
c1885	False	-2.4508485693539797	
c2329	False	-2.999083971298366	
c3267	False	-2.0410886871615515	
c3589	False	-1.3335118529603807	
c4317	False	-0.8130897847534413	
c5099	True	0.5315539153189931	0.0
c5100	True	0.6551386757377607	1.0
c4318	False	-0.7561166187979993	
c5009	True	0.4535314143470603	0.0
c5010	True	0.26503484954189854	0.0
c3590	False	-1.8515953579038635	
c4471	False	-2.233220100096837	
c5321	True	0.11728481707698005	0.0
c5322	True	0.1412200618284605	0.0
c4472	False	-2.7285392960303656	
c4983	True	0.13139479485074054	0.0
c4984	True	0.17453137696007584	0.0
c3636	False	-1.9993082228491763	
c4571	False	-1.8354168831322446	
c5207	True	0.16963737143018587	0.0
c5208	True	0.16129527205838104	0.0
c4572	False	-1.380884986233359	
c4921	True	0.20480381796248798	0.0
c4922	True	0.30239809268523027	1.0
c3266	False	-1.299824250849437	
c4218	False	-1.4322443203746873	
c5103	True	0.27213740175511253	0.0
c5104	True	0.205523060888992	0.0
c4296	False	-1.5280725528680537	
c5243	True	0.15357571538259404	0.0
c5244	True	0.14219276532931305	0.0
c1886	False	-3.8522199806159514	
c4628	False	-4.794528790468906	
c5299	True	0.009878378066080986	0.0
c5300	True	0.007657896555183365	0.0
c4276	False	-3.691000204287544	
c5329	True	0.02416842410895132	0.0
c5330	True	0.028375317522929263	0.0
c2264	False	-0.9000239040385671	
c3707	False	-0.4300630695510213	
c4595	False	-0.3579150750733561	
c5345	True	0.7620800022537143	2.0
c5346	True	0.2895177673844905	0.0
c4596	False	-0.10672014316196643	
c5051	True	0.8672951262351101	1.0
c5052	True	1.0913902671543472	1.0
c4583	False	0.35866742808312724	
c5343	True	0.7414134925891794	0.0
c5344	True	0.5888634693251283	0.0
c1564	False	-0.6772747109324994	
c2835	False	0.16750146778759378	
c3945	False	0.9890921103833167	
c4649	False	2.0303123962337537	
c4937	True	2.4741324830741522	1.0
c4938	True	2.0952774707680546	5.0
c4650	False	0.600192228898631	
c4927	True	1.4307491019020229	1.0
c4928	True	0.6567742306259564	0.0
c4460	False	-0.6889592376699251	
c5363	True	0.29235571102182684	2.0
c5364	True	0.39001802162281446	0.0
c2804	False	0.48736002467636563	
c4416	False	-1.252152968589078	
c5211	True	0.4362325711445079	0.0
c5212	True	0.12281193468264223	0.0
c4582	False	0.30067321572457384	
c5415	True	1.1156968512533525	1.0
c5416	True	0.7183022926108426	4.0
c337	False	-0.9777703757642788	
c2869	False	0.11979152607909938	
c3734	False	-0.33150998736941417	
c4227	False	0.4443304020706307	
c5295	True	0.7992468157310368	0.0
c5296	True	0.8909533172323639	1.0
c4228	False	-0.5051611949944461	
c5235	True	0.3427672449890029	0.0
c5236	True	0.6931131753631238	1.0
c4484	False	0.1484207920376014	
c5079	True	0.9892099976704978	1.0
c5080	True	0.6465174145642828	2.0
c3091	False	1.2522503719887579	
c4244	False	1.1831156836846193	
c5017	True	1.0117743663465126	1.0
c5018	True	1.8842689882976098	2.0
c4506	False	1.1127716774109437	
c5379	True	1.331420817756695	1.0
c5380	True	1.9681782071130576	1.0
c409	False	-1.1422634851266156	
c868	False	0.16893998110157593	
c1439	False	0.2272838545418403	
c2491	False	-0.24275063000311703	
c2963	False	-0.11212229373966627	
c3499	False	0.27522790616317167	
c4016	False	-0.3161034120040431	
c4713	False	-0.22687856329814207	
c5441	True	0.639095622388078	1.0
c5442	True	0.4858855092336845	0.0
c4714	False	-0.7367700597180842	
c5475	True	0.3009938031887717	0.0
c5476	True	0.21915696812345328	0.0
c4664	False	-0.4191366585673326	
c5501	True	0.960328572804163	1.0
c5502	True	0.537020016212378	1.0
c4051	False	-1.0751104822957063	
c4753	False	-0.9688114595038905	
c5537	True	0.3716245105389313	0.0
c5538	True	0.6993141765135934	1.0
c4754	False	-0.9542444542665611	
c5493	True	0.30284760150289464	1.0
c5494	True	0.26848725038384014	0.0
c4059	False	-0.09062937449511305	
c4729	False	-0.004978951349131816	
c5443	True	0.4528989942327609	0.0
c5444	True	0.9405810805580753	0.0
c4730	False	-0.8816077984274319	
c5491	True	0.18055607952198838	1.0
c5492	True	1.0383154256168603	1.0
c1738	False	-0.15111003541437668	
c3454	False	0.3005466358161117	
c4764	False	0.7654526781121453	
c5525	True	0.6215199955870713	1.0
c5526	True	1.0648900418583533	1.0
c4728	False	1.3621286861954092	
c5423	True	1.4807756006348405	0.0
c5424	True	1.6273989385439986	0.0
c4740	False	-0.6119880032932234	
c5439	True	0.3166088404646669	0.0
c5440	True	0.49300450269766577	0.0
c1646	False	0.014783396148403627	
c1862	False	0.25861930592706317	
c4433	False	-1.204281167661967	
c5283	True	0.17187589698396905	0.0
c5284	True	0.17428316016418754	0.0
c4630	False	1.3752603013062599	
c5033	True	2.307203721082931	2.0
c5034	True	1.9734443601781226	3.0
c4294	False	-1.7334795006875126	
c5409	True	0.3002666589363529	0.0
c5410	True	0.17777942213555367	0.0
c3833	False	1.405796367222735	
c4589	False	0.9712851868074129	
c5201	True	1.844966581148867	4.0
c5202	True	0.9549319005867132	0.0
c4590	False	1.753844269540559	
c5377	True	1.361550620254422	0.0
c5378	True	1.2292410018595443	2.0
c172	False	-2.1492017155066674	
c212	False	-2.242069196801791	
c1340	False	0.4878890715800064	
c2884	False	-0.8472411449187471	
c3159	False	-1.5506835134826815	
c3890	False	-1.1786262179930738	
c4255	False	-0.9121393045375309	
c5057	True	0.17245431860740856	0.0
c5058	True	0.21451627408796878	0.0
c4256	False	-1.3879826408430764	
c4919	True	0.7115452475163047	0.0
c4920	True	0.09230466463660662	0.0
c4378	False	-1.4123543654598285	
c5183	True	0.2236302480767532	1.0
c5184	True	0.20995628515044665	0.0
c3160	False	-0.6560647850608333	
c3588	False	0.27085338043278084	
c4527	False	0.20789696593142815	
c5309	True	0.5782324238673661	0.0
c5310	True	0.841138652402509	0.0
c4528	False	0.1629162337527727	
c5369	True	0.6928625227920804	0.0
c5370	True	1.4294625075224	1.0
c4387	False	-1.2553542563362852	
c5213	True	0.16368903590120573	0.0
c5214	True	0.11278946184287425	0.0
c1643	False	0.2974145298908487	
c2199	False	0.5668692013580668	
c2858	False	-0.2171299753876046	
c3711	False	0.2852826325906646	
c4443	False	0.8694196107822827	
c5003	True	1.013855522199665	0.0
c5004	True	1.1727330332876014	0.0
c4444	False	0.27165283725815365	
c5215	True	0.7226206145517312	1.0
c5216	True	0.8336756892268276	3.0
c4183	False	-1.5909925921624117	
c4951	True	0.11546384708729786	0.0
c4952	True	0.14043490514250997	0.0
c4636	False	0.3071026532516083	
c5171	True	0.5646376062185459	0.0
c5172	True	0.574977083142786	1.0
c4222	False	1.3084087390662513	
c5279	True	1.465830840854288	2.0
c5280	True	1.2893457694575396	2.0
c769	False	-0.5322703456477569	
c1486	False	0.3316037362661123	
c2747	False	-0.6653333495387765	
c3371	False	-1.2000336038429298	
c3713	False	-0.9469807453987604	
c4197	False	-0.7610356109042273	
c5023	True	0.3208106378528923	0.0
c5024	True	0.6362932871079506	0.0
c4198	False	-0.4189967623502653	
c5385	True	0.5088336562844842	0.0
c5386	True	0.42847708353271396	0.0
c3714	False	-0.7472144604508383	
c4341	False	-0.9628413402310485	
c5333	True	0.20098313823437872	0.0
c5334	True	0.1658695490204117	0.0
c4342	False	-0.2287792481963145	
c5137	True	0.5379648894905227	0.0
c5138	True	0.8647464733074202	1.0
c4479	False	-0.6066070468088488	
c5395	True	0.33339735886113486	0.0
c5396	True	0.6508585099516129	0.0
c4543	False	-0.136211416462646	
c5073	True	0.7840156959833848	0.0
c5074	True	0.5428862848440248	1.0
c4225	False	-0.33769121946001335	
c5085	True	0.72971907020788	3.0
c5086	True	0.7932926524422449	1.0
c618	False	-0.05479798722985674	
c2703	False	-0.2979382766705535	
c3666	False	0.20212902109211667	
c4515	False	-0.28060410451369233	
c5257	True	0.7810913767069637	1.0
c5258	True	0.3764613997498412	1.0
c4516	False	0.589396497346607	
c5303	True	0.6602935916169669	1.0
c5304	True	0.9593135939206148	0.0
c4260	False	0.3535107008666113	
c5145	True	0.906137956565745	0.0
c5146	True	1.0275432064879777	2.0
c2586	False	0.4364788011627631	
c3659	False	-0.8942458848448145	
c4261	False	-1.2808928557343005	
c5383	True	0.353628055484877	0.0
c5384	True	0.27992879878875293	1.0
c4262	False	-0.7020182119140266	
c5047	True	0.5131801255530108	0.0
c5048	True	0.5386190780376662	0.0
c4406	False	0.3731814732491361	
c5045	True	1.3047620770059831	1.0
c5046	True	1.308145125655367	4.0
c20	False	-0.5512380029818271	
c31	False	-0.08055035441334657	
c215	False	-0.10506367833201563	
c268	False	0.5529545939005144	
c425	False	0.8926676165156966	
c818	False	-1.0223915725941788	
c981	False	-1.3060955200914914	
c1054	False	-0.7017585137021425	
c1693	False	-0.42075222557023473	
c2646	False	0.6552871810098645	
c3205	False	0.5733666009662388	
c3828	False	1.036846636257961	
c4607	False	1.3113254819970575	
c5197	True	1.782610228869138	0.0
c5198	True	1.6398531497837427	1.0
c4608	False	0.23685585265104714	
c4897	True	1.3027663971770218	2.0
c4898	True	0.6313716340042611	1.0
c4278	False	0.9848970130081337	
c5147	True	2.11348144368273	0.0
c5148	True	2.3349679611000673	2.0
c3570	False	0.42154316466491104	
c4473	False	0.6815926591688695	
c4905	True	1.0433894352065045	0.0
c4906	True	1.7788933820088928	1.0
c4474	False	0.7402499617362582	
c4895	True	1.6103332396144212	3.0
c4896	True	1.3184639193438112	3.0
c1933	False	0.0961440301936583	
c3991	False	-0.06824209065748854	
c4541	False	0.40697836692272915	
c5413	True	0.9524122935858409	0.0
