ID	gene	h0_r	h0_lambda	h0_mu	h0_sigma	h1_r	h1_lambda	h1_mu	h1_sigma	h0	h1	lr	p	signif	q
4	Gene_4	0.6326765	0.0	-0.009562528	3.9552534	0.6888213	0.2017993	1.0179652	2.3674648	-241.91705	-257.33557	30.837036	0.0	True	0.0
498	Gene_498	3.16466	0.0	-1.5751507	2.6190584	2.9303105	0.26043266	-2.1225243	3.1160395	340.86246	324.3188	33.08734	0.0	True	0.0
7	Gene_7	0.8045963	0.0	0.19164859	1.4482757	0.79289746	0.31818494	-0.5767115	2.4404197	65.74313	45.09015	41.30597	0.0	True	0.0
495	Gene_495	0.99694353	0.0	0.33602205	1.4156709	0.9998024	0.373696	-1.0480897	2.9853976	28.003174	2.821045	50.364258	0.0	True	0.0
434	Gene_434	2.1999085	0.0	1.1299504	1.0395904	2.1822617	0.47810638	-0.43420497	3.816997	-33.17099	-66.59955	66.85712	0.0	True	0.0
61	Gene_61	1.2210625	0.0	0.66129935	0.8182507	1.1599479	0.37453237	-1.1833837	3.4138534	20.15799	2.9364014	34.443176	0.0	True	0.0
60	Gene_60	2.0624402	0.0	-1.0313623	1.8917606	1.9333469	0.43571362	-2.150657	3.1835508	287.14935	269.21948	35.85974	0.0	True	0.0
56	Gene_56	1.0734384	0.0	0.57985586	1.3638177	1.0475359	0.44516134	-1.0249542	3.2030618	-122.25766	-157.06702	69.61871	0.0	True	0.0
445	Gene_445	0.87460333	0.0	0.19194236	1.3180183	0.89534724	0.2786176	-0.6167425	2.3415172	157.46983	140.31134	34.316986	0.0	True	0.0
417	Gene_417	2.0689416	0.0	0.10484776	1.129885	2.017166	0.34857425	-1.5519923	3.0091996	267.00104	234.64038	64.72131	0.0	True	0.0
77	Gene_77	0.7971502	0.0	1.582165	0.8248805	0.81806153	0.36441585	0.26806015	3.017231	-430.72824	-451.82776	42.199036	0.0	True	0.0
421	Gene_421	3.0568185	0.0	-1.0975212	2.932105	3.1281507	0.23674047	-0.9546584	2.9848068	322.5832	302.71585	39.73468	0.0	True	0.0
418	Gene_418	2.285204	0.0	1.3300856	1.1407324	2.1302643	0.40767688	-0.28982943	3.5644314	-94.327644	-119.28534	49.91539	0.0	True	0.0
399	Gene_399	0.6467672	0.0	2.5630822	1.4960191	0.644567	0.39503783	2.0542045	2.8743672	-1375.4569	-1394.3967	37.87964	0.0	True	0.0
454	Gene_454	1.3204211	0.0	0.3136563	1.2386814	1.340429	0.42310053	-1.0698053	3.0985644	108.551056	84.73224	47.637634	0.0	True	0.0
450	Gene_450	0.90745026	0.0	0.64609957	1.3303337	0.9862086	0.35930115	-0.09688323	2.6720517	-0.6559601	-22.091644	42.87137	0.0	True	0.0
84	Gene_84	0.8270937	0.0	1.4129509	1.0831617	0.8478243	0.35955736	0.91625595	2.663294	-307.316	-325.22144	35.810852	0.0	True	0.0
88	Gene_88	1.6311792	0.0	0.6241353	1.1359551	1.5521924	0.4161498	-0.7903122	3.321657	88.81488	71.18475	35.260254	0.0	True	0.0
93	Gene_93	1.9939673	0.0	-0.19993724	1.3906587	1.8248527	0.38477817	-1.6061484	3.0494094	254.25793	234.95074	38.61438	0.0	True	0.0
102	Gene_102	1.4331975	0.0	0.18925984	1.0995433	1.3149282	0.3816669	-0.83999026	2.882991	194.8413	177.49411	34.694366	0.0	True	0.0
303	Gene_303	1.3654816	0.0	0.8489446	1.095304	1.4024729	0.38377044	-0.0025742205	2.7739644	102.13553	78.44452	47.38202	0.0	True	0.0
311	Gene_311	2.2495613	0.0	1.028733	0.954327	1.7573723	0.41842714	0.03327387	2.741675	151.33838	135.59772	31.481323	0.0	True	0.0
329	Gene_329	1.1099586	0.0	1.39403	1.1088462	1.0587977	0.44020233	0.40114522	3.2039688	-252.33585	-270.7751	36.87848	0.0	True	0.0
330	Gene_330	1.9633151	0.0	-0.5931821	0.82524455	2.0699959	0.39720812	-2.9122057	3.380292	250.15631	230.80334	38.705933	0.0	True	0.0
118	Gene_118	0.82664984	0.0	1.440449	1.0883468	0.8169272	0.37865824	0.22193533	3.1341958	-449.2579	-468.16714	37.81848	0.0	True	0.0
113	Gene_113	3.2632592	0.0	0.65909255	0.73885435	2.0393393	0.3716557	-0.43436876	2.881059	260.5395	244.77191	31.535156	0.0	True	0.0
125	Gene_125	1.2131698	0.0	0.76753634	1.1966587	0.9919187	0.46132398	-0.4487212	2.7589908	-32.267715	-61.835938	59.136444	0.0	True	0.0
128	Gene_128	2.3272676	0.0	0.24466799	0.7614332	2.220065	0.29410577	-1.1690305	2.9019282	297.1088	278.62036	36.976868	0.0	True	0.0
384	Gene_384	0.9761039	0.0	0.51966256	1.4605858	0.909285	0.33274078	-0.55412006	2.7884889	-24.343506	-40.00537	31.32373	0.0	True	0.0
388	Gene_388	1.0171906	0.0	-2.2010536	2.7821085	1.0351449	0.28187892	-2.5804474	2.9483535	223.8424	207.02365	33.637512	0.0	True	0.0
104	Gene_104	0.98802286	0.0	0.78426313	1.2267016	0.9493748	0.30130693	0.15110396	2.4978952	-32.90226	-49.757446	33.710373	0.0	True	0.0
374	Gene_374	0.80147296	0.0	1.0787865	1.7080464	0.7711792	0.35386539	0.39750507	2.6686552	-220.54517	-242.22546	43.360596	0.0	True	0.0
337	Gene_337	0.5757053	0.0	1.5643654	1.309898	0.58000076	0.28123093	0.7645692	2.4193509	-591.48474	-617.42706	51.884644	0.0	True	0.0
344	Gene_344	1.4263526	0.0	0.18235837	1.2509027	1.34085	0.34979075	-1.2474887	3.024799	166.6229	145.17578	42.894226	0.0	True	0.0
355	Gene_355	3.1281173	0.0	0.43731207	1.1209024	3.2320187	0.47895437	-0.59547395	3.2316027	269.60764	248.17429	42.8667	0.0	True	0.0
353	Gene_353	0.88496464	0.0	0.8395691	1.2973154	0.96253383	0.45741835	-0.10455806	2.9713275	-260.17297	-280.3076	40.269226	0.0	True	0.0
166	Gene_166	2.8433414	0.0	0.50887233	0.82452804	2.7188916	0.43179697	-0.87682694	3.3760052	248.73323	228.43494	40.59659	0.0	True	0.0
472	Gene_472	1.2455345	0.0	0.6936476	0.8552273	1.2793484	0.3645833	-0.7207309	2.9882526	45.19413	9.636627	71.115005	0.0	True	0.0
481	Gene_481	1.8920664	0.0	0.5296009	1.0725707	1.9050113	0.3789919	-1.2086159	3.5287225	145.58226	123.57294	44.018646	0.0	True	0.0
476	Gene_476	1.2088186	0.0	0.29882488	1.5195599	1.2966138	0.44173232	-0.6539251	3.0242856	95.57181	75.76059	39.622437	0.0	True	0.0
463	Gene_463	0.8679987	0.0	0.1816007	1.3670049	0.8530035	0.29540303	-0.54829615	2.4456675	69.395065	48.27472	42.240692	0.0	True	0.0
21	Gene_21	1.2046404	0.0	1.3746377	0.8819064	1.130891	0.4508171	-0.12734774	3.5420735	-288.58224	-307.00037	36.836243	0.0	True	0.0
458	Gene_458	1.1947865	0.0	-3.197983e-05	1.2358676	1.225557	0.36694294	-1.2547786	2.8378136	146.90738	121.35919	51.096375	0.0	True	0.0
34	Gene_34	0.61523026	0.0	1.5900149	1.6440876	0.62558717	0.2890603	0.9807681	2.336582	-651.0969	-672.4028	42.611694	0.0	True	0.0
15	Gene_15	8.756348	0.0	-1.0239649	2.058964	7.0827026	0.4144327	-1.5430541	2.9227173	403.6633	386.8678	33.591003	0.0	True	0.0
457	Gene_457	0.8618847	0.0	1.0937825	1.363769	0.8590747	0.3529909	0.34289187	2.8445168	-224.79556	-240.4017	31.21228	0.0	True	0.0
38	Gene_38	2.8884506	0.0	-0.40785018	4.0921483	2.5694122	0.35028106	-0.80923367	4.482456	-258.96313	-290.35028	62.774292	0.0	True	0.0
18	Gene_18	1.4000736	0.0	0.11447232	1.4091705	1.3579974	0.43340418	-1.1413442	2.8836842	146.83737	118.46094	56.75287	0.0	True	0.0
201	Gene_201	0.59063536	0.0	2.236785	1.2130474	0.6023206	0.38936222	1.5384133	2.6025765	-1105.6752	-1125.724	40.097656	0.0	True	0.0
202	Gene_202	1.0795678	0.0	1.0318348	1.4188576	1.0451198	0.39411804	0.21766992	2.7962272	-81.14502	-98.25375	34.21747	0.0	True	0.0
210	Gene_210	1.0409002	0.0	-0.2508877	1.5450357	0.89858603	0.35092598	-1.1606506	2.6277158	157.9399	139.41956	37.04068	0.0	True	0.0
216	Gene_216	3.6809566	0.0	-0.13414384	1.0179884	3.6077137	0.51443744	-1.5671651	3.1701224	341.34946	320.69635	41.306213	0.0	True	0.0
223	Gene_223	1.9525864	0.0	0.111389235	1.0066792	1.9058992	0.39195117	-1.4145635	3.092127	264.38745	248.10388	32.56714	0.0	True	0.0
226	Gene_226	1.2313501	0.0	0.31037757	0.94053674	1.4059743	0.33901024	-1.3356454	3.1651678	161.06554	143.8768	34.377472	0.0	True	0.0
217	Gene_217	1.2941241	0.0	0.6611493	1.1867455	1.1834586	0.42484057	-0.88991	3.1843934	11.793274	-17.244476	58.0755	0.0	True	0.0
248	Gene_248	1.6522839	0.0	0.3041822	1.0944427	1.6623126	0.4090292	-1.0235676	2.847125	246.9873	226.76675	40.4411	0.0	True	0.0
194	Gene_194	1.9348178	0.0	1.5666878	0.6372714	1.8313527	0.49778244	-0.26527995	4.03441	-343.28558	-381.13025	75.68933	0.0	True	0.0
