"gene","ou1_conv","ou1_theta","ou1_alpha","ou1_sigma_sq","ou1_gamma","ou1_loglik","ou2_conv","ou2_theta","ou2_alpha","ou2_sigma_sq","ou2_gamma","ou2_loglik","brown_conv","brown_theta","brown_sigma_sq","brown_gamma","brown_loglik","ou2_vs_bm_pvalue","ou2_vs_ou1_pvalue","qvalue","adaptive"
1,1,1.34200206323005,0.0366046352267758,0.127217222482976,16.8855241527078,-1267.06234569774,1,1.3003043503913,0.037889763623493,0.12984776094589,16.4921306123489,-1266.82812091131,1,1.34390479835001,0.0666241319129398,34.2539422234786,-1268.27218381349,0.235967097233877,0.0892346770414353,0.235967097233877,"False"
1,1,1.34200206323005,0.0366046352267758,0.127217222482976,16.8855241527078,-1267.06234569774,1,1.92629202736829,0.037889763623493,0.12984776094589,16.4921306123489,-1266.82812091131,1,1.34390479835001,0.0666241319129398,34.2539422234786,-1268.27218381349,0.235967097233877,0.0892346770414353,0.235967097233877,"False"
2,1,1.7479757128916,0.0804336223309011,0.464637609214095,3.73330848628596,-1313.03170259954,1,1.70573099294846,0.0803027088660452,0.462792705038219,3.75340749981166,-1312.877134034,1,1.76270143854913,0.175392427537884,12.2357343023337,-1320.68046305549,0.000408373230332271,7.79795281709017e-05,0.000408373230332271,"True"
2,1,1.7479757128916,0.0804336223309011,0.464637609214095,3.73330848628596,-1313.03170259954,1,2.0787833983953,0.0803027088660452,0.462792705038219,3.75340749981166,-1312.877134034,1,1.76270143854913,0.175392427537884,12.2357343023337,-1320.68046305549,0.000408373230332271,7.79795281709017e-05,0.000408373230332271,"True"
3,1,1.09583543052656,0.0788440952299179,0.156022407448733,10.2523310516988,-1182.04973551336,1,1.08222542673611,0.0799081190541205,0.158056519451287,10.1020416955422,-1182.01105046217,1,1.08742401451412,0.04285863070208,42.8938606551458,-1187.09029414209,0.00622461503743377,0.00143638426070958,0.00622461503743377,"True"
3,1,1.09583543052656,0.0788440952299179,0.156022407448733,10.2523310516988,-1182.04973551336,1,1.20321828480496,0.0799081190541205,0.158056519451287,10.1020416955422,-1182.01105046217,1,1.08742401451412,0.04285863070208,42.8938606551458,-1187.09029414209,0.00622461503743377,0.00143638426070958,0.00622461503743377,"True"
4,1,1.6628804859863,0.0809966063314903,0.25546826182569,8.2535054347282,-1288.29843306179,1,1.68514810079886,0.0829991200013342,0.261669812876717,8.02505732958336,-1288.23183279526,1,1.68044907881786,0.0622680885066198,40.6686494957573,-1293.1001206742,0.0076865142713668,0.0018063709234305,0.0076865142713668,"True"
4,1,1.6628804859863,0.0809966063314903,0.25546826182569,8.2535054347282,-1288.29843306179,1,1.49237305228051,0.0829991200013342,0.261669812876717,8.02505732958336,-1288.23183279526,1,1.68044907881786,0.0622680885066198,40.6686494957573,-1293.1001206742,0.0076865142713668,0.0018063709234305,0.0076865142713668,"True"
5,1,1.80364516452674,0.0833004433211145,0.267308753394078,10.0753623335212,-1349.08731978666,1,1.85727988518935,0.0835295727585952,0.266761999022917,10.0928775293901,-1348.71512200473,1,1.83877071125986,0.0738806159958116,41.5270332762359,-1354.06657807818,0.00474124237374662,0.00106967030576011,0.00474124237374662,"True"
5,1,1.80364516452674,0.0833004433211145,0.267308753394078,10.0753623335212,-1349.08731978666,1,1.39692266759192,0.0835295727585952,0.266761999022917,10.0928775293901,-1348.71512200473,1,1.83877071125986,0.0738806159958116,41.5270332762359,-1354.06657807818,0.00474124237374662,0.00106967030576011,0.00474124237374662,"True"
6,1,1.52008460628854,0.0446311308608471,0.113446006717822,22.7978352399742,-1303.30720661651,1,1.44096696144418,0.0485336311102262,0.117602894858474,21.9273375116364,-1302.36255473213,1,1.52904967935996,0.0512083654814649,53.2649112716501,-1304.85217939822,0.082941091338029,0.0256531119586613,0.082941091338029,"False"
6,1,1.52008460628854,0.0446311308608471,0.113446006717822,22.7978352399742,-1303.30720661651,1,2.40484324568394,0.0485336311102262,0.117602894858474,21.9273375116364,-1302.36255473213,1,1.52904967935996,0.0512083654814649,53.2649112716501,-1304.85217939822,0.082941091338029,0.0256531119586613,0.082941091338029,"False"
7,1,1.02292396169774,0.0653936224024226,0.0761053210756344,20.0725785112943,-1129.26350546615,1,0.966837795410992,0.0700667298323859,0.0783022198260567,19.4979861316393,-1128.371100835,1,1.03494399188286,0.02103426040949,79.3334415895781,-1131.15902076306,0.0615491074265427,0.018209929496948,0.0615491074265427,"False"
7,1,1.02292396169774,0.0653936224024226,0.0761053210756344,20.0725785112943,-1129.26350546615,1,1.48421986668544,0.0700667298323859,0.0783022198260567,19.4979861316393,-1128.371100835,1,1.03494399188286,0.02103426040949,79.3334415895781,-1131.15902076306,0.0615491074265427,0.018209929496948,0.0615491074265427,"False"
8,1,0.411144151943227,0.0559451355721045,0.021734749146846,21.1300094282541,-743.088595721271,1,0.368134458743228,0.0608432710372329,0.0215446343363302,21.412866183454,-741.240462320326,1,0.402727637264243,0.00757573705059908,65.2226776468235,-744.986763220141,0.0236049014533234,0.00619529804573082,0.0236049014533234,"True"
8,1,0.411144151943227,0.0559451355721045,0.021734749146846,21.1300094282541,-743.088595721271,1,0.8300001302485,0.0608432710372329,0.0215446343363302,21.412866183454,-741.240462320326,1,0.402727637264243,0.00757573705059908,65.2226776468235,-744.986763220141,0.0236049014533234,0.00619529804573082,0.0236049014533234,"True"
9,1,1.38571346326506,0.0906183952838881,0.178837377831999,14.3962521748414,-1305.2530148068,1,1.35795425668164,0.0929722988751269,0.183747688086592,13.9712390714347,-1305.10297323343,1,1.35238933847995,0.0317238441605299,92.7708322022745,-1309.43096349913,0.0131940373718702,0.00325989605666788,0.0131940373718702,"True"
9,1,1.38571346326506,0.0906183952838881,0.178837377831999,14.3962521748414,-1305.2530148068,1,1.58822814316994,0.0929722988751269,0.183747688086592,13.9712390714347,-1305.10297323343,1,1.35238933847995,0.0317238441605299,92.7708322022745,-1309.43096349913,0.0131940373718702,0.00325989605666788,0.0131940373718702,"True"
10,1,0.961363576994766,0.079876093203475,0.110520779085766,14.2360444538827,-1152.26652334886,1,0.943751684336317,0.077874269392216,0.107483762824639,14.6774488767825,-1152.177315105,1,1.00895634316638,0.0247527006058916,72.235226328529,-1156.68309730383,0.01104494746212,0.00268276693689873,0.01104494746212,"True"
10,1,0.961363576994766,0.079876093203475,0.110520779085766,14.2360444538827,-1152.26652334886,1,1.10800208581019,0.077874269392216,0.107483762824639,14.6774488767825,-1152.177315105,1,1.00895634316638,0.0247527006058916,72.235226328529,-1156.68309730383,0.01104494746212,0.00268276693689873,0.01104494746212,"True"
11,1,2.51247401371476,0.073167371308436,0.364858956633763,9.760820769829,-1448.07462665114,1,2.56646902493493,0.0759968068989298,0.3757314603624,9.44212995092016,-1447.83672507983,1,2.49600982661699,0.0964201339737686,43.2892183172078,-1451.51092308457,0.0253697437802319,0.00671226156811389,0.0253697437802319,"True"
11,1,2.51247401371476,0.073167371308436,0.364858956633763,9.760820769829,-1448.07462665114,1,2.08083079509639,0.0759968068989298,0.3757314603624,9.44212995092016,-1447.83672507983,1,2.49600982661699,0.0964201339737686,43.2892183172078,-1451.51092308457,0.0253697437802319,0.00671226156811389,0.0253697437802319,"True"
12,1,2.07725137535745,0.0332209623786683,0.167205569887404,21.6438382479001,-1421.68561522359,1,2.101175390717,0.0325993125696919,0.165622894630547,21.861858404324,-1421.63512693068,1,2.09771107932745,0.0853140741708477,45.009500129839,-1422.75227498722,0.32721165432382,0.134978079783551,0.32721165432382,"False"
12,1,2.07725137535745,0.0332209623786683,0.167205569887404,21.6438382479001,-1421.68561522359,1,1.70403042689269,0.0325993125696919,0.165622894630547,21.861858404324,-1421.63512693068,1,2.09771107932745,0.0853140741708477,45.009500129839,-1422.75227498722,0.32721165432382,0.134978079783551,0.32721165432382,"False"
13,1,1.03750356100101,0.0537100749634993,0.151845527670004,12.0774288073963,-1229.14743836974,1,1.00861701555883,0.053800153352495,0.151292761198452,12.1323455145622,-1229.02004906518,1,1.06111563572047,0.0573508940362572,35.8452926103971,-1232.12827474225,0.0446801620862101,0.0126568549237122,0.0446801620862101,"True"
13,1,1.03750356100101,0.0537100749634993,0.151845527670004,12.0774288073963,-1229.14743836974,1,1.34016542144433,0.053800153352495,0.151292761198452,12.1323455145622,-1229.02004906518,1,1.06111563572047,0.0573508940362572,35.8452926103971,-1232.12827474225,0.0446801620862101,0.0126568549237122,0.0446801620862101,"True"
14,1,2.01472538211628,0.0399858781910637,0.174591358701834,16.4830297543337,-1360.93343015054,1,1.89263238524008,0.0470226306908213,0.182854793942834,15.7250573275124,-1359.3496417946,1,2.00823022209701,0.0858105083278874,35.8205697102537,-1362.09529736206,0.0642061956521818,0.0191112058285723,0.0642061956521818,"False"
14,1,2.01472538211628,0.0399858781910637,0.174591358701834,16.4830297543337,-1360.93343015054,1,3.46190484333538,0.0470226306908213,0.182854793942834,15.7250573275124,-1359.3496417946,1,2.00823022209701,0.0858105083278874,35.8205697102537,-1362.09529736206,0.0642061956521818,0.0191112058285723,0.0642061956521818,"False"
15,1,1.11495782575054,0.0416552558889985,0.0895453359191111,17.8612227677385,-1164.72484591016,1,0.989397546653255,0.0475137886957808,0.0900249651002247,17.7634819510837,-1161.39154225332,1,1.11031903611441,0.0449243014569193,37.610161977514,-1166.29425564251,0.00742640498081482,0.00173997652281344,0.00742640498081482,"True"
15,1,1.11495782575054,0.0416552558889985,0.0895453359191111,17.8612227677385,-1164.72484591016,1,2.57494527537136,0.0475137886957808,0.0900249651002247,17.7634819510837,-1161.39154225332,1,1.11031903611441,0.0449243014569193,37.610161977514,-1166.29425564251,0.00742640498081482,0.00173997652281344,0.00742640498081482,"True"
16,1,1.13169313855305,0.076650028909688,0.111777739914311,13.5755124363374,-1145.48258398737,1,1.07663536948627,0.0827479455776459,0.116777447045755,12.9732781863974,-1144.79682077685,1,1.1541844952654,0.0320301317583973,52.4599524021362,-1149.0166653437,0.0147009293390722,0.00367119000519056,0.0147009293390722,"True"
16,1,1.13169313855305,0.076650028909688,0.111777739914311,13.5755124363374,-1145.48258398737,1,1.51884701131937,0.0827479455776459,0.116777447045755,12.9732781863974,-1144.79682077685,1,1.1541844952654,0.0320301317583973,52.4599524021362,-1149.0166653437,0.0147009293390722,0.00367119000519056,0.0147009293390722,"True"
17,1,1.29597235279534,0.0458956549631276,0.128582302985371,13.6518766867702,-1210.8716978396,1,1.12309564470313,0.0575231345486975,0.135531952779725,12.9047782295078,-1206.28277456796,1,1.30302810561898,0.0550854119629509,35.0569503331243,-1213.09571655812,0.00109945355568952,0.000223088421359763,0.00109945355568952,"True"
17,1,1.29597235279534,0.0458956549631276,0.128582302985371,13.6518766867702,-1210.8716978396,1,2.95705347952004,0.0575231345486975,0.135531952779725,12.9047782295078,-1206.28277456796,1,1.30302810561898,0.0550854119629509,35.0569503331243,-1213.09571655812,0.00109945355568952,0.000223088421359763,0.00109945355568952,"True"
18,1,2.26981829383015,0.0283207497136641,0.172012445563098,20.3739029596752,-1418.23677481399,1,2.26052809827414,0.0282922707304085,0.172051780819804,20.3660310213006,-1418.22934776518,1,2.24770633730579,0.103607468441386,35.3023157786687,-1419.02758643333,0.450121078914576,0.206403138784608,0.450121078914576,"False"
18,1,2.26981829383015,0.0283207497136641,0.172012445563098,20.3739029596752,-1418.23677481399,1,2.43825161129981,0.0282922707304085,0.172051780819804,20.3660310213006,-1418.22934776518,1,2.24770633730579,0.103607468441386,35.3023157786687,-1419.02758643333,0.450121078914576,0.206403138784608,0.450121078914576,"False"
19,1,1.15973380327078,0.0225116527412054,0.0901555094795713,20.6680288025508,-1217.19423453466,1,1.05533431065124,0.0261523866341419,0.0895680630864073,20.8905342719709,-1215.39522121697,1,1.1378317348603,0.0574383566619732,33.9174081081916,-1217.69430310945,0.100350934389636,0.0320062187619103,0.100350934389636,"False"
19,1,1.15973380327078,0.0225116527412054,0.0901555094795713,20.6680288025508,-1217.19423453466,1,3.27311305235106,0.0261523866341419,0.0895680630864073,20.8905342719709,-1215.39522121697,1,1.1378317348603,0.0574383566619732,33.9174081081916,-1217.69430310945,0.100350934389636,0.0320062187619103,0.100350934389636,"False"
20,1,2.16243345402965,0.0112160546466337,0.11264912168332,26.6282335038621,-1363.0953437046,1,2.1035172885852,0.0140464669195276,0.118836033642727,25.0897784195796,-1362.74778387069,1,2.15986140443397,0.0908050127839804,33.6128888393862,-1363.20221739102,0.634807471638607,0.340415204961183,0.634807471638607,"False"
20,1,2.16243345402965,0.0112160546466337,0.11264912168332,26.6282335038621,-1363.0953437046,1,4.25096254415556,0.0140464669195276,0.118836033642727,25.0897784195796,-1362.74778387069,1,2.15986140443397,0.0908050127839804,33.6128888393862,-1363.20221739102,0.634807471638607,0.340415204961183,0.634807471638607,"False"
21,1,1.28606864837356,0.0893378088074733,0.265976080054148,6.83680061222494,-1252.70759853488,1,1.24014568683671,0.0845463900196068,0.248739264140197,7.40703538479061,-1252.37773685442,1,1.34711168728692,0.0653767731446616,33.6330709528318,-1257.24283524458,0.0077110694607917,0.00181265080443549,0.0077110694607917,"True"
21,1,1.28606864837356,0.0893378088074733,0.265976080054148,6.83680061222494,-1252.70759853488,1,1.64572364576534,0.0845463900196068,0.248739264140197,7.40703538479061,-1252.37773685442,1,1.34711168728692,0.0653767731446616,33.6330709528318,-1257.24283524458,0.0077110694607917,0.00181265080443549,0.0077110694607917,"True"
22,1,1.60360839428698,0.0948758306185139,0.23276964353297,10.8033878819105,-1315.17181271408,1,1.47312182758944,0.081960371692706,0.1836670273415,14.0931531365686,-1312.6495299424,1,1.54134361931323,0.0453780937295348,64.3387591223374,-1319.28815761411,0.00130882214562,0.000268645507555343,0.00130882214562,"True"
22,1,1.60360839428698,0.0948758306185139,0.23276964353297,10.8033878819105,-1315.17181271408,1,2.55656809137671,0.081960371692706,0.1836670273415,14.0931531365686,-1312.6495299424,1,1.54134361931323,0.0453780937295348,64.3387591223374,-1319.28815761411,0.00130882214562,0.000268645507555343,0.00130882214562,"True"
