"gene","ou1_conv","ou1_theta","ou1_alpha","ou1_sigma_sq","ou1_gamma","ou1_loglik","ou2_conv","ou2_theta","ou2_alpha","ou2_sigma_sq","ou2_gamma","ou2_loglik","brown_conv","brown_theta","brown_sigma_sq","brown_gamma","brown_loglik","ou2_vs_bm_pvalue","ou2_vs_ou1_pvalue","qvalue","adaptive"
1,1,1.85788347225832,0.0151314421092512,0.126623889560917,14.7150853122898,-1246.8962976597,1,1.64617518531177,0.0225881507831192,0.125997763339167,14.8233444615487,-1241.33430450306,1,1.84127370288083,0.101262497597444,18.7880488806704,-1247.18367316465,0.00288171792310288,0.000625425241769451,0.00288171792310288,"True"
1,1,1.85788347225832,0.0151314421092512,0.126623889560917,14.7150853122898,-1246.8962976597,1,6.89384000908137,0.0225881507831192,0.125997763339167,14.8233444615487,-1241.33430450306,1,1.84127370288083,0.101262497597444,18.7880488806704,-1247.18367316465,0.00288171792310288,0.000625425241769451,0.00288171792310288,"True"
2,1,0.923704835187046,0.0649379626433718,0.1502368061462,5.16012889181369,-1025.04361545143,1,0.816476996786136,0.0720908746814024,0.154835648007213,4.98955523746926,-1022.21661996412,1,0.853366045146614,0.0601100338958375,15.4298266966929,-1030.13504234157,0.000363976090673401,6.90448690729983e-05,0.000363976090673401,"True"
2,1,0.923704835187046,0.0649379626433718,0.1502368061462,5.16012889181369,-1025.04361545143,1,1.90260307725136,0.0720908746814024,0.154835648007213,4.98955523746926,-1022.21661996412,1,0.853366045146614,0.0601100338958375,15.4298266966929,-1030.13504234157,0.000363976090673401,6.90448690729983e-05,0.000363976090673401,"True"
3,1,3.02914665610246,0.0444015695555053,0.322431591026662,9.56380831393277,-1423.31693555118,1,2.72104670197814,0.0451010003399404,0.273735243233266,11.6272837133425,-1416.20388709638,1,2.98178405572475,0.155598914778376,21.9467865276109,-1425.25624305569,0.000117114793949269,2.09083390602105e-05,0.000117114793949269,"True"
3,1,3.02914665610246,0.0444015695555053,0.322431591026662,9.56380831393277,-1423.31693555118,1,6.8706582074541,0.0451010003399404,0.273735243233266,11.6272837133425,-1416.20388709638,1,2.98178405572475,0.155598914778376,21.9467865276109,-1425.25624305569,0.000117114793949269,2.09083390602105e-05,0.000117114793949269,"True"
4,1,2.07013701523832,0.0419200847449603,0.225479425114611,9.29924212725044,-1303.19449051357,1,1.75068997614597,0.062917966216383,0.24280356755493,8.57519893675781,-1292.86920761843,1,2.07186841378631,0.119360446506715,19.1706174841751,-1305.34851400056,3.80457456583549e-06,5.85742767511555e-07,3.80457456583549e-06,"True"
4,1,2.07013701523832,0.0419200847449603,0.225479425114611,9.29924212725044,-1303.19449051357,1,5.04993810309953,0.062917966216383,0.24280356755493,8.57519893675781,-1292.86920761843,1,2.07186841378631,0.119360446506715,19.1706174841751,-1305.34851400056,3.80457456583549e-06,5.85742767511555e-07,3.80457456583549e-06,"True"
5,1,1.44712737278941,0.0315241106599293,0.155953727728859,8.49806956903978,-1171.97690238748,1,1.25248354970109,0.0542536698846492,0.185160967729506,7.02549619105993,-1166.76830064372,1,1.42329594663043,0.101129755445188,13.9121690504314,-1173.20375098198,0.00160368633844088,0.000333730952482125,0.00160368633844088,"True"
5,1,1.44712737278941,0.0315241106599293,0.155953727728859,8.49806956903978,-1171.97690238748,1,3.66700985984277,0.0542536698846492,0.185160967729506,7.02549619105993,-1166.76830064372,1,1.42329594663043,0.101129755445188,13.9121690504314,-1173.20375098198,0.00160368633844088,0.000333730952482125,0.00160368633844088,"True"
6,1,1.74545828913903,1.17462298256578e-10,0.0876696980347587,19.3705067345315,-1208.28588197192,1,1.6416414950687,1.05552336650426e-09,0.0842106196083772,20.2891886995268,-1206.97051554162,1,1.74545720338994,0.0876802283923327,19.3675181169717,-1208.28588186464,0.26837599292626,0.104813338617235,0.26837599292626,"False"
6,1,1.74545828913903,1.17462298256578e-10,0.0876696980347587,19.3705067345315,-1208.28588197192,1,47087028.8720364,1.05552336650426e-09,0.0842106196083772,20.2891886995268,-1206.97051554162,1,1.74545720338994,0.0876802283923327,19.3675181169717,-1208.28588186464,0.26837599292626,0.104813338617235,0.26837599292626,"False"
7,1,2.63523993939724,0.0174557336197347,0.170201088259933,15.8451176488393,-1358.83049715217,1,2.38134918647991,0.0336093528064105,0.19033913663742,14.0525854511436,-1353.28996463357,1,2.62997808225844,0.126768014650988,21.9562558840531,-1359.17646111788,0.00277668784484553,0.000600962733272037,0.00277668784484553,"True"
7,1,2.63523993939724,0.0174557336197347,0.170201088259933,15.8451176488393,-1358.83049715217,1,6.72797225355021,0.0336093528064105,0.19033913663742,14.0525854511436,-1353.28996463357,1,2.62997808225844,0.126768014650988,21.9562558840531,-1359.17646111788,0.00277668784484553,0.000600962733272037,0.00277668784484553,"True"
8,1,2.15208593024063,0.0217928290883511,0.114963761003479,19.7245558968021,-1284.17232788039,1,2.08386839542842,0.0239030330352839,0.117139161886649,19.3294763435107,-1283.56826698779,1,2.12943578954901,0.0781024172769735,30.0606906174619,-1284.66970781893,0.332391818029864,0.137753008781498,0.332391818029864,"False"
8,1,2.15208593024063,0.0217928290883511,0.114963761003479,19.7245558968021,-1284.17232788039,1,3.66147195147193,0.0239030330352839,0.117139161886649,19.3294763435107,-1283.56826698779,1,2.12943578954901,0.0781024172769735,30.0606906174619,-1284.66970781893,0.332391818029864,0.137753008781498,0.332391818029864,"False"
9,1,1.50178218109604,0.00948126503456872,0.0811005540931365,17.7911290055611,-1154.36775223448,1,1.31518642251402,0.0258591320254742,0.0939259420152165,15.143960245329,-1149.29414153572,1,1.50088062909881,0.0689760201044781,21.2680657740526,-1154.47236256518,0.0056380273828367,0.00129023636071957,0.0056380273828367,"True"
9,1,1.50178218109604,0.00948126503456872,0.0811005540931365,17.7911290055611,-1154.36775223448,1,5.17361783539328,0.0258591320254742,0.0939259420152165,15.143960245329,-1149.29414153572,1,1.50088062909881,0.0689760201044781,21.2680657740526,-1154.47236256518,0.0056380273828367,0.00129023636071957,0.0056380273828367,"True"
10,1,1.26895449117585,0.00960229069025503,0.0685031852335046,17.5237922367512,-1095.96207157231,1,1.15789983097733,0.025357668121441,0.0824924198829259,14.3042675232734,-1093.67263104413,1,1.26424153042067,0.0579935304415999,21.0698046676368,-1096.07188061986,0.0907860557931216,0.0284845406167722,0.0907860557931216,"False"
10,1,1.26895449117585,0.00960229069025503,0.0685031852335046,17.5237922367512,-1095.96207157231,1,3.69472327076385,0.025357668121441,0.0824924198829259,14.3042675232734,-1093.67263104413,1,1.26424153042067,0.0579935304415999,21.0698046676368,-1096.07188061986,0.0907860557931216,0.0284845406167722,0.0907860557931216,"False"
11,1,1.20748681722785,0.0383729335623122,0.124734445732235,8.78491885472846,-1101.72530468912,1,1.14797101487444,0.0386454170093351,0.124648876593153,8.77956295865626,-1101.14703607272,1,1.21953314042028,0.070543961970911,16.8641381676403,-1103.59135076952,0.086785588969414,0.0270341396679903,0.086785588969414,"False"
11,1,1.20748681722785,0.0383729335623122,0.124734445732235,8.78491885472846,-1101.72530468912,1,2.03847024573733,0.0386454170093351,0.124648876593153,8.77956295865626,-1101.14703607272,1,1.21953314042028,0.070543961970911,16.8641381676403,-1103.59135076952,0.086785588969414,0.0270341396679903,0.086785588969414,"False"
12,1,2.58732869834773,0.0298170597920369,0.176026279122759,13.8605803628566,-1327.42680162511,1,2.38861554797955,0.031256365431827,0.164454397897756,14.9827314110987,-1323.63323788476,1,2.59887444923981,0.109453818752539,23.4182019753907,-1328.29519504925,0.0094479530965097,0.00226182293232879,0.0094479530965097,"True"
12,1,2.58732869834773,0.0298170597920369,0.176026279122759,13.8605803628566,-1327.42680162511,1,5.87359882813439,0.031256365431827,0.164454397897756,14.9827314110987,-1323.63323788476,1,2.59887444923981,0.109453818752539,23.4182019753907,-1328.29519504925,0.0094479530965097,0.00226182293232879,0.0094479530965097,"True"
13,1,2.07063573042302,0.0233762857085055,0.134859295153632,16.3026483103108,-1286.31038708743,1,1.87166997252563,0.0410915755968038,0.154577362848039,14.1409802971821,-1282.35316680398,1,2.07825052090048,0.095576382360172,23.6487033768942,-1287.03105881966,0.0092985945334465,0.00222282860809275,0.0092985945334465,"True"
13,1,2.07063573042302,0.0233762857085055,0.134859295153632,16.3026483103108,-1286.31038708743,1,4.60346525937644,0.0410915755968038,0.154577362848039,14.1409802971821,-1282.35316680398,1,2.07825052090048,0.095576382360172,23.6487033768942,-1287.03105881966,0.0092985945334465,0.00222282860809275,0.0092985945334465,"True"
14,1,2.31385821459304,0.0300238918542946,0.209154606275665,12.8169662494438,-1363.8994402528,1,2.1359172088215,0.0389161046525769,0.221196267560024,12.0715245792553,-1360.88304923624,1,2.26765900836708,0.127100279723879,22.383956838028,-1364.96160253276,0.0169319434438963,0.00428927476238117,0.0169319434438963,"True"
14,1,2.31385821459304,0.0300238918542946,0.209154606275665,12.8169662494438,-1363.8994402528,1,4.98435192941063,0.0389161046525769,0.221196267560024,12.0715245792553,-1360.88304923624,1,2.26765900836708,0.127100279723879,22.383956838028,-1364.96160253276,0.0169319434438963,0.00428927476238117,0.0169319434438963,"True"
15,1,1.59455857846148,0.0333596158592488,0.16177030502982,9.68226237985006,-1211.99456839765,1,1.34532835214407,0.0725918253480211,0.215513073425012,7.05587992607216,-1203.13413124068,1,1.57349458948308,0.0971289622086263,17.3048258768564,-1213.25695053,4.01527635490728e-05,6.81085550613414e-06,4.01527635490728e-05,"True"
15,1,1.59455857846148,0.0333596158592488,0.16177030502982,9.68226237985006,-1211.99456839765,1,3.95616845981633,0.0725918253480211,0.215513073425012,7.05587992607216,-1203.13413124068,1,1.57349458948308,0.0971289622086263,17.3048258768564,-1213.25695053,4.01527635490728e-05,6.81085550613414e-06,4.01527635490728e-05,"True"
16,1,2.55906386388185,0.0324960761333555,0.217793533163562,10.9851450575501,-1338.19907122498,1,2.40606603516917,0.0303543231287184,0.202641802314742,11.9313702921979,-1336.20159616651,1,2.58018293100833,0.131972649280852,19.3080198265511,-1339.58666145508,0.0338754305947793,0.00926960525352982,0.0338754305947793,"True"
16,1,2.55906386388185,0.0324960761333555,0.217793533163562,10.9851450575501,-1338.19907122498,1,5.22323979943624,0.0303543231287184,0.202641802314742,11.9313702921979,-1336.20159616651,1,2.58018293100833,0.131972649280852,19.3080198265511,-1339.58666145508,0.0338754305947793,0.00926960525352982,0.0338754305947793,"True"
17,1,2.76018274096871,5.1909515815787e-10,0.137537634133192,23.263808109528,-1400.36178850637,1,2.46579653389315,1.1205975787185e-09,0.115534363452921,28.1285961521887,-1393.55594375123,1,2.76018278862424,0.137536630028328,23.2640209924354,-1400.36178862224,0.00110728426344497,0.000224781480056002,0.00110728426344497,"True"
17,1,2.76018274096871,5.1909515815787e-10,0.137537634133192,23.263808109528,-1400.36178850637,1,124593217.182925,1.1205975787185e-09,0.115534363452921,28.1285961521887,-1393.55594375123,1,2.76018278862424,0.137536630028328,23.2640209924354,-1400.36178862224,0.00110728426344497,0.000224781480056002,0.00110728426344497,"True"
