node_name	is_leaf	sim_expr	read_count
c0	False	2.621591570116875	
c6	False	3.474879576909	
c46	False	2.460582212526243	
c56	False	1.6645891070758014	
c70	False	1.418517361276671	
c90	False	2.774468666285104	
c255	False	1.6358579898013215	
c316	False	2.2274600207170616	
c397	False	2.1029430643950255	
c632	False	1.7040941230534024	
c756	False	1.8106486397651118	
c906	False	2.2660727722776115	
c1054	False	1.5179916787842043	
c1693	False	3.0155771982894803	
c2646	False	2.6510636171452875	
c3205	False	2.8761100442172145	
c3828	False	3.103629213310976	
c4607	False	2.8783328210210333	
c5197	True	2.974120414331984	4.0
c5198	True	2.6860142162326928	3.0
c4608	False	2.9026089703526567	
c4897	True	3.2729417451268334	0.0
c4898	True	2.6413956400672376	1.0
c4278	False	3.300198668987578	
c5147	True	3.3553514825674218	1.0
c5148	True	4.127151892870737	2.0
c3570	False	3.520964718302187	
c4473	False	3.230325731280961	
c4905	True	2.386274376615585	5.0
c4906	True	4.45575886385077	1.0
c4474	False	4.184689292451115	
c4895	True	4.24750821491826	1.0
c4896	True	3.1615092788397985	8.0
c1933	False	2.778237036714635	
c3991	False	2.0240807064873976	
c4541	False	1.9237301102066369	
c5413	True	1.8023414431005615	2.0
c5414	True	2.0934090912146637	2.0
c4542	False	1.3626710340277999	
c5175	True	1.2995080879437206	1.0
c5176	True	1.5060154072640255	1.0
c3848	False	3.898068869300387	
c4425	False	3.836295477990099	
c5251	True	4.0116059012387835	4.0
c5252	True	3.5479190079733107	2.0
c4426	False	4.1638411603914705	
c5361	True	3.988783344450096	4.0
c5362	True	3.866485683337777	8.0
c2871	False	-0.5614590695352715	
c3680	False	-0.045220599225888336	
c4477	False	0.7045899462098058	
c5269	True	1.420657833349029	0.0
c5270	True	1.6958770114831005	3.0
c4478	False	0.4562278289130736	
c4945	True	1.0120226755842991	1.0
c4946	True	0.808518012960946	0.0
c4202	False	0.1541333850662816	
c4967	True	0.4974659025551975	0.0
c4968	True	0.5789295205043088	1.0
c3806	False	3.0061611976800418	
c4333	False	2.250583615199102	
c5199	True	1.9282281712828335	2.0
c5200	True	2.8040545986839893	0.0
c4334	False	3.9056868123766564	
c4901	True	3.2484693258229713	2.0
