ID	gene	hypothesis	regime	r	alpha	sigma	theta
25	Gene_26	h0	shared	110.661896	7.1871395	7.0257483	0.5681023
25	Gene_26	h1	0	570.41003	7.3440804	7.0731473	0.6430438756942749
25	Gene_26	h1	1	570.41003	7.3440804	7.0731473	0.21780793368816376
26	Gene_27	h0	shared	272.15024	12.96326	9.74684	-1.0783373
26	Gene_27	h1	0	322.45566	12.97051	9.755067	-1.0610452890396118
26	Gene_27	h1	1	322.45566	12.97051	9.755067	-1.1512702703475952
27	Gene_28	h0	shared	358.09143	3.7065477	6.6028585	0.5349487
27	Gene_28	h1	0	631.1034	12.666774	8.870723	0.10476905107498169
27	Gene_28	h1	1	631.1034	12.666774	8.870723	4.185174942016602
28	Gene_29	h0	shared	339.7373	5.3367443	6.752488	1.7421778
28	Gene_29	h1	0	928.7002	6.2647343	7.029341	1.5105074644088745
28	Gene_29	h1	1	928.7002	6.2647343	7.029341	2.983837127685547
29	Gene_30	h0	shared	322.74442	5.755536	7.0709066	1.5089722
29	Gene_30	h1	0	599.0179	7.6718946	7.6725373	1.2637271881103516
29	Gene_30	h1	1	599.0179	7.6718946	7.6725373	2.863241195678711
30	Gene_31	h0	shared	67.3647	6.8770657	7.6988997	-0.39227894
30	Gene_31	h1	0	574.16656	7.6803255	7.9735317	-0.5644798278808594
30	Gene_31	h1	1	574.16656	7.6803255	7.9735317	0.44776061177253723
31	Gene_32	h0	shared	154.57759	4.263987	7.0411816	1.0832046
31	Gene_32	h1	0	773.63165	6.2366233	7.741942	0.7148123383522034
31	Gene_32	h1	1	773.63165	6.2366233	7.741942	3.2794811725616455
32	Gene_33	h0	shared	69.24747	5.067333	7.8009295	-0.18080987
32	Gene_33	h1	0	604.54443	8.751146	9.055685	-0.5482771992683411
32	Gene_33	h1	1	604.54443	8.751146	9.055685	1.8025299310684204
33	Gene_34	h0	shared	225.92976	6.3447695	7.775936	-0.14891177
33	Gene_34	h1	0	542.2297	6.3733916	7.8062983	-0.2054431438446045
33	Gene_34	h1	1	542.2297	6.3733916	7.8062983	0.11527328193187714
34	Gene_35	h0	shared	209.08981	7.352206	8.11525	3.924177
34	Gene_35	h1	0	1096.6332	7.34427	8.149379	3.8978474140167236
34	Gene_35	h1	1	1096.6332	7.34427	8.149379	4.043413162231445
35	Gene_36	h0	shared	145.41614	16.434923	12.03664	-2.3807595
35	Gene_36	h1	0	263.6773	17.621485	12.119425	-2.152578592300415
35	Gene_36	h1	1	263.6773	17.621485	12.119425	-3.30707049369812
