ID	gene	h0_r	h0_alpha	h0_sigma	h0_theta	h1_r	h1_alpha	h1_sigma	h1_theta_0	h1_theta_1	h0	h1	lrt	p	q	signif
20	Gene_21	269.48257	6.163531	8.167609	-0.9717305	258.4458	19.345303	10.941554	-1.387939453125	1.6993374824523926	481.63074	443.43857	76.38434	0.0	0.0	True
40	Gene_41	110.78164	3.810115	7.74041	0.50053036	236.27948	13.069647	10.893542	-0.1451258361339569	4.378728866577148	167.10818	131.6884	70.83957	0.0	0.0	True
41	Gene_42	36.209927	5.3742194	8.169548	0.64112896	14.241539	18.53503	11.06613	0.2603248357772827	3.546905040740967	319.1827	279.21954	79.92633	0.0	0.0	True
50	Gene_51	215.46509	4.437277	7.930686	-0.47404143	242.38426	14.790964	10.571501	-0.9725182056427002	2.927567958831787	391.08252	352.97052	76.224	0.0	0.0	True
95	Gene_96	25.934294	6.5011244	9.553315	3.7194722	10.607521	23.032557	12.699403	3.1482596397399902	6.883356094360352	-1237.2021	-1276.4639	78.52344	0.0	0.0	True
110	Gene_111	17.228504	8.749026	10.314068	3.542675	3.8437045	34.929203	9.412138	3.1245765686035156	6.367548942565918	-1072.7603	-1110.331	75.1416	0.0	0.0	True
220	Gene_221	45.51471	4.048729	7.7508736	0.744792	54.48932	15.451686	10.922157	0.18478140234947205	4.539341449737549	149.38312	105.740295	87.285645	0.0	0.0	True
223	Gene_224	12.984041	3.792639	8.216248	1.873441	6.248708	17.434631	11.274986	1.3903977870941162	6.298794746398926	-482.34592	-526.3467	88.001526	0.0	0.0	True
231	Gene_232	90.6125	3.6287212	7.7338033	0.36643463	301.51074	12.305587	10.544255	-0.2933875024318695	4.581513404846191	134.74449	98.096985	73.29501	0.0	0.0	True
250	Gene_251	155.68784	4.5715485	7.933818	-1.0093707	77.39604	21.022717	11.391695	-1.391210675239563	2.57574200630188	419.62173	365.5274	108.18866	0.0	0.0	True
283	Gene_284	91.8744	4.4628816	8.185074	0.55088836	30.515095	16.643438	11.304956	0.0369766466319561	4.330839157104492	182.21758	137.01727	90.400604	0.0	0.0	True
368	Gene_369	84.06382	5.6010566	7.814075	-0.8976414	300.1696	16.22559	9.732602	-1.1735122203826904	1.8684921264648438	497.11456	457.506	79.2171	0.0	0.0	True
375	Gene_376	117.72694	4.2314806	7.3199763	-0.22528018	91.41299	14.234455	9.757244	-0.7185143232345581	3.1612730026245117	372.9695	334.98157	75.97589	0.0	0.0	True
34	Gene_35	215.2055	3.9385726	8.210098	-0.4133147	310.2351	11.365042	10.51575	-0.9515798091888428	3.445777654647827	302.01984	267.93488	68.16992	1.1102230246251565e-16	3.265361837132813e-15	True
133	Gene_134	125.48703	6.251079	9.65282	-1.4569803	206.82706	17.173414	12.494309	-1.809070348739624	1.5115482807159424	436.35858	401.40903	69.89911	1.1102230246251565e-16	3.265361837132813e-15	True
391	Gene_392	104.76913	5.778626	9.733556	-0.9872823	20.538618	14.187829	11.911738	-1.5123237371444702	2.0613484382629395	386.9046	352.37537	69.05847	1.1102230246251565e-16	3.265361837132813e-15	True
497	Gene_498	85.863914	4.128364	8.154465	0.65740657	500.07587	10.528175	10.217675	0.019225582480430603	4.412450313568115	153.25508	118.556015	69.39813	1.1102230246251565e-16	3.265361837132813e-15	True
414	Gene_415	37.55795	4.133548	8.016505	1.4283059	32.943615	12.335261	10.674042	0.8684703707695007	5.219529151916504	-104.61279	-138.54343	67.86127	2.220446049250313e-16	6.167905692361981e-15	True
47	Gene_48	9.864732	6.5077972	9.525717	2.5992813	2.2922134	36.568348	8.521316	2.307527542114258	5.797191143035889	-595.4064	-628.6958	66.57886	3.3306690738754696e-16	7.930164461608261e-15	True
322	Gene_323	35.254158	4.7435026	8.565185	1.093226	28.99072	12.547548	10.962419	0.5695473551750183	4.437448978424072	75.75992	42.355606	66.808624	3.3306690738754696e-16	7.930164461608261e-15	True
387	Gene_388	17.804522	3.3447497	7.6677513	1.3031582	13.384397	9.759567	9.708458	0.5887653231620789	5.974182605743408	-294.51434	-327.9306	66.83252	3.3306690738754696e-16	7.930164461608261e-15	True
166	Gene_167	405.25232	4.227117	8.407195	-1.2067862	405.46573	13.1806135	11.541451	-1.5842205286026	2.4215407371520996	392.85242	359.92493	65.85498	4.440892098500626e-16	9.654113257610057e-15	True
452	Gene_453	41.53338	4.242445	7.454604	0.40420178	15.814451	13.718683	9.529393	0.06270349025726318	3.5120770931243896	324.56113	291.56235	65.99756	4.440892098500626e-16	9.654113257610057e-15	True
473	Gene_474	85.21537	4.2985907	7.860922	0.50630134	384.59573	11.461534	9.895272	0.01753358542919159	3.9846675395965576	232.37845	199.59294	65.571014	5.551115123125783e-16	1.1564823173178714e-14	True
498	Gene_499	75.09799	6.465657	8.780209	0.022005234	52.424915	14.979091	10.610633	-0.4013203978538513	2.6644232273101807	424.93448	392.4406	64.98773	7.771561172376096e-16	1.554312234475219e-14	True
441	Gene_442	40.38656	3.4361393	8.359842	0.6931072	27.242697	9.2817335	10.421751	0.0781259685754776	5.310214042663574	-87.028595	-119.32239	64.587585	8.881784197001252e-16	1.7080354225002408e-14	True
308	Gene_309	23.860172	3.0377254	8.160854	0.77106816	18.586655	8.28268	10.037054	-0.02178317867219448	6.052331924438477	-260.39655	-292.23608	63.679077	1.4432899320127035e-15	2.6727591333568583e-14	True
145	Gene_146	49.866997	5.8047533	8.639501	0.25144872	14.17559	16.252014	10.920803	-0.08543486893177032	2.9284942150115967	367.93024	336.152	63.556458	1.5543122344752192e-15	2.7755575615628914e-14	True
96	Gene_97	18.966171	4.675751	8.628106	1.0712668	9.88328	14.328876	11.287328	0.6282579898834229	4.431473731994629	38.760925	7.02359	63.47467	1.6653345369377348e-15	2.871266442996094e-14	True
192	Gene_193	39.31796	3.994963	7.70719	1.0927625	25.621363	11.188983	9.97423	0.5338300466537476	4.705504417419434	25.006134	-6.5384827	63.089233	1.9984014443252818e-15	3.3306690738754696e-14	True
487	Gene_488	38.202255	3.9051178	7.957121	0.096260376	43.569073	10.291768	10.0410185	-0.4111076891422272	3.7718546390533447	265.75775	234.38464	62.746216	2.3314683517128287e-15	3.760432825343272e-14	True
266	Gene_267	54.4094	5.324841	8.481712	0.60623103	65.08236	14.014472	11.087827	0.1736302673816681	3.516878366470337	283.07303	252.3182	61.509644	4.440892098500626e-15	6.857259857978908e-14	True
1	Gene_2	41.30971	3.561275	8.665961	0.74825704	34.975773	9.414427	11.024854	-0.026450874283909798	5.211628437042236	-89.66519	-120.35278	61.375183	4.6629367034256575e-15	6.857259857978908e-14	True
128	Gene_129	21.047098	3.5080564	7.919276	1.832133	17.872898	9.911412	10.414842	1.2516224384307861	6.162535667419434	-470.2368	-500.92706	61.380554	4.6629367034256575e-15	6.857259857978908e-14	True
325	Gene_326	31.853714	3.5983486	7.9922585	0.7903905	24.789257	10.954329	10.531164	0.23570191860198975	4.8683624267578125	11.909271	-18.316711	60.451965	7.549516567451064e-15	1.0785023667787234e-13	True
216	Gene_217	65.939384	5.1992393	8.284653	1.0456071	186.20657	11.481945	10.253379	0.5236937999725342	3.910672664642334	183.6415	154.45709	58.368805	2.1760371282653068e-14	3.022273789257371e-13	True
196	Gene_197	29.573534	8.184583	8.8935795	1.1353549	13.011478	18.620417	10.638345	0.7401217222213745	3.2849576473236084	306.24988	277.41898	57.661804	3.108624468950438e-14	4.104903551574592e-13	True
331	Gene_332	86.475555	4.7063503	7.894657	0.77763385	435.6603	10.810573	9.7739105	0.2829691767692566	3.87772536277771	212.40305	183.57501	57.656067	3.11972669919669e-14	4.104903551574592e-13	True
258	Gene_259	23.869858	3.6093388	8.456055	1.9576713	17.096468	9.094386	10.483915	1.3028264045715332	6.3843302726745605	-565.25256	-593.88544	57.265747	3.808064974464287e-14	4.871103520542874e-13	True
7	Gene_8	12.624229	4.344378	8.077856	1.6375774	9.619851	11.647151	10.359346	1.1551669836044312	5.046785354614258	-192.02963	-220.6398	57.220337	3.8968828164342995e-14	4.871103520542874e-13	True
332	Gene_333	142.60591	4.7866173	8.351911	-0.72451	358.27368	12.766417	10.761499	-1.1648898124694824	2.2335140705108643	431.05194	402.4968	57.11029	4.118927421359331e-14	5.023082221169915e-13	True
140	Gene_141	87.740395	5.1718955	8.2259865	-0.23818842	352.20016	11.649551	10.139878	-0.6876460313796997	2.5624876022338867	409.12195	380.90356	56.436768	5.806466418789569e-14	6.912460022368534e-13	True
367	Gene_368	207.49254	4.2933984	8.755353	-1.727049	246.1854	11.46311	11.598732	-2.3920552730560303	1.9945284128189087	321.77692	293.80402	55.9458	7.4495964952348e-14	8.662321506086978e-13	True
413	Gene_414	46.611465	4.5395823	7.786023	0.33043155	91.07661	11.809336	10.158523	-0.13278073072433472	3.4751534461975098	293.37195	265.63605	55.4718	9.481304630298837e-14	1.077420980715777e-12	True
164	Gene_165	333.41983	4.8834968	7.994734	-0.07349882	459.658	12.544327	10.342632	-0.6064189672470093	2.6720666885375977	410.2265	382.69513	55.062744	1.1679546219056647e-13	1.2977273576729607e-12	True
370	Gene_371	114.79592	9.596894	10.168062	1.8200058	376.9254	17.482512	11.84188	1.3768317699432373	3.948296070098877	77.02748	49.674393	54.706177	1.3999912340523224e-13	1.5217296022307853e-12	True
352	Gene_353	45.10783	6.461897	9.114706	0.8644445	39.094604	14.294607	11.294719	0.4321938157081604	3.34773850440979	272.04175	244.79507	54.493347	1.559863349598345e-13	1.6594290953173883e-12	True
393	Gene_394	111.09485	4.4946976	7.0593038	-0.01598129	444.347	10.22404	8.431418	-0.32041454315185547	2.821160316467285	423.0224	395.96072	54.123352	1.8829382497642655e-13	1.96139401017111e-12	True
84	Gene_85	133.50276	7.179055	8.596273	1.250071	382.56857	14.806947	10.522975	0.8354200124740601	3.433896780014038	270.65076	243.8667	53.568115	2.498001805406602e-13	2.5489814340883694e-12	True
63	Gene_64	27.86072	5.0540404	8.428945	1.9148251	16.681616	12.783458	10.531404	1.4840447902679443	4.840638160705566	-175.7957	-202.46169	53.33197	2.816635813474022e-13	2.816635813474022e-12	True
