ID	gene	h0_r	h0_alpha	h0_sigma	h0_theta	h1_r	h1_alpha	h1_sigma	h1_theta_0	h1_theta_1	h0	h1	lrt	p	q	signif
12	Gene_13	278.08606	4.773779	7.8279305	-0.97271776	344.01126	14.928249	10.289944	-1.435640573501587	2.0144758224487305	440.6321	405.4669	70.330444	0.0	0.0	True
48	Gene_49	168.64986	3.1746433	6.61818	0.65767604	630.1832	9.374977	8.352053	0.07697324454784393	5.066511154174805	84.91746	49.23665	71.36162	0.0	0.0	True
357	Gene_358	353.2586	5.014625	6.4337087	0.382471	783.98065	15.59489	8.224519	0.08854079246520996	2.907315969467163	489.92554	452.7468	74.35748	0.0	0.0	True
300	Gene_301	270.81998	4.1599007	7.1092496	-0.33844393	636.1132	10.982276	8.657168	-0.791962206363678	2.8930039405822754	416.46893	384.25153	64.434814	9.992007221626409e-16	1.249000902703301e-13	True
211	Gene_212	481.8612	3.77947	6.5557637	-0.08192222	760.8721	10.276765	8.180034	-0.5579535961151123	2.994823694229126	419.81598	391.3025	57.026978	4.296563105299356e-14	4.296563105299356e-12	True
3	Gene_4	289.68265	4.6108184	6.29746	2.5605476	1096.6332	11.885488	7.8502254	2.076552629470825	5.038691997528076	-222.59613	-250.4769	55.761536	8.182343691487404e-14	6.8186197429061695e-12	True
207	Gene_208	676.5917	3.22782	6.0951633	1.6822475	1096.6332	7.987366	7.4189057	1.2338207960128784	5.389172554016113	-118.33557	-146.02734	55.383545	9.914291609902648e-14	7.081636864216177e-12	True
280	Gene_281	330.6482	3.8982394	6.0445056	1.2377543	844.2834	10.240535	7.5627875	0.8924484848976135	4.065423488616943	220.51315	193.0156	54.995117	1.2079226507921703e-13	7.549516567451064e-12	True
307	Gene_308	339.48483	3.4399235	5.902719	0.34958363	610.0645	11.413962	8.160942	-0.11613041907548904	3.3713297843933105	412.13208	384.9091	54.445984	1.5976109324356003e-13	8.875616291308891e-12	True
241	Gene_242	214.15675	4.7634735	7.2964983	1.1020207	518.26556	12.825094	9.443371	0.6637296676635742	3.690265655517578	277.2923	250.8606	52.863403	3.576028362317629e-13	1.7880141811588146e-11	True
191	Gene_192	288.94598	4.7019377	6.7981114	1.590359	711.73706	10.652938	8.222953	1.211508870124817	4.081221580505371	149.3762	123.2348	52.282806	4.806155473602303e-13	2.1846161243646833e-11	True
95	Gene_96	417.3969	8.204026	8.908713	-0.69944996	352.79266	15.647372	10.153383	-1.0698742866516113	1.277252197265625	527.8023	502.46558	50.673462	1.0907941216942163e-12	4.5449755070592346e-11	True
286	Gene_287	474.99683	5.484078	7.9911523	-0.8807045	416.16037	11.162912	9.488973	-1.2831918001174927	1.6441597938537598	472.82483	448.0793	49.491028	1.992850329202156e-12	7.354857463800121e-11	True
351	Gene_352	371.00034	9.736816	9.41637	-1.7771567	281.2511	18.225466	10.160472	-2.029005527496338	0.21926839649677277	448.1385	423.49274	49.291504	2.2061241722326486e-12	7.354857463800121e-11	True
180	Gene_181	309.2926	3.9854996	6.048679	1.2882679	1050.3323	9.383284	7.35825	0.8743159770965576	4.007045745849609	226.7933	202.1477	49.2912	2.206457239140036e-12	7.354857463800121e-11	True
158	Gene_159	418.5543	4.1645865	6.5274673	1.083932	589.49695	10.243918	8.127154	0.6258941888809204	3.7952558994293213	278.1764	254.1247	48.103394	4.043210211079895e-12	1.2635031909624672e-10	True
289	Gene_290	156.39456	4.135489	6.4161205	0.5781753	736.9907	9.612931	7.8714795	0.13263453543186188	3.080108880996704	413.10126	389.1566	47.889343	4.509614903724923e-12	1.3263573246249773e-10	True
87	Gene_88	301.59296	4.9563336	6.589232	0.8452491	493.69296	11.894099	8.228235	0.5552574396133423	3.034862518310547	409.19617	385.60352	47.185303	6.458278356546998e-12	1.793966210151944e-10	True
183	Gene_184	330.50385	5.4980984	6.889529	-0.027616452	761.2676	11.276223	8.107299	-0.3896145820617676	2.0150985717773438	542.9346	519.9995	45.870117	1.2635892332468757e-11	3.3252348243338834e-10	True
225	Gene_226	49.45236	7.158337	7.343871	0.49930945	576.39075	12.982227	8.480196	0.13815253973007202	2.2078356742858887	524.6236	501.93527	45.376648	1.6256107571166467e-11	4.064026892791617e-10	True
