ID	gene	hypothesis	regime	r	alpha	sigma	theta
0	Gene_1	h0	shared	202.25568	3.1078534	6.9060063	2.2335825
0	Gene_1	h1	0	671.7526	7.714435	8.459563	1.5492336750030518
0	Gene_1	h1	1	671.7526	7.714435	8.459563	6.864413261413574
1	Gene_2	h0	shared	253.01195	5.5849276	8.082206	-0.27451006
1	Gene_2	h1	0	482.06876	9.325033	9.202729	-0.6758012771606445
1	Gene_2	h1	1	482.06876	9.325033	9.202729	1.9289592504501343
2	Gene_3	h0	shared	348.73904	3.663949	6.714401	-0.04556996
2	Gene_3	h1	0	527.33	5.765455	7.579154	-0.5079206824302673
2	Gene_3	h1	1	527.33	5.765455	7.579154	2.4207472801208496
3	Gene_4	h0	shared	245.25262	3.5995526	7.3981624	-0.8363974
3	Gene_4	h1	0	767.82465	6.447824	8.389138	-1.3493283987045288
3	Gene_4	h1	1	767.82465	6.447824	8.389138	2.7542450428009033
4	Gene_5	h0	shared	261.1805	3.8238435	6.954497	1.1971278
4	Gene_5	h1	0	570.84485	8.520828	8.66836	0.6887220740318298
4	Gene_5	h1	1	570.84485	8.520828	8.66836	3.956411838531494
5	Gene_6	h0	shared	169.83438	3.5226114	6.8403993	0.8006107
5	Gene_6	h1	0	697.47473	4.447022	7.1924915	0.4353395700454712
5	Gene_6	h1	1	697.47473	4.447022	7.1924915	3.3410770893096924
6	Gene_7	h0	shared	381.15286	3.634527	6.7530003	1.4067986
6	Gene_7	h1	0	861.9081	3.7751	6.809628	1.2115287780761719
6	Gene_7	h1	1	861.9081	3.7751	6.809628	2.59295916557312
7	Gene_8	h0	shared	551.618	5.622373	7.6775246	3.1455479
7	Gene_8	h1	0	1096.6332	6.2093782	7.8433604	2.920804738998413
7	Gene_8	h1	1	1096.6332	6.2093782	7.8433604	4.3316545486450195
8	Gene_9	h0	shared	172.85869	3.7569485	6.2778635	2.804691
8	Gene_9	h1	0	1044.5841	5.199881	6.7560735	2.406392812728882
8	Gene_9	h1	1	1044.5841	5.199881	6.7560735	5.089447498321533
9	Gene_10	h0	shared	319.78616	4.051681	6.8084474	1.3089117
9	Gene_10	h1	0	953.5245	4.308122	6.882486	1.0843955278396606
9	Gene_10	h1	1	953.5245	4.308122	6.882486	2.7534313201904297
10	Gene_11	h0	shared	235.58705	5.4069977	7.6793084	0.8900733
10	Gene_11	h1	0	766.6105	6.7658143	8.132186	0.6125259399414062
10	Gene_11	h1	1	766.6105	6.7658143	8.132186	2.406324863433838
11	Gene_12	h0	shared	661.3065	3.3971632	6.344863	2.781137
11	Gene_12	h1	0	1096.6332	8.857877	7.9133854	2.2118051052093506
11	Gene_12	h1	1	1096.6332	8.857877	7.9133854	6.233808994293213
12	Gene_13	h0	shared	111.66716	14.52087	9.865242	-0.8974163
12	Gene_13	h1	0	247.22192	17.271637	10.06065	-1.1067185401916504
12	Gene_13	h1	1	247.22192	17.271637	10.06065	0.13278229534626007
13	Gene_14	h0	shared	218.78606	2.370812	6.4576597	1.0158355
13	Gene_14	h1	0	872.1345	5.7577424	7.5448103	0.29385900497436523
13	Gene_14	h1	1	872.1345	5.7577424	7.5448103	6.563655853271484
14	Gene_15	h0	shared	327.7217	5.2504215	7.6291523	2.3587878
14	Gene_15	h1	0	856.51385	6.028582	7.858971	2.087975025177002
14	Gene_15	h1	1	856.51385	6.028582	7.858971	3.7728095054626465
15	Gene_16	h0	shared	354.60992	2.8850007	6.3926797	0.39336628
15	Gene_16	h1	0	698.50024	9.689472	8.353557	-0.32850319147109985
15	Gene_16	h1	1	698.50024	9.689472	8.353557	5.095382213592529
16	Gene_17	h0	shared	385.49045	4.444687	7.3578253	2.6368906
16	Gene_17	h1	0	1096.6332	6.31669	7.9560795	2.293492078781128
16	Gene_17	h1	1	1096.6332	6.31669	7.9560795	4.945876598358154
17	Gene_18	h0	shared	59.1308	7.202844	7.8041744	0.35690954
17	Gene_18	h1	0	237.38994	13.44534	9.085172	4.7256551624741405e-05
17	Gene_18	h1	1	237.38994	13.44534	9.085172	2.1487412452697754
18	Gene_19	h0	shared	406.41187	4.070484	6.475658	2.439224
18	Gene_19	h1	0	1017.28	7.763574	7.6046047	2.0400280952453613
18	Gene_19	h1	1	1017.28	7.763574	7.6046047	4.918308258056641
19	Gene_20	h0	shared	291.16653	3.7544885	6.711088	2.611006
19	Gene_20	h1	0	867.6141	5.581064	7.318446	2.1369705200195312
19	Gene_20	h1	1	867.6141	5.581064	7.318446	5.187503337860107
20	Gene_21	h0	shared	131.13664	3.4775958	6.8612165	1.0436354
20	Gene_21	h1	0	570.1019	5.6256537	7.7059727	0.45551738142967224
20	Gene_21	h1	1	570.1019	5.6256537	7.7059727	4.036290168762207
21	Gene_22	h0	shared	353.39713	4.752221	6.5310416	2.3066416
21	Gene_22	h1	0	872.342	7.063449	7.092845	1.946518063545227
21	Gene_22	h1	1	872.342	7.063449	7.092845	4.351118087768555
22	Gene_23	h0	shared	618.01526	2.8975236	6.7171807	-1.3795048
22	Gene_23	h1	0	408.7959	21.248213	9.950445	-1.8545905351638794
22	Gene_23	h1	1	408.7959	21.248213	9.950445	3.62369966506958
23	Gene_24	h0	shared	480.2917	3.3790584	6.8447447	-0.3476512
23	Gene_24	h1	0	525.69617	10.089984	8.888388	-0.9051094651222229
23	Gene_24	h1	1	525.69617	10.089984	8.888388	3.2748303413391113
24	Gene_25	h0	shared	280.7967	3.586963	6.915632	-0.0371049
24	Gene_25	h1	0	561.44855	13.949958	9.545567	-0.5368444919586182
24	Gene_25	h1	1	561.44855	13.949958	9.545567	3.8363277912139893
25	Gene_26	h0	shared	307.079	9.77065	8.4982815	2.2226443
25	Gene_26	h1	0	639.9542	12.092776	8.899548	1.9787811040878296
25	Gene_26	h1	1	639.9542	12.092776	8.899548	3.406611442565918
